Distanza: 10000.0
X [mm]	Y [mm]	Z [mm]	A0 	 RSS 	 Time 	 A1 	 RSS 	 Time 	 A2 	 RSS 	 Time 	 A3 	 RSS 	 Time 	 
-1847	10630	-3360	11376	-91	805399	7826	-88	805412	10598	-92	805426	9735	-85	805439	
-2134	10696	-2997	11347	-91	805466	7868	-88	805480	10621	-91	805493	9725	-85	805507	
-2095	10669	-3116	11319	-91	805535	7929	-87	805548	10602	-91	805562	9735	-85	805575	
-1866	10687	-3164	11301	-91	805603	7919	-88	805617	10551	-92	805630	9711	-84	805644	
-2049	10647	-3152	11286	-91	805670	7933	-89	805683	10569	-92	805697	9716	-85	805710	
-2101	10892	-2455	11343	-91	805738	7943	-89	805751	10616	-91	805765	9716	-85	805778	
-1578	11307	-1160	11427	-92	805807	7952	-88	805820	10598	-92	805834	9674	-85	805847	
Err	Err	Err	11845	-92	805874	7966	-88	805888	10584	-91	805901	9674	-85	805847	
107	11657	1069	11774	-91	805936	7966	-87	805950	10621	-91	805963	9683	-85	805977	
-49	11591	1784	11859	-93	806003	7943	-88	806016	10705	-89	806030	9688	-84	806043	
-2680	11048	-1003	11408	-94	806069	7905	-88	806083	10742	-90	806096	9692	-84	806110	
Err	Err	Err	11437	-93	806136	7905	-87	806149	10742	-90	806096	9702	-85	806170	
-1093	11539	303	11587	-91	806200	7962	-87	806213	10654	-93	806227	9674	-85	806240	
1541	11114	-2507	11544	-89	806266	7938	-86	806280	10222	-93	806293	9660	-84	806307	
246	11510	-1067	11540	-89	806335	7943	-86	806349	10419	-93	806362	9645	-85	806376	
336	11608	-9	11591	-89	806403	7976	-85	806416	10452	-92	806430	9631	-85	806443	
-61	11607	155	11563	-89	806469	7999	-85	806483	10494	-92	806496	9636	-86	806510	
767	11558	-733	11582	-89	806537	7994	-83	806551	10387	-92	806566	9650	-87	806579	
-144	11584	-621	11563	-90	806607	7990	-84	806620	10504	-91	806634	9674	-88	806647	
-687	11562	-621	11554	-89	806674	8009	-83	806687	10579	-90	806701	9702	-88	806716	
-1530	11457	-533	11530	-90	806744	8013	-84	806757	10682	-90	806771	9725	-88	806786	
-1057	11572	-776	11638	-89	806813	8023	-84	806827	10701	-90	806840	9781	-86	806854	
-163	11535	-1529	11680	-88	806880	7952	-88	806894	10588	-91	806908	9772	-84	806921	
1423	11199	-2503	11690	-89	806948	7905	-89	806962	10335	-92	806975	9735	-83	806989	
Err	Err	Err	11690	-89	807016	7952	-87	807030	10335	-92	806975	9772	-83	807050	
1474	10944	-3362	11634	-91	807078	8018	-86	807092	10316	-93	807105	9796	-83	807119	
1678	11106	-2789	11615	-92	807147	8065	-86	807160	10288	-93	807174	9763	-83	807188	
1355	11343	-1975	11587	-91	807215	8046	-86	807228	10316	-93	807242	9711	-83	807255	
771	11491	-1582	11568	-90	807284	8088	-85	807298	10401	-93	807311	9725	-84	807325	
-7550	6707	-1249	11568	-90	807284	8121	-84	807368	10569	-93	807381	9674	-85	807395	
58	11641	-619	11554	-89	807424	8140	-84	807438	10504	-93	807451	9725	-87	807465	
-206	11665	520	11615	-89	807492	8107	-85	807505	10579	-93	807519	9702	-86	807532	
104	11655	96	11591	-88	807558	8069	-85	807572	10508	-93	807585	9678	-86	807599	
-82	11610	-809	11596	-88	807628	8041	-85	807642	10532	-92	807655	9721	-86	807669	
-552	11624	74	11577	-90	807697	8060	-85	807710	10588	-92	807724	9697	-86	807737	
-439	11607	720	11591	-88	807764	8041	-85	807778	10579	-91	807791	9660	-86	807805	
-614	11604	657	11577	-88	807830	8065	-84	807844	10598	-91	807857	9674	-85	807871	
-38	11590	1389	11605	-86	807899	8135	-84	807914	10555	-92	807927	9660	-86	807941	
896	11294	-2443	11540	-87	807971	8126	-86	807984	10372	-93	807998	9763	-86	808011	
851	11650	-411	11577	-89	808040	8168	-87	808054	10419	-93	808067	9706	-85	808081	
-433	10654	-3934	11474	-90	808109	7882	-90	808123	10466	-93	808136	9777	-84	808150	
-1063	11025	-2754	11418	-92	808175	7919	-89	808189	10518	-92	808202	9716	-84	808216	
158	11451	-1747	11526	-91	808245	8051	-86	808258	10448	-93	808273	9721	-85	808286	
501	11628	147	11587	-92	808312	8046	-85	808326	10443	-92	808339	9645	-86	808353	
229	11629	-575	11582	-92	808380	8074	-86	808394	10485	-92	808407	9702	-85	808421	
207	11562	-1174	11596	-92	808450	8018	-87	808463	10485	-93	808477	9716	-85	808490	
-396	11494	-1213	11540	-94	808518	7966	-87	808531	10518	-93	808545	9692	-86	808558	
-339	11575	-495	11521	-92	808587	8027	-87	808601	10508	-93	808614	9669	-87	808628	
790	11644	64	11666	-92	808656	8004	-87	808669	10448	-93	808683	9660	-87	808696	
142	11600	-682	11601	-90	808723	7985	-86	808737	10490	-94	808750	9683	-87	808764	
336	11534	-1300	11615	-90	808792	7980	-86	808806	10471	-94	808820	9711	-87	808833	
-38	11616	-745	11610	-92	808858	8023	-86	808872	10532	-92	808886	9716	-86	808899	
-266	11467	-1594	11591	-92	808927	7976	-87	808941	10541	-91	808954	9739	-85	808968	
-365	11217	-2706	11619	-91	808994	7924	-88	809008	10569	-90	809021	9800	-85	809035	
1060	11670	-738	11915	-91	809060	7868	-88	809074	10551	-91	809088	9767	-85	809101	
373	11536	-1753	11849	-89	809127	7807	-88	809140	10598	-92	809154	9796	-85	809167	
668	11616	-1204	11831	-90	809193	7863	-87	809207	10551	-92	809220	9763	-85	809234	
1199	11345	-2380	11807	-88	809261	7924	-87	809274	10462	-92	809288	9814	-85	809301	
621	11530	-1500	11751	-88	809329	7882	-86	809343	10504	-92	809356	9744	-85	809370	
1580	11571	-1094	11887	-89	809398	7943	-86	809411	10466	-92	809425	9777	-86	809438	
475	11606	-542	11605	-89	809465	7999	-86	809479	10448	-92	809492	9669	-86	809506	
984	11563	-890	11619	-89	809532	8027	-85	809545	10391	-92	809559	9683	-87	809572	
1479	11589	-213	11666	-88	809600	8084	-85	809613	10368	-93	809627	9678	-86	809640	
1166	11490	-1182	11601	-89	809670	8004	-85	809683	10344	-93	809697	9669	-86	809710	
1425	11598	-28	11634	-88	809739	8116	-85	809753	10363	-93	809766	9669	-87	809780	
1533	11563	-420	11657	-88	809807	8069	-85	809820	10349	-93	809834	9674	-86	809847	
1370	11528	-983	11648	-88	809874	8041	-85	809889	10358	-93	809902	9692	-86	809916	
1587	11570	-155	11695	-88	809941	8037	-84	809955	10358	-94	809969	9664	-86	809982	
1690	11316	-1899	11638	-89	810008	8004	-84	810021	10288	-92	810035	9702	-86	810048	
451	11496	-1315	11554	-90	810075	7985	-84	810089	10410	-92	810102	9674	-86	810116	
168	11616	-287	11601	-89	810143	7980	-84	810157	10485	-92	810170	9660	-86	810184	
-1048	11367	2078	11671	-89	810209	7938	-83	810223	10714	-91	810236	9617	-87	810250	
-338	11595	94	11577	-92	810278	7966	-84	810292	10537	-91	810305	9645	-88	810319	
107	11554	-275	11502	-92	810345	7962	-84	810359	10415	-90	810372	9599	-88	810386	
-988	11492	743	11526	-93	810412	7971	-84	810426	10593	-91	810439	9617	-89	810453	
-3224	10660	2525	11530	-92	810480	7910	-85	810494	10953	-88	810507	9613	-88	810521	
-2716	10477	3691	11596	-93	810547	7990	-85	810561	10953	-89	810574	9594	-88	810588	
-3594	10370	3011	11530	-92	810613	7933	-84	810628	11033	-89	810641	9617	-88	810655	
-6018	8981	-865	11530	-92	810613	7999	-85	810696	10892	-88	810709	9622	-88	810723	
-6736	7993	-1002	11530	-92	810613	7910	-85	810768	10733	-89	810781	9631	-88	810795	
-805	11566	1156	11666	-89	810824	7999	-85	810837	10682	-89	810851	9678	-88	810864	
-379	11618	1353	11793	-88	810891	7943	-86	810905	10705	-89	810918	9692	-87	810932	
-484	11585	1414	11741	-87	810960	7971	-86	810973	10687	-90	810987	9678	-87	811000	
466	11704	214	11807	-88	811030	7938	-86	811043	10584	-90	811057	9716	-87	811070	
508	11705	-377	11812	-88	811097	7929	-87	811110	10579	-91	811124	9744	-86	811137	
390	11490	-2111	11826	-88	811163	7905	-87	811177	10602	-91	811190	9842	-85	811204	
373	11487	-2133	11835	-88	811229	7887	-88	811243	10607	-91	811257	9842	-86	811270	
462	11680	-826	11821	-88	811297	7910	-88	811310	10588	-90	811324	9767	-86	811338	
-5912	8766	-1752	11821	-88	811297	7957	-88	811374	10560	-92	811388	9796	-86	811401	
-5803	8862	-1797	11821	-88	811297	8004	-87	811450	10518	-92	811464	9749	-86	811477	
878	11067	-3340	11709	-89	811509	8004	-87	811523	10462	-92	811536	9861	-86	811550	
550	10731	-4129	11680	-89	811576	7976	-87	811589	10485	-91	811603	9899	-86	811616	
287	11497	-1821	11709	-89	811645	7948	-88	811658	10541	-91	811672	9781	-85	811686	
71	11545	-1565	11755	-90	811711	7882	-89	811726	10593	-89	811739	9777	-86	811753	
492	11625	-1134	11798	-89	811779	7905	-89	811793	10565	-89	811806	9767	-86	811820	
436	11675	-813	11784	-89	811845	7948	-89	811859	10574	-88	811872	9763	-86	811886	
-184	11466	-1919	11680	-89	811913	7957	-87	811927	10593	-88	811940	9796	-86	811954	
-161	11621	-1098	11680	-89	811981	8018	-87	811994	10602	-88	812008	9777	-87	812021	
133	11701	-439	11723	-88	812047	8027	-86	812061	10593	-88	812074	9758	-87	812088	
138	11655	1014	11685	-87	812114	8069	-84	812127	10574	-89	812141	9683	-88	812154	
248	11692	757	11713	-87	812181	8069	-85	812194	10579	-90	812208	9706	-88	812221	
728	11489	2112	11770	-87	812249	8055	-85	812262	10546	-91	812276	9636	-88	812289	
962	11725	-125	11746	-88	812317	8140	-84	812331	10518	-93	812344	9767	-87	812358	
Err	Err	Err	11765	-88	812385	8149	-85	812399	10443	-93	812412	9767	-87	812358	
1555	11070	-3515	11770	-89	812447	8271	-85	812460	10476	-92	812474	9983	-85	812487	
-321	11318	-2314	11638	-94	812516	7863	-88	812529	10485	-93	812543	9894	-85	812556	
-156	10417	-4342	11422	-95	812586	7826	-87	812599	10372	-93	812613	9739	-88	812626	
-626	10266	-4600	11352	-94	812656	7933	-85	812669	10419	-93	812683	9777	-86	812696	
-961	10454	-4177	11347	-94	812724	7948	-86	812737	10466	-92	812751	9767	-86	812764	
Err	Err	Err	11465	-92	812793	8018	-87	812807	10466	-92	812751	9735	-87	812827	
83	11571	-22	11507	-92	812857	7990	-87	812871	10429	-93	812884	9603	-88	812898	
1920	11292	2552	11929	-90	812925	8023	-87	812938	10457	-93	812952	9613	-87	812966	
-498	11283	-2355	11493	-91	812992	8051	-87	813005	10518	-92	813019	9763	-86	813032	
-7314	7054	-1527	11493	-91	812992	8013	-88	813067	10518	-91	813081	9857	-85	813094	
-12	11367	-2413	11615	-91	813125	8074	-87	813138	10546	-90	813152	9824	-86	813165	
519	11787	321	11770	-89	813192	8187	-86	813206	10612	-87	813219	9800	-87	813233	
573	11751	1174	11802	-90	813258	8215	-87	813272	10635	-89	813285	9786	-87	813299	
644	11417	-2036	11624	-92	813325	8023	-87	813338	10443	-93	813352	9758	-85	813365	
1348	11700	527	11732	-88	813394	8224	-86	813407	10476	-90	813422	9749	-85	813435	
2062	11620	941	11887	-89	813461	8206	-90	813475	10471	-90	813488	9767	-85	813502	
-1905	10692	-3452	11413	-91	813530	8027	-89	813543	10668	-90	813557	9838	-88	813570	
1202	11250	-2490	11577	-91	813598	8079	-85	813612	10340	-92	813625	9753	-89	813639	
534	11242	-2722	11596	-92	813666	8041	-86	813680	10443	-93	813693	9791	-87	813707	
134	11359	-2264	11568	-92	813735	8037	-85	813748	10480	-93	813762	9767	-87	813775	
182	11594	-1095	11624	-92	813801	8032	-88	813814	10513	-90	813828	9735	-87	813842	
253	11642	-115	11596	-91	813869	8046	-86	813882	10485	-90	813896	9674	-87	813909	
93	11648	761	11624	-92	813937	8079	-86	813950	10537	-92	813964	9669	-86	813977	
217	11648	-428	11634	-91	814006	8023	-87	814019	10513	-89	814033	9702	-86	814046	
29	11639	-388	11610	-93	814075	8027	-87	814088	10523	-89	814102	9697	-86	814115	
-140	11526	-1316	11568	-94	814143	8013	-88	814156	10513	-90	814171	9721	-87	814185	
-801	10982	-3083	11422	-95	814212	7994	-88	814226	10499	-91	814239	9753	-86	814252	
-389	10850	-3566	11418	-95	814281	8041	-88	814294	10448	-92	814308	9777	-85	814321	
-587	10805	-3622	11422	-95	814346	8037	-88	814360	10480	-92	814373	9791	-85	814387	
359	11021	-3381	11559	-93	814414	8065	-88	814427	10448	-91	814441	9824	-85	814454	
Err	Err	Err	11652	-92	814484	8112	-86	814497	10457	-90	814511	9824	-85	814454	
1043	11717	-116	11727	-90	814546	8163	-85	814560	10499	-91	814573	9763	-84	814587	
974	11648	-1057	11732	-89	814613	8098	-86	814627	10494	-89	814640	9786	-85	814654	
1766	11689	-203	11859	-89	814680	8163	-86	814693	10485	-91	814707	9805	-84	814720	
1282	11611	-1262	11760	-89	814746	8126	-86	814760	10476	-92	814773	9810	-85	814787	
1256	11476	-1909	11685	-91	814812	8154	-86	814826	10433	-93	814840	9814	-86	814853	
636	11033	-3352	11568	-93	814879	8088	-86	814893	10419	-92	814906	9824	-86	814920	
Err	Err	Err	11544	-93	814948	8055	-86	814961	10457	-91	814975	9824	-86	814920	
-192	11257	-2582	11502	-92	815010	8088	-85	815024	10490	-91	815037	9781	-87	815051	
-196	10976	-3327	11451	-92	815079	8060	-85	815092	10448	-90	815106	9781	-87	815119	
0	10731	-3953	11474	-92	815145	8037	-86	815158	10433	-90	815172	9814	-87	815185	
-203	10621	-4135	11432	-92	815211	8037	-86	815224	10433	-91	815239	9810	-87	815252	
-79	10938	-3412	11446	-91	815279	8046	-86	815292	10424	-91	815306	9772	-87	815319	
Err	Err	Err	11451	-90	815345	8046	-86	815292	10424	-92	815373	9819	-87	815387	
-150	10747	-3897	11441	-91	815415	8069	-85	815428	10438	-91	815442	9810	-86	815455	
-306	10947	-3447	11455	-90	815482	8098	-85	815496	10476	-91	815509	9810	-87	815523	
-40	10898	-3597	11498	-91	815550	8041	-86	815563	10457	-92	815577	9810	-87	815591	
-139	10903	-3502	11469	-91	815617	8013	-86	815630	10443	-92	815644	9781	-88	815657	
-57	11151	-2945	11493	-89	815685	8093	-85	815698	10466	-91	815712	9791	-86	815725	
173	11252	-2810	11605	-91	815753	8079	-85	815767	10513	-90	815780	9833	-86	815794	
313	11327	-2436	11568	-90	815823	8069	-85	815837	10462	-90	815850	9781	-86	815864	
216	11123	-3072	11577	-88	815892	8018	-86	815906	10471	-91	815919	9805	-87	815933	
-6826	7533	-2197	11577	-88	815892	8098	-85	815972	10494	-92	815986	9828	-85	815999	
-436	10646	-4101	11446	-90	816029	8065	-85	816042	10485	-93	816056	9838	-86	816070	
-384	11297	-2476	11516	-92	816097	8107	-84	816110	10532	-93	816124	9800	-86	816137	
-568	11378	-2213	11577	-92	816163	8079	-84	816176	10598	-92	816190	9819	-86	816203	
-690	11640	-82	11587	-92	816231	8112	-84	816244	10626	-89	816258	9739	-86	816271	
-242	11672	-324	11610	-90	816298	8102	-82	816311	10579	-91	816325	9739	-86	816338	
408	11543	-1773	11648	-89	816365	8130	-85	816378	10523	-91	816392	9814	-86	816405	
-430	11473	-1902	11596	-92	816432	8107	-85	816446	10598	-91	816459	9819	-85	816473	
305	11416	-2210	11577	-92	816500	8130	-86	816514	10485	-92	816527	9800	-86	816541	
202	11429	-2027	11563	-92	816568	8093	-88	816581	10480	-92	816595	9772	-89	816609	
-556	11516	-1096	11479	-93	816634	8079	-88	816648	10518	-92	816661	9706	-90	816675	
209	11460	2051	11563	-92	816703	8154	-86	816717	10494	-92	816730	9603	-89	816744	
522	11637	1029	11624	-90	816771	8149	-85	816785	10494	-93	816799	9669	-89	816812	
888	11594	1145	11629	-91	816840	8121	-86	816853	10438	-95	816867	9636	-89	816880	
Err	Err	Err	11662	-91	816907	8069	-86	816921	10438	-94	816935	9636	-89	816880	
875	11646	525	11652	-90	816970	8088	-87	816983	10448	-92	816997	9664	-89	817010	
883	11713	331	11690	-91	817040	8177	-86	817053	10499	-91	817067	9735	-88	817080	
342	11533	-1746	11648	-92	817110	8093	-86	817123	10523	-90	817137	9800	-88	817150	
-28	11387	-2378	11629	-91	817178	8079	-87	817191	10560	-88	817205	9833	-86	817218	
587	11523	-1987	11690	-90	817245	8145	-85	817258	10532	-89	817272	9847	-86	817285	
Err	Err	Err	11741	-90	817313	8145	-85	817258	10546	-88	817335	9866	-87	817348	
-313	10764	-3962	11488	-94	817377	8112	-84	817391	10508	-90	817404	9866	-87	817417	
-140	10037	-5295	11507	-94	817443	8065	-85	817456	10494	-91	817470	9946	-86	817484	
-7146	7390	-1785	11507	-94	817443	8116	-85	817526	10537	-89	817539	9997	-85	817553	
-542	10173	-5030	11418	-92	817584	8145	-85	817598	10485	-91	817611	10002	-86	817625	
Err	Err	Err	11535	-92	817657	8084	-86	817670	10523	-89	817684	10002	-86	817625	
-766	10316	-4728	11469	-92	817719	8041	-87	817732	10555	-89	817746	9903	-86	817759	
-258	10620	-4264	11521	-93	817787	8051	-87	817800	10513	-90	817814	9880	-86	817827	
11	11119	-3222	11582	-93	817854	8107	-88	817868	10527	-89	817881	9861	-86	817895	
-179	11085	-3344	11559	-94	817920	8163	-86	817934	10551	-89	817947	9885	-87	817961	
-229	10651	-4328	11526	-94	817986	8177	-86	818000	10541	-89	818013	9932	-87	818027	
Err	Err	Err	11507	-94	818052	8243	-85	818066	10560	-89	818079	9932	-87	818027	
464	11261	-2983	11601	-95	818115	8257	-85	818128	10513	-90	818143	9899	-88	818157	
