Distanza: 10000.0
X [mm]	Y [mm]	Z [mm]	A0 	 RSS 	 Time 	 A1 	 RSS 	 Time 	 A2 	 RSS 	 Time 	 A3 	 RSS 	 Time 	 
125	6618	-1182	6706	-92	745812	3207	-87	745826	5698	-87	745839	4925	-86	745853	
91	6548	-1365	6720	-91	745879	3132	-87	745892	5707	-86	745906	4935	-86	745919	
-74	6589	-1245	6771	-92	745946	3071	-86	745960	5707	-86	745973	5023	-84	745987	
740	6667	-1455	6898	-91	746017	3361	-82	746030	5712	-85	746044	5075	-83	746058	
652	6762	-1287	7010	-90	746085	3338	-82	746098	5707	-85	746112	5150	-82	746125	
662	6883	-702	7071	-91	746153	3240	-82	746167	5721	-85	746180	5061	-94	746194	
Err	Err	Err	7024	-92	746222	3249	-83	746235	5721	-85	746180	5089	-82	746255	
437	6832	-812	7005	-91	746285	3207	-84	746298	5717	-85	746312	5051	-83	746325	
352	6712	-1290	6902	-92	746353	3263	-84	746367	5721	-86	746380	5080	-82	746394	
971	6813	-710	6977	-92	746423	3277	-85	746437	5693	-86	746450	5000	-84	746464	
838	6929	327	7109	-88	746492	3306	-83	746506	5721	-85	746519	4949	-84	746533	
704	6892	583	7118	-88	746561	3249	-83	746574	5731	-86	746588	4893	-83	746601	
685	6894	320	7062	-89	746630	3226	-86	746643	5707	-85	746657	4902	-82	746670	
633	6883	210	7071	-89	746697	3160	-88	746711	5698	-85	746724	4897	-84	746738	
471	6717	-969	6837	-93	746766	3179	-86	746780	5703	-86	746793	4949	-84	746807	
482	6571	-1551	6822	-93	746834	3235	-85	746847	5698	-85	746861	5019	-84	746874	
-154	6464	-1764	6733	-92	746903	3179	-84	746916	5698	-86	746930	5216	-84	746943	
Err	Err	Err	6794	-91	746971	3216	-83	746985	5693	-87	746998	5216	-84	746943	
110	6800	-333	6711	-93	747034	3305	-82	747048	5721	-88	747061	4878	-83	747075	
-731	6584	-242	6462	-94	747102	3292	-82	747116	5721	-88	747129	4775	-83	747143	
471	6728	1097	6855	-92	747169	3249	-83	747183	5731	-87	747197	4775	-83	747210	
389	6818	958	7099	-92	747238	3226	-84	747252	5745	-86	747265	4771	-83	747279	
Err	Err	Err	7090	-91	747307	3216	-85	747321	5764	-85	747334	4771	-83	747279	
161	6855	542	7109	-90	747369	3165	-86	747383	5745	-84	747396	4813	-84	747409	
326	6860	550	7118	-90	747437	3113	-86	747450	5764	-85	747464	4846	-85	747477	
524	6921	490	7109	-90	747505	3235	-85	747518	5778	-83	747532	4916	-85	747546	
778	6928	634	7160	-92	747575	3324	-83	747589	5745	-84	747602	4930	-85	747616	
623	6910	395	6954	-92	747644	3314	-83	747657	5782	-84	747672	4921	-85	747685	
383	6900	18	6846	-92	747713	3352	-82	747726	5768	-84	747740	4925	-85	747753	
106	6834	-505	6790	-92	747780	3314	-83	747794	5787	-84	747807	4949	-85	747822	
317	6836	-549	6799	-93	747848	3338	-85	747861	5745	-84	747875	4949	-86	747888	
-282	6402	-1527	6607	-93	747916	3109	-85	747929	5717	-84	747943	4907	-86	747956	
125	6640	-1085	6725	-92	747984	3170	-84	747998	5707	-85	748011	4916	-85	748025	
44	6701	-946	6743	-93	748051	3216	-83	748064	5750	-85	748078	4935	-85	748092	
-339	6601	-969	6603	-92	748119	3245	-82	748133	5740	-84	748146	4888	-86	748161	
209	6843	63	6874	-91	748189	3137	-82	748202	5797	-84	748216	4878	-84	748231	
-842	6064	-1968	6462	-92	748258	3249	-81	748272	5745	-85	748285	4869	-84	748298	
-592	6533	-969	6551	-93	748326	3221	-82	748340	5759	-85	748353	4869	-84	748367	
-96	6437	-1628	6621	-92	748394	3245	-82	748407	5698	-85	748421	4949	-84	748434	
-2181	5145	-2072	6621	-92	748394	3254	-85	748476	5736	-84	748489	4991	-85	748503	
-241	6413	-1653	6626	-93	748536	3207	-85	748549	5736	-84	748563	4958	-85	748576	
-391	6459	-1462	6598	-94	748604	3235	-85	748618	5754	-84	748631	4939	-86	748645	
745	6962	343	7216	-90	748671	3254	-85	748685	5731	-85	748699	4963	-85	748712	
901	6912	226	7019	-91	748739	3305	-84	748753	5754	-85	748766	4949	-85	748780	
-91	6614	-1261	6682	-89	748807	3292	-84	748820	5750	-85	748834	4963	-85	748847	
-251	6171	-2155	6575	-90	748873	3249	-84	748887	5712	-85	748900	5000	-85	748914	
-1995	6085	-300	6575	-90	748873	3292	-85	748954	5745	-84	748967	4977	-86	748981	
-301	6570	-1216	6673	-92	749011	3184	-86	749025	5782	-84	749038	4939	-85	749052	
77	6631	-1293	6752	-92	749081	3240	-84	749094	5754	-85	749108	4982	-84	749121	
-249	6588	-1374	6682	-93	749147	3328	-83	749160	5797	-85	749174	5000	-84	749187	
Err	Err	Err	6635	-92	749215	3328	-83	749160	5712	-86	749235	5014	-84	749249	
-106	6085	-2351	6556	-92	749277	3319	-82	749290	5670	-86	749304	5019	-85	749317	
-193	6127	-2270	6575	-92	749342	3282	-83	749355	5703	-86	749369	5019	-85	749382	
-222	6218	-2130	6546	-92	749410	3380	-83	749423	5698	-86	749437	5009	-85	749450	
-144	6137	-2196	6537	-91	749476	3277	-82	749489	5656	-86	749503	4977	-86	749516	
-174	6082	-2249	6528	-93	749542	3226	-85	749556	5651	-86	749569	4968	-83	749582	
-1206	5846	-2033	6528	-93	749542	3207	-87	749624	5736	-85	749638	4921	-82	749651	
135	6752	-674	6766	-91	749685	3193	-87	749699	5740	-87	749712	4907	-82	749726	
154	6721	-844	6733	-92	749753	3240	-85	749767	5717	-85	749780	4916	-82	749794	
76	6591	-1141	6659	-91	749821	3188	-86	749835	5670	-87	749848	4888	-82	749862	
961	6888	301	7137	-90	749890	3277	-85	749903	5637	-88	749917	4921	-82	749931	
1156	6852	-142	7038	-90	749958	3263	-85	749972	5684	-88	749985	4958	-82	749999	
866	6923	77	7085	-91	750024	3282	-85	750038	5707	-87	750051	4963	-82	750065	
Err	Err	Err	6916	-92	750086	3282	-85	750038	5740	-85	750107	4939	-82	750120	
472	6893	-18	6893	-91	750149	3282	-84	750162	5768	-85	750176	4925	-82	750190	
332	6861	-451	6841	-92	750218	3305	-84	750232	5768	-84	750246	4954	-82	750260	
-2375	5618	-976	6841	-92	750218	3306	-84	750301	5782	-84	750314	4925	-82	750328	
-1743	5567	-2034	6841	-92	750218	3287	-84	750366	5801	-84	750380	4921	-82	750393	
Err	Err	Err	6832	-91	750424	3310	-84	750437	5801	-84	750380	4907	-82	750459	
Err	Err	Err	6762	-89	750488	3310	-84	750437	5787	-85	750508	4855	-83	750522	
62	6834	248	6771	-89	750549	3287	-84	750563	5778	-86	750576	4860	-84	750590	
Err	Err	Err	6766	-89	750616	3263	-84	750630	5778	-86	750576	4907	-84	750650	
283	6847	-237	6818	-90	750680	3259	-85	750693	5754	-85	750707	4907	-83	750720	
Err	Err	Err	7071	-88	750749	3212	-86	750762	5782	-86	750776	4907	-83	750720	
-1362	5674	-2200	7071	-88	750749	3245	-85	750827	5750	-86	750840	4944	-82	750854	
343	6780	-799	6832	-90	750887	3235	-85	750901	5745	-86	750916	4958	-83	750929	
325	6831	-667	6879	-90	750956	3235	-85	750970	5787	-85	750983	4977	-82	750997	
456	6831	-562	6865	-90	751023	3231	-85	751036	5740	-85	751050	4944	-82	751063	
651	6842	-474	6944	-89	751090	3188	-85	751104	5740	-85	751118	4954	-82	751131	
452	6808	-670	6893	-88	751157	3184	-85	751170	5754	-85	751185	4958	-82	751199	
424	6751	-797	6822	-88	751227	3193	-85	751241	5707	-85	751254	4930	-82	751268	
Err	Err	Err	6827	-89	751293	3207	-86	751306	5707	-85	751320	4930	-82	751268	
295	6565	-1568	6808	-89	751356	3216	-86	751370	5736	-85	751385	5023	-82	751398	
229	6676	-1246	6790	-90	751425	3249	-86	751439	5745	-86	751452	4991	-82	751466	
129	6482	-1686	6738	-91	751490	3212	-86	751503	5726	-86	751517	5004	-83	751530	
215	6521	-1628	6729	-91	751558	3282	-86	751572	5707	-86	751585	5004	-82	751599	
246	6379	-1929	6724	-92	751627	3245	-85	751640	5689	-86	751654	5023	-82	751667	
Err	Err	Err	6724	-92	751695	3305	-85	751708	5703	-86	751722	5023	-82	751667	
138	6453	-1796	6692	-92	751756	3328	-85	751770	5707	-86	751784	5019	-82	751797	
221	6444	-1822	6696	-92	751825	3333	-84	751838	5689	-86	751852	5019	-82	751865	
139	6702	-1088	6706	-92	751893	3361	-84	751907	5721	-86	751920	4963	-83	751934	
54	6687	-1086	6715	-91	751959	3305	-84	751973	5740	-86	751987	4958	-83	752001	
Err	Err	Err	7268	-88	752029	3221	-84	752043	5703	-85	752056	4958	-83	752001	
439	6846	505	7052	-90	752091	3123	-84	752104	5717	-85	752118	4832	-84	752131	
361	6858	677	7165	-91	752157	3104	-84	752171	5745	-84	752184	4817	-85	752198	
145	6789	113	6799	-91	752225	3113	-83	752238	5750	-86	752252	4822	-85	752266	
Err	Err	Err	6579	-92	752292	3240	-85	752306	5703	-86	752319	4822	-85	752266	
-448	6010	-2416	6485	-93	752354	3380	-83	752368	5717	-86	752381	5070	-85	752395	
-178	6230	-2265	6631	-92	752423	3399	-81	752436	5745	-85	752450	5122	-84	752463	
-86	6332	-2036	6598	-93	752490	3441	-83	752503	5712	-86	752517	5037	-85	752530	
-308	6170	-2166	6542	-94	752559	3301	-83	752572	5698	-87	752586	5042	-86	752599	
-471	6131	-2366	6560	-94	752626	3357	-83	752640	5782	-85	752654	5244	-84	752667	
429	6866	-730	6883	-90	752696	3361	-83	752710	5787	-85	752723	5019	-83	752737	
691	6923	504	7019	-90	752765	3300	-84	752779	5811	-86	752792	4939	-84	752806	
487	6853	-433	6902	-91	752832	3221	-85	752845	5759	-86	752859	4949	-86	752872	
-220	6546	-1746	6785	-91	752901	3207	-87	752914	5782	-86	752928	5384	-81	752941	
22	6392	-2045	6729	-94	752971	3347	-85	752984	5707	-85	752998	5187	-81	753011	
-28	6462	-1972	6780	-92	753038	3306	-86	753051	5703	-87	753065	5319	-82	753078	
117	6724	-1376	6916	-88	753107	3287	-83	753120	5782	-86	753134	5159	-82	753148	
49	6626	-1330	6743	-91	753174	3268	-82	753188	5759	-86	753201	4991	-85	753215	
637	6842	-662	6893	-87	753241	3319	-82	753255	5731	-87	753268	4986	-85	753282	
833	6639	-1483	6888	-88	753308	3366	-81	753322	5679	-85	753335	5065	-84	753349	
869	6448	-2025	6869	-87	753377	3460	-81	753390	5670	-85	753404	5140	-82	753417	
346	6536	-1876	6851	-88	753444	3399	-81	753457	5703	-85	753471	5183	-82	753484	
Err	Err	Err	6738	-91	753513	3399	-81	753457	5698	-86	753533	5206	-82	753547	
Err	Err	Err	6687	-93	753573	3399	-81	753457	5656	-86	753594	5197	-82	753607	
-114	6417	-1835	6654	-92	753638	3296	-84	753651	5661	-87	753664	5164	-82	753678	
-116	6359	-1906	6654	-91	753707	3268	-84	753720	5703	-88	753734	5065	-83	753747	
-56	6543	-1541	6701	-89	753776	3296	-84	753789	5759	-87	753803	5004	-84	753816	
-2023	5266	-2167	6701	-89	753776	3306	-84	753860	5768	-87	753874	4982	-84	753887	
-68	6326	-2045	6678	-91	753920	3300	-84	753933	5750	-87	753947	5051	-84	753960	
160	6634	-1415	6752	-90	753988	3342	-83	754001	5750	-87	754015	5019	-84	754029	
625	6702	-1232	6827	-88	754056	3357	-82	754070	5689	-88	754083	5014	-84	754097	
537	6588	-1651	6822	-88	754125	3380	-82	754139	5712	-87	754153	5070	-85	754167	
585	6662	-1351	6818	-90	754192	3342	-83	754205	5689	-87	754219	5019	-85	754232	
637	6556	-1618	6837	-90	754260	3282	-85	754274	5675	-89	754287	5037	-85	754301	
Err	Err	Err	6725	-92	754329	3282	-85	754274	5651	-88	754349	5047	-84	754363	
137	6309	-2111	6701	-92	754392	3300	-86	754405	5712	-87	754419	5056	-84	754432	
343	6730	-1188	6818	-90	754461	3342	-84	754474	5754	-87	754488	5023	-85	754502	
172	6625	-1442	6738	-92	754529	3366	-84	754542	5740	-87	754556	5019	-85	754569	
496	6832	-651	6855	-91	754598	3305	-84	754611	5736	-85	754625	4968	-84	754638	
51	6781	-512	6738	-91	754665	3259	-84	754678	5750	-86	754692	4902	-83	754705	
1073	6816	738	6799	-90	754731	3488	-83	754745	5721	-86	754758	4893	-83	754772	
248	6710	-857	6711	-92	754803	3263	-83	754818	5679	-86	754831	4902	-83	754845	
-202	6449	-1520	6621	-91	754871	3188	-85	754884	5717	-87	754898	4930	-82	754911	
6	6218	-2048	6598	-91	754940	3179	-84	754953	5646	-87	754968	4958	-83	754981	
-88	6514	-1477	6692	-92	755008	3179	-85	755021	5698	-86	755035	5009	-84	755048	
-61	6592	-1466	6790	-91	755078	3179	-86	755092	5726	-85	755105	5126	-84	755119	
562	6617	-1630	6851	-90	755147	3394	-83	755161	5731	-85	755174	5089	-86	755188	
428	6861	-882	6841	-89	755214	3479	-82	755228	5778	-85	755241	5047	-87	755255	
592	6775	1350	6860	-88	755280	3544	-83	755294	5764	-85	755307	4864	-84	755320	
79	6762	-859	6804	-88	755347	3231	-84	755360	5792	-84	755374	4968	-82	755387	
752	6786	-1114	6991	-87	755415	3273	-85	755428	5764	-85	755442	5070	-82	755455	
239	6809	-338	6846	-90	755481	3123	-83	755495	5764	-86	755509	4893	-82	755522	
14	6580	-1463	6808	-90	755550	3137	-84	755564	5801	-86	755577	5014	-83	755591	
373	6694	-1602	6935	-88	755618	3408	-82	755631	5778	-86	755645	5187	-84	755659	
440	6481	-2111	6893	-88	755687	3441	-83	755701	5806	-85	755714	5197	-83	755728	
602	6625	-1769	6940	-87	755756	3408	-83	755770	5792	-85	755783	5164	-84	755797	
569	6751	-1413	6958	-86	755823	3380	-85	755836	5811	-84	755850	5131	-83	755863	
439	6763	-1250	6912	-88	755890	3333	-86	755903	5801	-84	755917	5080	-82	755930	
433	6792	-1113	6935	-88	755957	3282	-85	755971	5811	-84	755984	5065	-83	755998	
715	6727	-1204	6874	-90	756027	3366	-83	756041	5703	-85	756054	5037	-86	756068	
343	6863	-338	6804	-91	756094	3352	-85	756108	5745	-86	756121	4935	-82	756135	
228	6552	-1797	6837	-90	756160	3342	-84	756174	5801	-85	756188	5112	-81	756201	
-305	6539	-1808	6780	-93	756228	3249	-84	756241	5815	-85	756255	5384	-81	756268	
-216	6575	-1654	6799	-92	756298	3226	-83	756311	5801	-85	756325	5295	-81	756338	
-97	6511	-1915	6799	-92	756369	3385	-84	756382	5820	-86	756396	5206	-84	756409	
-789	5953	-2437	6799	-92	756369	3352	-84	756451	5778	-87	756464	5178	-85	756478	
97	6500	-1686	6752	-93	756511	3235	-82	756525	5750	-87	756538	5023	-84	756552	
Err	Err	Err	6869	-90	756581	3259	-82	756594	5750	-87	756538	4968	-85	756615	
166	6854	-284	6855	-91	756644	3212	-82	756657	5806	-84	756671	4930	-84	756684	
-79	6701	-1145	6851	-91	756711	3184	-82	756725	5811	-83	756738	5061	-82	756752	
-74	6586	-1633	6846	-91	756780	3235	-85	756794	5806	-84	756807	5197	-82	756821	
111	6488	-1877	6780	-91	756849	3352	-84	756863	5750	-85	756876	5136	-83	756889	
305	6537	-1772	6766	-89	756917	3408	-83	756930	5736	-86	756944	5075	-83	756957	
715	6733	-1193	6883	-90	756982	3352	-83	756996	5707	-86	757009	5037	-83	757023	
493	6514	-1783	6808	-92	757049	3333	-84	757063	5703	-86	757076	5065	-83	757090	
285	6260	-2146	6682	-93	757117	3277	-86	757131	5651	-85	757144	5028	-84	757158	
Err	Err	Err	6733	-92	757186	3301	-86	757199	5637	-85	757213	5028	-84	757158	
263	6688	-1185	6785	-92	757248	3273	-86	757262	5736	-85	757275	4986	-84	757289	
381	6814	-875	6832	-90	757316	3361	-84	757329	5759	-86	757343	5004	-86	757356	
517	6819	-978	6846	-89	757383	3436	-83	757397	5750	-86	757410	5037	-86	757424	
597	6745	-1294	6893	-89	757450	3385	-84	757464	5754	-85	757477	5075	-84	757491	
493	6606	-1673	6855	-90	757517	3380	-84	757530	5750	-86	757544	5098	-84	757557	
226	6505	-1917	6818	-91	757584	3371	-84	757597	5792	-85	757612	5122	-84	757625	
36	6484	-1981	6804	-92	757650	3385	-83	757664	5782	-85	757677	5197	-82	757692	
-96	6273	-2223	6668	-92	757718	3403	-83	757732	5768	-86	757745	5098	-83	757759	
224	6506	-1815	6747	-92	757786	3394	-84	757800	5740	-86	757813	5070	-84	757827	
276	6828	-700	6780	-92	757856	3389	-83	757870	5750	-86	757883	4972	-84	757897	
613	6535	-1741	6785	-90	757925	3418	-82	757938	5670	-89	757952	5061	-84	757965	
544	6740	-1109	6813	-89	757992	3371	-84	758005	5703	-87	758019	5004	-84	758032	
405	6658	-1295	6804	-88	758059	3268	-84	758072	5712	-87	758086	4996	-83	758099	
437	6757	-906	6822	-89	758125	3263	-86	758138	5717	-87	758152	4963	-83	758165	
566	6709	-1208	6851	-89	758192	3301	-85	758206	5712	-86	758219	5014	-83	758233	
373	6743	-1152	6771	-91	758261	3427	-82	758274	5726	-86	758288	5014	-83	758301	
399	6730	-1128	6790	-91	758328	3361	-82	758341	5721	-86	758355	5000	-82	758368	
1562	6545	1779	6785	-92	758398	3759	-81	758412	5703	-86	758425	4916	-82	758439	
35	6752	-303	6743	-92	758466	3123	-81	758481	5736	-85	758495	4841	-82	758508	
-333	6662	-485	6668	-91	758536	3085	-81	758549	5768	-85	758563	4832	-82	758576	
-404	6665	-510	6640	-90	758603	3160	-81	758616	5773	-84	758630	4846	-83	758644	
-390	6199	-2086	6603	-89	758674	3212	-85	758687	5768	-83	758700	5014	-84	758714	
-324	6283	-1958	6551	-89	758740	3347	-84	758754	5721	-84	758767	4991	-84	758781	
-412	6283	-1708	6546	-90	758808	3113	-82	758821	5707	-86	758835	4902	-83	758849	
-1524	5751	-1825	6546	-90	758808	3104	-82	758877	5736	-85	758891	4911	-83	758904	
-20	6314	-1904	6645	-90	758930	3174	-83	758944	5689	-85	758957	4972	-84	758971	
1280	6751	-619	6982	-88	758997	3273	-85	759010	5604	-84	759024	4963	-86	759037	
1064	6849	317	6926	-87	759066	3385	-82	759080	5656	-86	759093	4897	-86	759107	
993	6846	-239	6898	-87	759135	3371	-82	759149	5651	-87	759162	4935	-86	759176	
797	6850	-417	6855	-87	759202	3389	-81	759215	5675	-87	759229	4949	-86	759243	
825	6862	-354	6860	-87	759272	3403	-82	759285	5675	-87	759299	4949	-85	759312	
Err	Err	Err	6888	-87	759339	3375	-82	759352	5689	-86	759366	4949	-85	759312	
716	6575	-1568	6804	-88	759405	3389	-82	759418	5651	-87	759432	5037	-83	759445	
448	6489	-1818	6776	-91	759471	3347	-82	759484	5693	-87	759498	5056	-83	759511	
265	6322	-2129	6720	-91	759537	3338	-83	759551	5698	-87	759564	5070	-83	759578	
37	6199	-2368	6687	-89	759605	3380	-82	759618	5745	-86	759632	5112	-83	759645	
166	6430	-1999	6757	-88	759673	3380	-83	759687	5712	-86	759701	5140	-83	759714	
484	6544	-1796	6837	-87	759743	3371	-84	759756	5736	-85	759769	5098	-83	759783	
Err	Err	Err	6747	-88	759811	3371	-84	759756	5740	-86	759831	5070	-84	759845	
543	6672	-1437	6851	-88	759874	3366	-84	759888	5731	-86	759901	5061	-85	759915	
312	6557	-1699	6780	-88	759941	3361	-84	759954	5736	-86	759968	5061	-85	759981	
548	6881	-495	6874	-88	760008	3366	-84	760021	5750	-86	760035	4982	-85	760048	
582	6840	-696	6855	-88	760074	3366	-84	760087	5726	-85	760101	4986	-84	760114	
649	6854	-639	6888	-88	760140	3352	-84	760154	5731	-86	760167	4991	-85	760181	
610	6918	185	6902	-88	760207	3380	-83	760220	5759	-86	760234	4935	-85	760247	
474	6865	-502	6818	-89	760275	3394	-83	760289	5731	-86	760302	4963	-87	760316	
347	6868	-268	6804	-89	760344	3357	-82	760358	5745	-86	760371	4930	-87	760385	
495	6873	-344	6822	-89	760412	3380	-82	760426	5726	-87	760440	4944	-86	760453	
264	6869	628	6794	-89	760481	3436	-81	760494	5773	-86	760508	4878	-86	760521	
246	6895	-90	6790	-89	760548	3403	-82	760561	5768	-86	760575	4930	-86	760588	
126	6846	715	6776	-89	760615	3432	-81	760629	5792	-86	760642	4869	-86	760656	
262	6864	598	6766	-91	760682	3450	-82	760696	5754	-86	760709	4869	-85	760723	
98	6880	20	6729	-91	760752	3450	-82	760765	5764	-85	760779	4911	-85	760792	
1100	6863	574	6780	-91	760818	3544	-82	760831	5773	-85	760845	4939	-85	760859	
1046	6834	449	6738	-91	760886	3488	-83	760900	5731	-84	760913	4897	-84	760927	
346	6831	-455	6729	-91	760955	3418	-83	760968	5698	-84	760982	4921	-84	760995	
1105	6789	608	6711	-90	761022	3483	-83	761036	5703	-85	761049	4869	-84	761063	
-1228	6461	-157	6711	-90	761022	3263	-83	761106	5698	-85	761119	4846	-83	761133	
-42	6751	-271	6701	-91	761161	3179	-83	761175	5731	-84	761188	4836	-83	761202	
-5	6585	-1105	6682	-91	761229	3109	-83	761242	5698	-84	761256	4883	-83	761269	
