Distanza: 25000.0
X [mm]	Y [mm]	Z [mm]	A0 	 RSS 	 Time 	 A1 	 RSS 	 Time 	 A2 	 RSS 	 Time 	 A3 	 RSS 	 Time 	 
-4264	25897	-1079	26214	-99	957677	22729	-95	957691	25351	-97	957704	24422	-97	957718	
-4841	25663	2707	26167	-99	957743	22771	-95	957757	25360	-96	957771	24357	-97	957784	
-21387	11514	-3511	26167	-99	957743	22753	-95	957825	25346	-96	957838	24418	-97	957852	
-5903	25387	2606	26186	-98	957881	22668	-97	957895	25421	-95	957908	24338	-97	957922	
-4625	25825	-1166	26237	-98	957948	22696	-95	957961	25384	-95	957975	24427	-97	957988	
-23136	4521	-3760	26237	-98	957948	22729	-94	958030	25435	-95	958043	24511	-96	958057	
-4862	25313	-4934	26219	-99	958088	22753	-94	958101	25403	-95	958115	24525	-95	958128	
-6836	24379	-6365	26106	-100	958154	22720	-93	958168	25440	-95	958181	24521	-95	958195	
-5978	25389	-2919	26205	-99	958222	22762	-94	958237	25459	-96	958250	24502	-96	958264	
-4906	25300	-4838	26233	-98	958290	22687	-94	958304	25403	-95	958317	24502	-96	958331	
-5819	25216	-4020	26195	-99	958357	22668	-94	958370	25426	-96	958384	24474	-96	958397	
-7197	24400	-5876	26144	-99	958423	22654	-94	958437	25482	-96	958450	24511	-96	958464	
-5449	25264	-4321	26144	-100	958491	22753	-94	958505	25379	-95	958518	24483	-95	958532	
-5846	24940	-5451	26144	-99	958560	22776	-94	958574	25412	-95	958587	24525	-96	958601	
-5850	25288	-3539	26162	-99	958628	22729	-94	958641	25412	-96	958656	24474	-97	958670	
-5445	25631	-1071	26172	-99	958696	22720	-94	958710	25389	-96	958723	24418	-97	958737	
-5698	25586	591	26186	-99	958764	22701	-94	958778	25412	-97	958791	24389	-98	958806	
-3857	25976	-235	26237	-99	958834	22677	-94	958847	25332	-96	958861	24385	-98	958875	
-3583	25934	2131	26223	-99	958902	22710	-94	958916	25313	-97	958929	24343	-98	958943	
-1448	25818	5043	26373	-98	958969	22720	-95	958983	25299	-98	958996	24324	-97	959010	
-3221	26101	-142	26237	-98	959036	22724	-95	959049	25304	-99	959063	24394	-96	959076	
-770	26237	-2061	26294	-98	959105	22729	-95	959118	25201	-98	959132	24418	-96	959145	
-1102	26398	50	26406	-98	959171	22771	-94	959185	25313	-99	959199	24460	-95	959212	
Err	Err	Err	26280	-98	959239	22785	-94	959252	25313	-99	959199	24521	-95	959280	
Err	Err	Err	26355	-99	959309	22809	-94	959323	25313	-99	959199	24535	-94	959345	
Err	Err	Err	26331	-99	959372	22762	-93	959386	25313	-99	959199	24572	-94	959407	
Err	Err	Err	26359	-98	959436	22790	-94	959450	25313	-99	959199	24558	-94	959471	
Err	Err	Err	26364	-98	959498	22813	-94	959511	25313	-99	959199	24577	-94	959532	
Err	Err	Err	26350	-99	959561	22790	-94	959574	25313	-99	959199	24572	-94	959595	
Err	Err	Err	26364	-99	959622	22790	-94	959635	25313	-99	959199	24535	-94	959656	
Err	Err	Err	26266	-99	959684	22799	-94	959698	25313	-99	959199	24568	-94	959719	
Err	Err	Err	26322	-100	959748	22813	-94	959762	25313	-99	959199	24563	-95	959783	
Err	Err	Err	26270	-101	959813	22781	-94	959826	25313	-99	959199	24558	-95	959854	
Err	Err	Err	26252	-100	959881	22785	-94	959895	25313	-99	959199	24582	-95	959916	
Err	Err	Err	26233	-101	959945	22771	-94	959958	25313	-99	959199	24544	-95	959980	
Err	Err	Err	26223	-100	960007	22734	-94	960020	25313	-99	959199	24516	-95	960048	
Err	Err	Err	26266	-102	960076	22771	-94	960089	25313	-99	959199	24535	-96	960117	
Err	Err	Err	26233	-101	960144	22762	-94	960158	25313	-99	959199	24493	-96	960179	
Err	Err	Err	26252	-100	960208	22776	-93	960222	25313	-99	959199	24507	-95	960243	
Err	Err	Err	26252	-100	960208	22809	-93	960285	25313	-99	959199	24474	-96	960306	
Err	Err	Err	26209	-100	960329	22724	-93	960342	25313	-99	959199	24535	-96	960363	
Err	Err	Err	26214	-100	960392	22734	-93	960406	25313	-99	959199	24497	-96	960427	
Err	Err	Err	26256	-100	960454	22753	-93	960467	25313	-99	959199	24507	-96	960488	
Err	Err	Err	26317	-101	960514	22781	-93	960528	25313	-99	959199	24544	-96	960549	
Err	Err	Err	26317	-101	960514	22790	-93	960592	25313	-99	959199	24530	-96	960613	
Err	Err	Err	26317	-101	960514	22753	-93	960650	25313	-99	959199	24525	-95	960671	
Err	Err	Err	26270	-100	960694	22743	-93	960707	25313	-99	959199	24525	-95	960671	
Err	Err	Err	26331	-100	960745	22781	-93	960758	25313	-99	959199	24507	-95	960779	
Err	Err	Err	26327	-100	960808	22813	-93	960821	25313	-99	959199	24521	-95	960843	
Err	Err	Err	26317	-100	960871	22809	-93	960884	25313	-99	959199	24507	-94	960905	
Err	Err	Err	26289	-99	960931	22785	-93	960944	25313	-99	959199	24535	-94	960966	
Err	Err	Err	26280	-99	960995	22818	-93	961009	25313	-99	959199	24535	-94	961030	
Err	Err	Err	26252	-100	961059	22776	-93	961073	25313	-99	959199	24530	-94	961094	
Err	Err	Err	26284	-100	961122	22809	-93	961136	25313	-99	959199	24577	-94	961157	
Err	Err	Err	26275	-101	961186	22785	-93	961199	25313	-99	959199	24577	-94	961220	
Err	Err	Err	26275	-101	961186	22795	-93	961263	25313	-99	959199	24577	-94	961284	
Err	Err	Err	26303	-100	961305	22813	-93	961318	25313	-99	959199	24530	-94	961339	
Err	Err	Err	26289	-99	961368	22813	-93	961381	25313	-99	959199	24493	-94	961403	
Err	Err	Err	26294	-100	961430	22790	-93	961443	25313	-99	959199	24535	-94	961471	
127	25121	-7765	26336	-100	961500	22743	-93	961514	25182	-100	961527	24549	-94	961541	
-1841	25662	-5415	26223	-100	961569	22813	-94	961583	25238	-99	961596	24507	-95	961610	
Err	Err	Err	26252	-100	961638	22720	-93	961651	25238	-99	961596	24525	-94	961679	
-1934	25150	-7329	26247	-99	961706	22804	-94	961719	25262	-100	961733	24558	-94	961746	
-113	25823	-5342	26322	-99	961773	22842	-93	961787	25215	-101	961800	24540	-94	961814	
-21636	10640	-4177	26322	-99	961773	22771	-93	961856	25234	-100	961870	24563	-95	961883	
-2677	25286	-6557	26242	-99	961914	22776	-93	961928	25295	-100	961941	24540	-94	961955	
-1366	25766	-5136	26284	-99	961984	22753	-93	961997	25238	-99	962011	24497	-94	962024	
-921	25777	-5260	26327	-99	962052	22738	-93	962066	25238	-100	962079	24507	-94	962093	
Err	Err	Err	26275	-99	962121	22790	-93	962134	25238	-100	962079	24502	-94	962157	
Err	Err	Err	26275	-99	962121	22738	-93	962199	25238	-100	962079	24483	-94	962220	
Err	Err	Err	26331	-99	962243	22767	-93	962257	25238	-100	962079	24525	-94	962278	
Err	Err	Err	26275	-99	962304	22720	-93	962318	25238	-100	962079	24516	-94	962339	
Err	Err	Err	26247	-100	962367	22781	-93	962380	25238	-100	962079	24582	-93	962402	
Err	Err	Err	26317	-100	962430	22781	-93	962443	25238	-100	962079	24563	-94	962464	
Err	Err	Err	26298	-100	962493	22785	-93	962507	25238	-100	962079	24568	-93	962528	
Err	Err	Err	26350	-100	962556	22799	-93	962569	25238	-100	962079	24577	-94	962591	
Err	Err	Err	26266	-100	962619	22804	-93	962632	25238	-100	962079	24554	-94	962660	
-705	24220	-10047	26284	-100	962688	22828	-93	962702	25224	-101	962715	24629	-94	962729	
-973	24818	-8582	26322	-99	962754	22795	-93	962768	25257	-103	962781	24605	-93	962795	
-21449	11141	-4095	26322	-99	962754	22771	-93	962838	25234	-102	962852	24540	-94	962865	
Err	Err	Err	26280	-99	962895	22795	-92	962909	25234	-102	962852	24591	-93	962930	
-1612	24781	-8487	26284	-100	962958	22767	-93	962971	25262	-99	962985	24582	-93	962998	
-2449	25147	-7286	26289	-99	963024	22818	-93	963038	25328	-98	963051	24596	-93	963065	
-23089	3642	-4208	26289	-99	963024	22781	-93	963100	25323	-98	963114	24586	-93	963127	
-3117	24871	-7786	26275	-100	963157	22757	-93	963171	25346	-98	963184	24586	-94	963198	
-23203	1976	-3751	26275	-100	963157	22795	-93	963237	25379	-97	963251	24530	-94	963264	
-3539	25276	-6175	26284	-100	963295	22715	-93	963308	25365	-96	963322	24544	-94	963335	
-2883	25187	-6939	26289	-100	963362	22785	-94	963376	25346	-97	963389	24582	-94	963403	
-2615	25356	-6414	26280	-100	963432	22771	-94	963446	25318	-97	963459	24554	-94	963472	
-22925	5849	-4017	26280	-100	963432	22790	-94	963507	25337	-97	963520	24544	-95	963534	
-3183	25292	-6316	26242	-100	963564	22724	-93	963577	25313	-97	963591	24521	-95	963604	
-2114	25442	-6232	26308	-99	963632	22776	-93	963646	25309	-97	963659	24558	-95	963673	
-2187	25427	-6518	26327	-100	963699	22832	-93	963713	25342	-97	963726	24601	-94	963740	
-2936	25017	-7368	26242	-100	963767	22776	-94	963781	25313	-98	963794	24563	-95	963808	
-2515	25117	-7235	26247	-99	963835	22795	-94	963849	25295	-98	963863	24563	-95	963876	
-1189	25248	-7246	26313	-99	963905	22813	-93	963918	25267	-98	963932	24582	-95	963945	
-117	25664	-5972	26359	-100	963972	22781	-94	963985	25224	-99	963999	24544	-95	964012	
-22431	8101	-4184	26359	-100	963972	22771	-94	964048	25276	-99	964062	24582	-95	964075	
36	25569	-6291	26350	-99	964108	22804	-94	964121	25215	-99	964135	24554	-95	964148	
-1851	25704	-5325	26289	-100	964177	22771	-94	964190	25276	-99	964204	24521	-95	964218	
-2138	24465	-9262	26327	-99	964244	22762	-95	964257	25328	-99	964271	24633	-95	964284	
-262	25729	-5680	26345	-99	964311	22785	-94	964324	25224	-99	964338	24535	-95	964351	
-22062	9425	-4037	26345	-99	964311	22762	-95	964384	25267	-100	964398	24544	-95	964411	
-2100	25729	-5064	26252	-99	964442	22785	-94	964455	25267	-99	964469	24507	-95	964482	
-2054	25093	-7515	26266	-100	964509	22809	-94	964523	25285	-101	964536	24577	-95	964550	
-2038	25377	-6448	26280	-100	964576	22710	-94	964590	25267	-104	964603	24516	-96	964617	
-1006	25339	-6915	26289	-100	964644	22762	-94	964658	25224	-102	964671	24535	-95	964685	
-2763	25784	-4455	26289	-100	964714	22762	-94	964728	25328	-100	964741	24516	-95	964754	
-1705	25684	-5513	26313	-101	964781	22771	-94	964794	25285	-99	964808	24535	-95	964821	
-22261	8951	-3791	26313	-101	964781	22767	-94	964864	25337	-99	964877	24497	-95	964891	
-897	24619	-9055	26298	-100	964921	22771	-94	964935	25229	-99	964948	24591	-95	964962	
-134	24648	-8987	26275	-99	964989	22753	-93	965003	25159	-101	965016	24554	-95	965030	
Err	Err	Err	26313	-99	965055	22790	-94	965069	25159	-101	965016	24572	-95	965090	
Err	Err	Err	26289	-99	965121	22757	-93	965134	25159	-101	965016	24507	-94	965156	
Err	Err	Err	26331	-99	965182	22823	-93	965196	25159	-101	965016	24525	-94	965224	
Err	Err	Err	26336	-98	965252	22785	-93	965266	25159	-101	965016	24572	-95	965287	
Err	Err	Err	26350	-98	965316	22771	-93	965329	25159	-101	965016	24596	-95	965351	
Err	Err	Err	26369	-98	965380	22762	-93	965393	25159	-101	965016	24535	-95	965415	
Err	Err	Err	26313	-98	965442	22795	-94	965456	25159	-101	965016	24507	-95	965477	
Err	Err	Err	26345	-98	965506	22748	-93	965520	25159	-101	965016	24511	-95	965547	
Err	Err	Err	26364	-98	965576	22809	-93	965589	25159	-101	965016	24502	-95	965610	
Err	Err	Err	26364	-98	965639	22738	-94	965653	25159	-101	965016	24493	-95	965674	
Err	Err	Err	26364	-98	965702	22743	-93	965716	25159	-101	965016	24511	-95	965737	
Err	Err	Err	26392	-97	965769	22743	-93	965716	25159	-101	965016	24502	-95	965797	
Err	Err	Err	26406	-97	965821	22743	-93	965835	25159	-101	965016	24544	-95	965856	
-472	25656	-6073	26383	-96	965884	22795	-93	965897	25267	-101	965912	24572	-96	965925	
-2423	26283	448	26378	-97	965952	22776	-93	965966	25374	-101	965979	24465	-95	965993	
-1289	26385	-609	26411	-97	966019	22771	-93	966032	25328	-101	966046	24479	-95	966059	
-2146	26150	-2814	26411	-97	966086	22781	-93	966100	25384	-101	966113	24544	-95	966127	
-1830	25662	-5619	26359	-97	966154	22738	-94	966168	25318	-100	966181	24549	-95	966195	
-2602	26223	-1589	26383	-96	966222	22776	-93	966236	25389	-100	966249	24511	-95	966263	
-2368	26022	-3401	26369	-97	966291	22753	-93	966305	25360	-100	966318	24525	-95	966332	
Err	Err	Err	26364	-97	966361	22771	-93	966375	25360	-100	966318	24549	-95	966402	
-1894	25513	-6138	26350	-98	966446	22710	-93	966461	25309	-100	966474	24544	-95	966488	
-3182	26020	-2810	26359	-97	966514	22757	-93	966527	25403	-99	966541	24525	-95	966554	
-1846	25597	-5947	26317	-97	966581	22832	-94	966595	25313	-100	966608	24577	-94	966622	
-1979	25845	-4759	26350	-98	966650	22771	-93	966664	25328	-100	966677	24544	-95	966691	
-2770	25576	-5512	26341	-99	966716	22724	-94	966730	25360	-100	966743	24549	-94	966757	
-3476	25702	-4421	26303	-99	966783	22748	-93	966796	25379	-100	966810	24530	-94	966823	
-2924	25909	-3910	26327	-98	966850	22818	-94	966864	25379	-100	966877	24554	-95	966890	
-3065	25340	-6306	26313	-98	966920	22748	-94	966933	25365	-99	966947	24568	-95	966960	
-2162	26303	-1410	26420	-98	966990	22790	-94	967003	25393	-99	967017	24525	-94	967030	
-3004	26108	-2372	26383	-98	967056	22767	-93	967070	25412	-99	967083	24530	-95	967097	
-1793	25560	-6192	26341	-98	967124	22795	-93	967139	25318	-98	967153	24577	-95	967166	
-2437	25807	-4923	26411	-97	967192	22776	-93	967206	25403	-98	967219	24591	-95	967233	
-3820	25988	-2700	26402	-96	967261	22809	-93	967274	25487	-98	967289	24582	-95	967303	
-3376	25797	-4247	26392	-96	967330	22748	-93	967344	25440	-98	967357	24572	-95	967371	
-3727	26125	215	26425	-96	967398	22724	-94	967411	25478	-98	967425	24493	-95	967438	
-3277	26191	41	26416	-96	967466	22734	-94	967479	25445	-98	967493	24488	-95	967506	
-3874	26053	205	26313	-97	967533	22748	-94	967547	25407	-99	967560	24450	-95	967574	
Err	Err	Err	26350	-97	967600	22790	-93	967613	25407	-99	967560	24375	-96	967641	
-5100	25707	2519	26303	-98	967670	22795	-93	967684	25487	-97	967697	24446	-95	967711	
-3667	25881	3183	26345	-96	967738	22748	-94	967752	25421	-98	967765	24404	-96	967779	
Err	Err	Err	26345	-98	967804	22781	-93	967817	25421	-98	967765	24394	-95	967838	
-3577	25356	6158	26378	-97	967866	22781	-93	967880	25454	-97	967893	24375	-95	967907	
-4444	25590	3848	26158	-98	967936	22799	-91	967949	25337	-101	967963	24338	-96	967976	
Err	Err	Err	26176	-99	968003	22757	-91	968016	25337	-101	967963	24338	-96	968044	
Err	Err	Err	26252	-99	968071	22809	-92	968085	25337	-101	967963	24347	-96	968113	
Err	Err	Err	26219	-99	968141	22781	-93	968154	25337	-101	967963	24357	-97	968175	
-4715	25561	3965	26228	-99	968204	22818	-93	968218	25412	-98	968231	24385	-96	968245	
-3006	26173	100	26270	-98	968272	22832	-93	968285	25342	-98	968299	24455	-95	968312	
Err	Err	Err	26336	-98	968338	22804	-93	968351	25342	-98	968299	24558	-94	968372	
Err	Err	Err	26266	-98	968400	22767	-92	968413	25342	-98	968299	24525	-93	968435	
Err	Err	Err	26247	-99	968463	22767	-92	968413	25342	-98	968299	24572	-93	968491	
Err	Err	Err	26247	-99	968513	22776	-92	968526	25342	-98	968299	24540	-93	968547	
-3145	25163	-6712	26205	-99	968573	22771	-91	968587	25295	-103	968600	24530	-93	968614	
Err	Err	Err	26252	-99	968641	22790	-91	968655	25295	-103	968600	24497	-94	968676	
Err	Err	Err	26223	-99	968705	22790	-93	968719	25295	-103	968600	24540	-95	968746	
-4994	25571	-3360	26205	-101	968775	22785	-93	968789	25403	-99	968803	24502	-95	968816	
-4646	25872	-961	26228	-100	968844	22813	-91	968857	25403	-98	968871	24474	-95	968885	
-6027	25342	-3300	26233	-105	968913	22771	-93	968926	25487	-97	968940	24530	-95	968953	
-2164	26161	-2752	26317	-99	968980	22846	-92	968993	25332	-100	969007	24525	-95	969020	
-1733	26192	-2941	26341	-99	969049	22860	-91	969062	25328	-99	969076	24540	-95	969089	
-2559	25300	-6788	26322	-100	969115	22809	-92	969129	25356	-96	969142	24601	-95	969156	
-6456	25242	-3324	26256	-100	969183	22776	-93	969197	25534	-96	969210	24554	-95	969224	
-5924	25613	-1374	26280	-99	969250	22846	-93	969263	25529	-96	969277	24549	-95	969290	
-7686	24690	-4036	26195	-99	969319	22767	-93	969332	25567	-96	969346	24558	-95	969359	
-5487	25686	-1588	26275	-99	969388	22790	-93	969401	25487	-97	969415	24516	-94	969428	
-4475	25906	-2044	26345	-99	969455	22804	-93	969469	25482	-96	969482	24549	-94	969496	
-3056	26100	-2612	26392	-99	969524	22804	-93	969538	25431	-96	969551	24558	-95	969565	
-5154	25863	56	26336	-98	969592	22823	-94	969605	25520	-96	969619	24525	-95	969632	
-4458	25985	609	26341	-99	969660	22809	-93	969673	25478	-96	969687	24497	-95	969700	
-2810	26216	-1358	26336	-99	969729	22828	-93	969742	25379	-98	969756	24511	-95	969769	
Err	Err	Err	26317	-98	969797	22813	-91	969810	25379	-98	969756	24488	-96	969838	
Err	Err	Err	26294	-98	969869	22879	-92	969882	25379	-98	969756	24450	-97	969904	
Err	Err	Err	26327	-99	969932	22823	-93	969945	25379	-98	969756	24413	-97	969966	
Err	Err	Err	26252	-99	969995	22809	-93	970009	25379	-98	969756	24450	-97	970037	
Err	Err	Err	26266	-98	970065	22851	-93	970079	25379	-98	969756	24455	-97	970108	
-1607	26122	3414	26359	-98	970137	22818	-93	970150	25323	-100	970164	24404	-97	970177	
-2148	26233	1967	26280	-98	970206	22884	-92	970220	25313	-99	970233	24436	-96	970247	
-709	25931	-4499	26261	-98	970273	22823	-93	970286	25201	-99	970300	24493	-96	970313	
-1750	26345	-357	26289	-98	970339	22879	-92	970353	25295	-99	970366	24474	-97	970380	
-2150	25949	-3896	26261	-98	970407	22823	-92	970421	25285	-101	970434	24507	-99	970448	
-1856	26112	-2941	26270	-98	970476	22813	-92	970490	25271	-99	970503	24483	-97	970517	
-22508	7902	-4026	26270	-98	970476	22842	-91	970557	25271	-99	970570	24521	-96	970584	
-2010	26097	-3270	26294	-97	970617	22837	-90	970630	25304	-99	970643	24516	-95	970657	
-1122	25523	-6418	26322	-97	970683	22823	-91	970696	25271	-97	970710	24572	-95	970723	
-1491	25889	-4787	26313	-97	970752	22842	-92	970766	25290	-96	970779	24549	-94	970793	
-2624	25772	-4828	26327	-99	970821	22809	-94	970834	25360	-94	970848	24563	-95	970862	
-4385	25946	-1451	26228	-100	970888	22903	-93	970902	25407	-95	970915	24521	-95	970929	
-4007	26022	331	26205	-98	970956	22893	-93	970969	25365	-95	970983	24465	-95	970996	
-22347	8694	-3754	26205	-98	970956	22813	-92	971032	25337	-95	971046	24474	-95	971059	
-3577	26029	2266	26270	-97	971091	22865	-93	971105	25384	-96	971118	24441	-96	971132	
Err	Err	Err	26294	-98	971161	22813	-93	971174	25318	-95	971188	24441	-96	971132	
-3020	26126	-1335	26242	-98	971223	22795	-94	971237	25313	-96	971250	24450	-96	971264	
-3798	25960	-2216	26261	-98	971290	22837	-93	971304	25384	-96	971317	24511	-96	971331	
-1848	26261	1905	26313	-98	971359	22842	-93	971372	25309	-96	971386	24427	-97	971399	
-22246	9017	-3732	26313	-98	971359	22799	-93	971434	25323	-96	971448	24469	-97	971461	
-2937	26184	416	26261	-100	971494	22799	-94	971507	25323	-95	971521	24427	-95	971534	
-21627	10900	-3662	26261	-100	971494	22776	-95	971576	25323	-95	971590	24455	-95	971603	
-3080	26151	-1076	26317	-101	971634	22762	-95	971648	25365	-95	971661	24469	-95	971675	
-23103	3895	-4033	26317	-101	971634	22790	-95	971710	25374	-94	971724	24521	-95	971737	
-22053	9695	-3665	26317	-101	971634	22799	-95	971775	25346	-94	971789	24460	-96	971802	
-21445	11399	-3526	26317	-101	971634	22762	-95	971850	25360	-95	971864	24432	-97	971877	
-21339	11618	-3672	26317	-101	971634	22748	-95	971923	25346	-94	971936	24474	-96	971950	
-3962	26008	-1126	26266	-101	971981	22781	-95	971995	25384	-94	972009	24469	-96	972022	
-4162	25011	-6692	26205	-100	972051	22781	-94	972065	25360	-96	972079	24554	-96	972092	
-2321	25233	-6983	26289	-99	972119	22776	-93	972132	25309	-97	972146	24568	-94	972159	
-2468	25201	-7106	26303	-98	972185	22809	-92	972199	25337	-94	972212	24596	-92	972226	
Err	Err	Err	26313	-98	972252	22809	-92	972199	25370	-94	972272	24554	-94	972286	
-22865	6333	-3907	26313	-98	972252	22734	-94	972321	25393	-94	972335	24540	-93	972348	
Err	Err	Err	26120	-102	972381	22799	-94	972395	25393	-94	972335	24572	-94	972415	
-22934	5575	-4195	26120	-102	972381	22734	-94	972457	25332	-95	972470	24596	-94	972484	
-3679	25277	-5977	26247	-100	972516	22701	-95	972529	25342	-96	972543	24516	-95	972556	
-21178	11818	-3961	26247	-100	972516	22706	-94	972590	25276	-97	972604	24521	-95	972618	
-2451	25257	-6758	26270	-99	972650	22762	-92	972663	25299	-97	972678	24549	-95	972691	
-2895	24852	-7933	26289	-100	972718	22753	-93	972732	25342	-96	972745	24591	-94	972759	
-3246	25224	-6704	26294	-99	972785	22795	-93	972798	25374	-96	972812	24591	-94	972825	
-3215	25346	-5963	26209	-99	972853	22748	-92	972866	25295	-96	972880	24507	-94	972894	
-3284	25903	-3089	26200	-100	972921	22781	-93	972934	25295	-96	972948	24460	-95	972961	
-4637	25774	-1453	26148	-100	972991	22753	-94	973004	25328	-97	973018	24413	-96	973031	
-2543	25994	-2472	26134	-100	973059	22757	-93	973072	25196	-98	973086	24389	-95	973099	
Err	Err	Err	26134	-100	973059	22818	-92	973132	25196	-98	973086	24446	-95	973160	
-1690	25834	-4390	26148	-100	973182	22846	-92	973195	25182	-97	973209	24460	-96	973222	
-2296	26188	-2133	26256	-100	973250	22865	-92	973263	25299	-98	973277	24493	-95	973290	
-2354	25419	-6265	26261	-98	973318	22781	-91	973331	25290	-96	973345	24540	-94	973358	
-2255	25838	-4438	26298	-106	973385	22743	-93	973398	25299	-95	973411	24502	-95	973425	
-3904	24945	-6857	26116	-101	973451	22757	-94	973464	25271	-96	973478	24493	-95	973491	
-4704	25519	-3495	26101	-99	973518	22738	-94	973532	25295	-97	973547	24422	-97	973560	
-21238	11640	-3790	26101	-99	973518	22757	-94	973597	25257	-98	973610	24418	-97	973624	
-21059	12243	-3406	26101	-99	973518	22724	-94	973671	25337	-97	973684	24380	-97	973698	
-21276	11694	-3562	26101	-99	973518	22781	-92	973739	25313	-98	973753	24394	-96	973766	
Err	Err	Err	26247	-101	973800	22781	-92	973739	25328	-95	973820	24474	-95	973834	
-2180	25983	-3861	26350	-97	973861	22762	-91	973875	25337	-94	973888	24525	-95	973902	
-4012	26030	-413	26270	-100	973930	22795	-93	973944	25393	-95	973957	24465	-96	973971	
-22777	6912	-3782	26270	-100	973930	22795	-95	974006	25370	-95	974019	24479	-96	974033	
