Distanza: 35000.0
X [mm]	Y [mm]	Z [mm]	A0 	 RSS 	 Time 	 A1 	 RSS 	 Time 	 A2 	 RSS 	 Time 	 A3 	 RSS 	 Time 	 
Err	Err	Err	36514	-101	1055831	32827	-98	1055911	35820	-99	1055985	34511	-96	1055999	
-33173	6235	-4337	36514	-101	1055831	32771	-99	1056027	35796	-100	1056041	34488	-96	1056054	
-32999	7562	-4204	36514	-101	1055831	32781	-98	1056095	35792	-100	1056109	34455	-96	1056122	
Err	Err	Err	36514	-101	1055831	32766	-97	1056161	35792	-100	1056109	34497	-96	1056182	
Err	Err	Err	36514	-101	1055831	32790	-97	1056218	35792	-100	1056109	34441	-96	1056239	
Err	Err	Err	36514	-101	1055831	32851	-98	1056268	35792	-100	1056109	34436	-96	1056289	
Err	Err	Err	36514	-101	1055831	32813	-98	1056320	35792	-100	1056109	34436	-96	1056341	
Err	Err	Err	36378	-100	1056362	32851	-98	1056376	35792	-100	1056109	34464	-96	1056397	
Err	Err	Err	36378	-100	1056362	32823	-97	1056434	35792	-100	1056109	34497	-95	1056455	
Err	Err	Err	36378	-100	1056362	32823	-97	1056486	35792	-100	1056109	34478	-96	1056507	
Err	Err	Err	36378	-100	1056362	32743	-97	1056537	35792	-100	1056109	34492	-96	1056558	
Err	Err	Err	36378	-100	1056362	32795	-98	1056590	35792	-100	1056109	34497	-95	1056611	
Err	Err	Err	36378	-100	1056362	32898	-97	1056642	35792	-100	1056109	34474	-95	1056663	
Err	Err	Err	36378	-100	1056362	32935	-97	1056692	35792	-100	1056109	34483	-95	1056713	
Err	Err	Err	36378	-100	1056362	32827	-97	1056742	35792	-100	1056109	34478	-95	1056763	
Err	Err	Err	36378	-100	1056362	32837	-98	1056793	35792	-100	1056109	34521	-95	1056814	
Err	Err	Err	36378	-100	1056362	32846	-97	1056846	35792	-100	1056109	34516	-95	1056867	
Err	Err	Err	36378	-100	1056362	32804	-98	1056896	35792	-100	1056109	34488	-94	1056917	
Err	Err	Err	36378	-100	1056362	32785	-97	1056947	35792	-100	1056109	34539	-94	1056968	
Err	Err	Err	36378	-100	1056362	32766	-97	1056997	35792	-100	1056109	34516	-95	1057018	
Err	Err	Err	36378	-100	1056362	32884	-97	1057047	35792	-100	1056109	34483	-95	1057070	
Err	Err	Err	36378	-100	1056362	32809	-96	1057101	35792	-100	1056109	34521	-95	1057122	
Err	Err	Err	36378	-100	1056362	32898	-96	1057151	35792	-100	1056109	34478	-95	1057172	
Err	Err	Err	36378	-100	1056362	32827	-97	1057202	35792	-100	1056109	34469	-95	1057223	
Err	Err	Err	36378	-100	1056362	32790	-97	1057252	35792	-100	1056109	34464	-95	1057273	
Err	Err	Err	36378	-100	1056362	32738	-98	1057302	35792	-100	1056109	34492	-95	1057332	
Err	Err	Err	36378	-100	1056362	32752	-98	1057362	35792	-100	1056109	34521	-95	1057383	
Err	Err	Err	36378	-100	1056362	32757	-97	1057413	35792	-100	1056109	34502	-95	1057434	
Err	Err	Err	36378	-100	1056362	32785	-97	1057465	35792	-100	1056109	34521	-96	1057486	
-33188	6132	-4307	36378	-100	1056362	32781	-98	1057517	35796	-100	1057531	34474	-96	1057545	
Err	Err	Err	36378	-100	1056362	32724	-98	1057586	35796	-100	1057531	34507	-95	1057608	
Err	Err	Err	36378	-100	1056362	32734	-97	1057639	35796	-100	1057531	34488	-95	1057661	
Err	Err	Err	36378	-100	1056362	32705	-98	1057692	35796	-100	1057531	34460	-95	1057713	
Err	Err	Err	36378	-100	1056362	32724	-97	1057749	35796	-100	1057531	34516	-95	1057771	
Err	Err	Err	36425	-105	1057792	32743	-98	1057805	35796	-100	1057531	34572	-95	1057826	
Err	Err	Err	36425	-105	1057792	32766	-97	1057861	35796	-100	1057531	34474	-95	1057882	
Err	Err	Err	36425	-105	1057792	32752	-96	1057921	35796	-100	1057531	34535	-96	1057942	
Err	Err	Err	36425	-105	1057792	32757	-96	1057973	35796	-100	1057531	34539	-95	1057994	
Err	Err	Err	36425	-105	1057792	32776	-96	1058024	35796	-100	1057531	34544	-95	1058045	
Err	Err	Err	36425	-105	1057792	32809	-96	1058076	35796	-100	1057531	34521	-95	1058097	
Err	Err	Err	36425	-105	1057792	32837	-95	1058128	35796	-100	1057531	34507	-96	1058149	
Err	Err	Err	36425	-105	1057792	32771	-96	1058178	35796	-100	1057531	34511	-96	1058199	
Err	Err	Err	36425	-105	1057792	32809	-96	1058230	35796	-100	1057531	34497	-95	1058251	
Err	Err	Err	36425	-105	1057792	32799	-96	1058282	35796	-100	1057531	34483	-95	1058303	
Err	Err	Err	36425	-105	1057792	32799	-97	1058333	35796	-100	1057531	34427	-95	1058354	
Err	Err	Err	36406	-100	1058377	32781	-98	1058390	35796	-100	1057531	34516	-96	1058411	
Err	Err	Err	36406	-100	1058377	32743	-97	1058447	35796	-100	1057531	34464	-96	1058469	
Err	Err	Err	36406	-100	1058377	32766	-98	1058500	35796	-100	1057531	34511	-96	1058521	
Err	Err	Err	36425	-101	1058543	32724	-98	1058556	35796	-100	1057531	34539	-95	1058580	
Err	Err	Err	36425	-101	1058543	32841	-98	1058617	35796	-100	1057531	34521	-96	1058638	
Err	Err	Err	36425	-101	1058543	32841	-98	1058617	35796	-100	1057531	34535	-96	1058682	
Err	Err	Err	36425	-101	1058543	32766	-98	1058711	35796	-100	1057531	34549	-95	1058732	
Err	Err	Err	36425	-101	1058543	32865	-97	1058762	35796	-100	1057531	34558	-94	1058783	
Err	Err	Err	36425	-101	1058543	32846	-96	1058814	35796	-100	1057531	34577	-95	1058837	
Err	Err	Err	36425	-101	1058543	32809	-95	1058868	35796	-100	1057531	34553	-96	1058889	
Err	Err	Err	36425	-101	1058543	32837	-96	1058919	35796	-100	1057531	34549	-96	1058940	
Err	Err	Err	36425	-101	1058543	32790	-96	1058970	35796	-100	1057531	34521	-96	1058991	
Err	Err	Err	36425	-101	1058543	32851	-98	1059020	35796	-100	1057531	34544	-96	1059041	
Err	Err	Err	36425	-101	1058543	32856	-100	1059071	35796	-100	1057531	34535	-95	1059092	
Err	Err	Err	36425	-101	1058543	32870	-100	1059128	35796	-100	1057531	34535	-96	1059149	
Err	Err	Err	36425	-101	1058543	32870	-100	1059128	35796	-100	1057531	34525	-96	1059194	
Err	Err	Err	36500	-98	1059215	32870	-100	1059128	35796	-100	1057531	34568	-97	1059245	
Err	Err	Err	36500	-98	1059215	32940	-96	1059282	35796	-100	1057531	34568	-97	1059303	
Err	Err	Err	36500	-98	1059215	32893	-97	1059334	35796	-100	1057531	34553	-96	1059355	
Err	Err	Err	36500	-98	1059215	32832	-97	1059384	35796	-100	1057531	34549	-96	1059405	
Err	Err	Err	36500	-98	1059215	32860	-96	1059435	35796	-100	1057531	34521	-97	1059456	
Err	Err	Err	36500	-98	1059215	32874	-96	1059486	35796	-100	1057531	34544	-97	1059507	
Err	Err	Err	36500	-98	1059215	32837	-96	1059539	35796	-100	1057531	34563	-97	1059560	
Err	Err	Err	36500	-98	1059215	32865	-97	1059589	35796	-100	1057531	34539	-97	1059610	
Err	Err	Err	36491	-99	1059632	32846	-97	1059646	35796	-100	1057531	34507	-96	1059667	
Err	Err	Err	36491	-99	1059632	32893	-98	1059703	35796	-100	1057531	34530	-96	1059724	
Err	Err	Err	36491	-99	1059632	32898	-98	1059754	35796	-100	1057531	34530	-96	1059724	
Err	Err	Err	36491	-99	1059632	32917	-98	1059799	35796	-100	1057531	34521	-95	1059820	
Err	Err	Err	36491	-99	1059632	32823	-98	1059851	35796	-100	1057531	34516	-95	1059872	
Err	Err	Err	36491	-99	1059632	32898	-97	1059900	35796	-100	1057531	34535	-95	1059921	
Err	Err	Err	36491	-99	1059632	32860	-97	1059951	35796	-100	1057531	34553	-95	1059972	
Err	Err	Err	36491	-99	1059632	32902	-98	1060002	35796	-100	1057531	34525	-95	1060023	
Err	Err	Err	36491	-99	1059632	32902	-98	1060002	35796	-100	1057531	34530	-95	1060074	
Err	Err	Err	36491	-99	1059632	32902	-98	1060002	35796	-100	1057531	34549	-95	1060120	
Err	Err	Err	36491	-99	1059632	32996	-97	1060150	35796	-100	1057531	34563	-95	1060171	
Err	Err	Err	36491	-99	1059632	32968	-98	1060203	35796	-100	1057531	34577	-95	1060224	
Err	Err	Err	36491	-99	1059632	33001	-98	1060252	35796	-100	1057531	34563	-95	1060273	
Err	Err	Err	36491	-99	1059632	32898	-98	1060302	35796	-100	1057531	34591	-95	1060323	
Err	Err	Err	36491	-99	1059632	32945	-98	1060352	35796	-100	1057531	34596	-95	1060373	
Err	Err	Err	36491	-99	1059632	32917	-98	1060403	35796	-100	1057531	34577	-95	1060424	
Err	Err	Err	36491	-99	1059632	32917	-98	1060403	35796	-100	1057531	34591	-95	1060475	
Err	Err	Err	36491	-99	1059632	32973	-98	1060505	35796	-100	1057531	34549	-95	1060526	
Err	Err	Err	36509	0	1060549	32921	-97	1060563	35796	-100	1057531	34563	-96	1060584	
Err	Err	Err	36453	-102	1060613	32921	-97	1060563	35796	-100	1057531	34572	-97	1060649	
Err	Err	Err	36453	-102	1060613	32963	-97	1060685	35796	-100	1057531	34586	-96	1060706	
Err	Err	Err	36453	-102	1060613	32921	-97	1060744	35796	-100	1057531	34596	-96	1060765	
Err	Err	Err	36453	-102	1060613	32926	-97	1060801	35796	-100	1057531	34568	-96	1060822	
Err	Err	Err	36453	-102	1060613	32940	-97	1060852	35796	-100	1057531	34600	-96	1060874	
Err	Err	Err	36448	-101	1060896	32940	-98	1060909	35796	-100	1057531	34610	-96	1060930	
Err	Err	Err	36448	-101	1060896	32992	-99	1060972	35796	-100	1057531	34591	-95	1060993	
Err	Err	Err	36514	-100	1061017	32982	-99	1061031	35796	-100	1057531	34596	-95	1061052	
Err	Err	Err	36491	-99	1061081	32982	-98	1061095	35796	-100	1057531	34661	-95	1061116	
Err	Err	Err	36542	-98	1061143	32940	-98	1061156	35796	-100	1057531	34671	-94	1061178	
Err	Err	Err	36523	-98	1061205	32940	-98	1061156	35796	-100	1057531	34638	-94	1061240	
Err	Err	Err	36505	-98	1061264	32856	-100	1061277	35796	-100	1057531	34638	-95	1061299	
Err	Err	Err	36533	-98	1061329	32837	-101	1061343	35796	-100	1057531	34661	-96	1061364	
Err	Err	Err	36477	-100	1061393	32884	-98	1061406	35796	-100	1057531	34553	-97	1061428	
Err	Err	Err	36481	-100	1061457	32870	-98	1061470	35796	-100	1057531	34553	-96	1061492	
Err	Err	Err	36481	-100	1061457	32921	-99	1061535	35796	-100	1057531	34511	-97	1061556	
Err	Err	Err	36477	-98	1061578	32968	-98	1061592	35796	-100	1057531	34610	-97	1061613	
Err	Err	Err	36519	-97	1061641	32968	-98	1061592	35796	-100	1057531	34568	-95	1061671	
Err	Err	Err	36467	-98	1061693	32968	-98	1061592	35796	-100	1057531	34572	-94	1061723	
Err	Err	Err	36420	-99	1061747	32968	-98	1061592	35796	-100	1057531	34643	-94	1061783	
Err	Err	Err	36453	-100	1061804	33043	-97	1061817	35796	-100	1057531	34610	-94	1061839	
Err	Err	Err	36481	-101	1061867	33057	-96	1061880	35796	-100	1057531	34577	-95	1061901	
Err	Err	Err	36509	-98	1061933	33109	-95	1061947	35796	-100	1057531	34614	-94	1061968	
Err	Err	Err	36486	-100	1061998	33038	-98	1062012	35796	-100	1057531	34568	-97	1062034	
Err	Err	Err	36472	-98	1062062	32893	-99	1062076	35796	-100	1057531	34619	-97	1062097	
Err	Err	Err	36500	-98	1062125	32912	-100	1062139	35796	-100	1057531	34629	-96	1062160	
Err	Err	Err	36472	-98	1062189	33043	-97	1062202	35796	-100	1057531	34624	-95	1062224	
Err	Err	Err	36477	-97	1062252	33034	-96	1062266	35796	-100	1057531	34727	-93	1062287	
Err	Err	Err	36500	-98	1062314	33043	-96	1062328	35796	-100	1057531	34750	-93	1062349	
Err	Err	Err	36495	-98	1062376	33015	-95	1062389	35796	-100	1057531	34675	-94	1062412	
Err	Err	Err	36430	-98	1062441	33053	-94	1062454	35796	-100	1057531	34657	-95	1062475	
Err	Err	Err	36491	-97	1062503	33029	-96	1062516	35796	-100	1057531	34624	-96	1062537	
Err	Err	Err	36458	-97	1062564	32940	-96	1062577	35796	-100	1057531	34605	-98	1062598	
Err	Err	Err	36448	-97	1062625	32921	-97	1062639	35796	-100	1057531	34614	-98	1062660	
Err	Err	Err	36519	-97	1062688	32902	-97	1062701	35796	-100	1057531	34638	-96	1062723	
Err	Err	Err	36491	-96	1062751	32963	-97	1062764	35796	-100	1057531	34680	-95	1062792	
Err	Err	Err	36486	-97	1062820	32954	-97	1062834	35796	-100	1057531	34685	-95	1062855	
Err	Err	Err	36542	-97	1062884	33038	-96	1062898	35796	-100	1057531	34704	-94	1062919	
Err	Err	Err	36547	-96	1062948	33001	-96	1062961	35796	-100	1057531	34624	-95	1062989	
Err	Err	Err	36514	-97	1063018	33057	-96	1063032	35796	-100	1057531	34680	-94	1063053	
1111	36352	-4353	36589	-95	1063082	33034	-95	1063095	35393	-99	1063109	34708	-93	1063123	
Err	Err	Err	36519	-97	1063150	33114	-94	1063164	35393	-99	1063109	34713	-92	1063192	
Err	Err	Err	36528	-97	1063220	33109	-93	1063234	35393	-99	1063109	34713	-92	1063261	
-3378	36336	-3043	36477	-96	1063289	33118	-93	1063303	35524	-101	1063316	34732	-90	1063330	
-6965	35935	797	36514	-97	1063355	33109	-93	1063369	35698	-99	1063382	34741	-90	1063396	
-7323	35562	-4231	36523	-95	1063423	33034	-94	1063436	35707	-99	1063450	34783	-89	1063463	
-4458	36154	-3588	36519	-96	1063491	33099	-95	1063504	35595	-100	1063518	34765	-90	1063532	
-6050	36018	2233	36495	-98	1063558	33095	-96	1063572	35642	-101	1063585	34694	-93	1063599	
Err	Err	Err	36505	-97	1063626	33095	-95	1063639	35642	-101	1063585	34624	-95	1063660	
Err	Err	Err	36453	-98	1063687	33067	-95	1063701	35642	-101	1063585	34633	-96	1063722	
Err	Err	Err	36500	-97	1063751	33104	-94	1063765	35642	-101	1063585	34596	-97	1063786	
Err	Err	Err	36462	-97	1063812	33160	-95	1063826	35642	-101	1063585	34643	-96	1063847	
Err	Err	Err	36523	-97	1063873	33170	-94	1063887	35642	-101	1063585	34694	-95	1063908	
Err	Err	Err	36519	-98	1063938	33165	-94	1063951	35642	-101	1063585	34647	-95	1063972	
Err	Err	Err	36458	-98	1063999	33193	-93	1064012	35642	-101	1063585	34600	-96	1064034	
Err	Err	Err	36481	0	1064063	33137	-95	1064076	35642	-101	1063585	34614	-96	1064097	
Err	Err	Err	36439	-98	1064126	33081	-96	1064139	35642	-101	1063585	34614	-96	1064097	
Err	Err	Err	36462	-98	1064177	33029	-97	1064191	35642	-101	1063585	34577	-95	1064212	
Err	Err	Err	36355	-97	1064240	33057	-98	1064254	35642	-101	1063585	34614	-95	1064275	
Err	Err	Err	36383	-96	1064301	32978	-98	1064315	35642	-101	1063585	34661	-95	1064336	
Err	Err	Err	36387	-96	1064364	32931	-98	1064377	35642	-101	1063585	34633	-95	1064399	
Err	Err	Err	36486	-95	1064427	32978	-100	1064441	35642	-101	1063585	34614	-94	1064462	
-2771	36318	-3026	36453	-97	1064492	32996	-99	1064505	35449	-104	1064519	34652	-93	1064532	
Err	Err	Err	36481	-97	1064560	32926	-99	1064574	35449	-104	1064519	34633	-93	1064602	
-5465	36063	-1324	36439	-98	1064630	32940	-98	1064643	35538	-101	1064657	34629	-92	1064670	
Err	Err	Err	36444	-98	1064696	33085	-96	1064710	35538	-101	1064657	34680	-91	1064731	
-25531	-19555	-4442	36444	-98	1064696	33053	-95	1064767	35501	-101	1064780	34675	-93	1064794	
Err	Err	Err	36477	-97	1064821	33095	-97	1064835	35501	-101	1064780	34652	-92	1064863	
Err	Err	Err	36420	-97	1064892	32973	-97	1064907	35501	-101	1064780	34643	-93	1064928	
Err	Err	Err	36420	-98	1064955	33057	-97	1064968	35501	-101	1064780	34671	-92	1064989	
Err	Err	Err	36434	-97	1065016	32996	-98	1065030	35501	-101	1064780	34638	-93	1065051	
Err	Err	Err	36411	-99	1065079	32996	-98	1065030	35501	-101	1064780	34614	-95	1065116	
Err	Err	Err	36373	-97	1065139	32912	-98	1065152	35501	-101	1064780	34577	-95	1065174	
Err	Err	Err	36416	-97	1065201	33029	-97	1065216	35501	-101	1064780	34638	-95	1065237	
Err	Err	Err	36378	-97	1065264	33104	-97	1065278	35501	-101	1064780	34685	-94	1065299	
Err	Err	Err	36472	-97	1065326	33043	-97	1065340	35501	-101	1064780	34671	-94	1065361	
Err	Err	Err	36439	-96	1065390	33085	-96	1065403	35501	-101	1064780	34689	-93	1065425	
Err	Err	Err	36472	-97	1065453	33062	-97	1065466	35501	-101	1064780	34704	-93	1065488	
Err	Err	Err	36448	-97	1065518	33095	-97	1065531	35501	-101	1064780	34675	-92	1065552	
Err	Err	Err	36486	-97	1065583	33029	-96	1065596	35501	-101	1064780	34750	-93	1065617	
Err	Err	Err	36486	-96	1065645	33057	-95	1065659	35501	-101	1064780	34708	-93	1065680	
Err	Err	Err	36444	-97	1065707	33071	-95	1065720	35501	-101	1064780	34704	-93	1065743	
Err	Err	Err	36458	-97	1065770	33057	-96	1065785	35501	-101	1064780	34694	-93	1065806	
Err	Err	Err	36462	-98	1065836	33142	-95	1065849	35501	-101	1064780	34638	-95	1065870	
Err	Err	Err	36481	-97	1065901	33146	-95	1065914	35501	-101	1064780	34680	-94	1065936	
Err	Err	Err	36444	-98	1065965	33146	-95	1065978	35501	-101	1064780	34713	-93	1065999	
Err	Err	Err	36453	-99	1066029	33123	-95	1066043	35501	-101	1064780	34708	-93	1066065	
Err	Err	Err	36528	-98	1066092	33132	-96	1066106	35501	-101	1064780	34685	-93	1066127	
Err	Err	Err	36509	-98	1066157	33151	-96	1066171	35501	-101	1064780	34647	-93	1066191	
Err	Err	Err	36477	-98	1066219	33095	-95	1066232	35501	-101	1064780	34699	-94	1066260	
Err	Err	Err	36448	-97	1066288	33137	-95	1066302	35501	-101	1064780	34741	-94	1066324	
-14382	30976	12544	36486	-98	1066354	33189	-95	1066367	36087	-101	1066381	34708	-93	1066394	
-7004	35868	1902	36505	-99	1066422	33090	-95	1066436	35689	-101	1066449	34713	-93	1066463	
Err	Err	Err	36448	-97	1066489	33029	-96	1066503	35689	-101	1066449	34708	-93	1066524	
-8289	35433	3212	36495	-99	1066553	33053	-95	1066566	35731	-100	1066580	34689	-93	1066593	
Err	Err	Err	36401	-98	1066619	33095	-94	1066633	35731	-100	1066580	34732	-93	1066654	
Err	Err	Err	36406	-97	1066682	33057	-95	1066696	35731	-100	1066580	34704	-93	1066717	
Err	Err	Err	36462	-97	1066744	33057	-95	1066696	35731	-100	1066580	34736	-94	1066774	
Err	Err	Err	36472	-98	1066798	33057	-95	1066811	35731	-100	1066580	34769	-93	1066832	
Err	Err	Err	36505	-98	1066860	33090	-95	1066874	35731	-100	1066580	34750	-93	1066895	
Err	Err	Err	36462	-98	1066922	33071	-96	1066936	35731	-100	1066580	34779	-92	1066957	
Err	Err	Err	36514	-98	1066985	32996	-96	1066998	35731	-100	1066580	34741	-92	1067020	
Err	Err	Err	36472	-99	1067049	33043	-96	1067062	35731	-100	1066580	34741	-91	1067083	
Err	Err	Err	36472	-99	1067049	33043	-96	1067062	35731	-100	1066580	34765	-92	1067135	
Err	Err	Err	36509	-98	1067157	33020	-96	1067170	35731	-100	1066580	34760	-92	1067192	
Err	Err	Err	36495	-99	1067219	32987	-96	1067233	35731	-100	1066580	34746	-92	1067254	
Err	Err	Err	36514	-99	1067282	33048	-97	1067296	35731	-100	1066580	34708	-93	1067317	
Err	Err	Err	36491	-99	1067345	33024	-97	1067358	35731	-100	1066580	34704	-94	1067379	
Err	Err	Err	36430	-99	1067411	33034	-97	1067425	35731	-100	1066580	34680	-94	1067446	
Err	Err	Err	36439	-98	1067475	32982	-97	1067489	35731	-100	1066580	34671	-94	1067510	
Err	Err	Err	36509	-98	1067539	32992	-95	1067553	35731	-100	1066580	34680	-94	1067574	
Err	Err	Err	36491	-98	1067604	33029	-96	1067617	35731	-100	1066580	34694	-94	1067638	
Err	Err	Err	36462	-98	1067667	32963	-96	1067680	35731	-100	1066580	34727	-93	1067702	
Err	Err	Err	36491	-98	1067729	33043	-95	1067742	35731	-100	1066580	34736	-94	1067764	
Err	Err	Err	36472	-97	1067793	32978	-98	1067807	35731	-100	1066580	34736	-95	1067828	
Err	Err	Err	36369	-98	1067856	32926	-99	1067870	35731	-100	1066580	34694	-94	1067891	
Err	Err	Err	36486	-97	1067918	32926	-99	1067870	35731	-100	1066580	34704	-95	1067953	
Err	Err	Err	36425	-98	1067976	32837	-102	1067990	35731	-100	1066580	34718	-94	1068011	
Err	Err	Err	36383	-98	1068037	32837	-102	1067990	35731	-100	1066580	34732	-93	1068066	
Err	Err	Err	36444	-98	1068088	33015	-98	1068102	35731	-100	1066580	34793	-91	1068123	
Err	Err	Err	36533	-98	1068152	32949	-98	1068165	35731	-100	1066580	34746	-93	1068187	
Err	Err	Err	36477	-98	1068214	32926	-98	1068227	35731	-100	1066580	34727	-93	1068249	
Err	Err	Err	36523	-99	1068280	32912	-97	1068293	35731	-100	1066580	34727	-92	1068314	
Err	Err	Err	36491	-98	1068344	32912	-97	1068293	35585	-100	1068364	34671	-93	1068378	
Err	Err	Err	36477	-97	1068406	32912	-98	1068420	35585	-100	1068364	34718	-93	1068441	
-7446	34221	-9726	36383	-98	1068470	32846	-98	1068483	35576	-101	1068497	34708	-92	1068510	
Err	Err	Err	36481	-98	1068537	32846	-98	1068483	35576	-101	1068497	34699	-93	1068566	
Err	Err	Err	36467	-98	1068590	32870	-99	1068603	35576	-101	1068497	34671	-93	1068625	
Err	Err	Err	36481	-97	1068655	32921	-100	1068670	35576	-101	1068497	34685	-92	1068691	
Err	Err	Err	36406	-97	1068720	32954	-98	1068733	35576	-101	1068497	34732	-92	1068755	
Err	Err	Err	36453	-97	1068783	32954	-99	1068796	35576	-101	1068497	34689	-92	1068819	
Err	Err	Err	36416	-97	1068847	32954	-97	1068861	35576	-101	1068497	34689	-91	1068889	
Err	Err	Err	36411	-97	1068916	32945	-98	1068930	35576	-101	1068497	34680	-93	1068951	
Err	Err	Err	36434	-96	1068980	32973	-99	1068993	35576	-101	1068497	34685	-93	1069015	
Err	Err	Err	36406	-97	1069044	33029	-99	1069057	35576	-101	1068497	34647	-93	1069079	
Err	Err	Err	36430	-97	1069107	33081	-98	1069121	35576	-101	1068497	34713	-94	1069142	
