Distanza: 40000.0
X [mm]	Y [mm]	Z [mm]	A0 	 RSS 	 Time 	 A1 	 RSS 	 Time 	 A2 	 RSS 	 Time 	 A3 	 RSS 	 Time 	 
-1518	38361	-10530	39858	-102	1101548	36242	-101	1101561	38751	-100	1101575	38057	-98	1101588	
Err	Err	Err	39858	-102	1101548	36242	-101	1101623	38751	-100	1101575	38034	-98	1101644	
Err	Err	Err	39858	-102	1101548	36308	-100	1101681	38826	-99	1101695	38029	-98	1101708	
-1664	39176	-7220	39858	-99	1101736	36294	-100	1101749	38770	-98	1101764	38038	-98	1101778	
-547	39181	-7712	39943	-99	1101806	36336	-100	1101819	38798	-97	1101833	38095	-98	1101846	
-3406	39151	-6603	39825	-100	1101874	36284	-99	1101887	38812	-98	1101901	38029	-97	1101914	
-3736	39701	1749	39854	-101	1101940	36326	-99	1101954	38855	-97	1101967	37963	-97	1101981	
Err	Err	Err	39854	-101	1101940	36251	-99	1102014	38826	-98	1102028	38038	-97	1102041	
-31841	-15968	-5341	39854	-101	1101940	36214	-99	1102081	38817	-98	1102094	37982	-97	1102108	
-3332	39425	-4632	39839	-102	1102137	36209	-99	1102150	38798	-99	1102164	37973	-97	1102177	
-975	38309	-10822	39830	-99	1102205	36289	-98	1102218	38723	-99	1102232	38062	-97	1102246	
-274	38990	-8130	39816	-99	1102274	36261	-99	1102288	38676	-101	1102301	37996	-98	1102315	
Err	Err	Err	39816	-99	1102274	36233	-100	1102355	38784	-99	1102368	37991	-96	1102382	
-3805	39161	-6190	39793	-99	1102413	36280	-100	1102426	38803	-98	1102440	38010	-96	1102453	
-3086	38764	-8921	39929	-97	1102480	36289	-98	1102494	38878	-96	1102507	38113	-95	1102521	
-3521	38458	-9908	39886	-98	1102545	36317	-99	1102559	38873	-97	1102572	38123	-95	1102586	
-1927	39629	-4454	39929	-98	1102612	36280	-100	1102626	38826	-97	1102639	38034	-97	1102653	
-2074	39844	-2541	39952	-98	1102678	36369	-99	1102692	38873	-96	1102706	38067	-97	1102719	
Err	Err	Err	39825	-98	1102747	36369	-99	1102692	38836	-97	1102776	38010	-97	1102789	
Err	Err	Err	39905	-100	1102819	36369	-99	1102692	38836	-97	1102846	38090	-98	1102859	
-3203	37825	-11757	39868	-100	1102887	36125	-102	1102902	38798	-98	1102915	38048	-99	1102929	
-27745	-21914	-4859	39868	-100	1102887	36190	-100	1102964	38803	-98	1102978	37940	-100	1102992	
-2654	39631	-3071	39858	-99	1103024	36209	-100	1103038	38784	-98	1103052	37954	-98	1103065	
-1857	39715	-3442	39896	-99	1103093	36275	-99	1103106	38798	-98	1103120	38001	-98	1103133	
-787	39459	-6274	39943	-99	1103161	36369	-98	1103175	38817	-98	1103188	38095	-97	1103202	
-793	39161	-7647	39943	-98	1103230	36350	-97	1103244	38812	-100	1103257	38104	-95	1103271	
884	39493	-6171	39980	-98	1103297	36364	-97	1103310	38775	-102	1103324	38090	-96	1103337	
-853	39371	-6677	39915	-99	1103364	36298	-99	1103378	38779	-100	1103391	38052	-96	1103405	
1799	37577	-13067	39900	-98	1103430	36303	-100	1103443	38662	-100	1103457	38104	-96	1103470	
Err	Err	Err	39943	-96	1103498	36261	-98	1103511	38662	-100	1103457	38062	-95	1103533	
Err	Err	Err	40051	-94	1103562	36359	-95	1103576	38662	-100	1103457	38188	-94	1103597	
7025	39409	-1122	40135	-94	1103628	36364	-95	1103642	38625	-100	1103655	38024	-96	1103669	
Err	Err	Err	39971	-96	1103697	36237	-99	1103710	38625	-100	1103655	38034	-97	1103731	
-106	38564	-10071	39919	-97	1103758	36247	-98	1103772	38737	-99	1103785	38067	-97	1103799	
-3713	38914	-7669	39886	-98	1103825	36190	-100	1103839	38845	-99	1103853	38034	-98	1103866	
Err	Err	Err	39807	-99	1103892	36190	-100	1103839	38845	-100	1103914	38034	-99	1103928	
Err	Err	Err	39854	-99	1103955	36270	-100	1103969	38704	-102	1103982	38034	-99	1103928	
-2396	38843	-8589	39882	-98	1104016	36261	-99	1104029	38808	-101	1104043	38062	-99	1104056	
Err	Err	Err	39882	-98	1104016	36261	-98	1104097	38808	-100	1104110	38015	-98	1104124	
-1713	39821	-2651	39910	-98	1104150	36247	-98	1104164	38794	-99	1104177	37982	-99	1104191	
-2317	39548	-4448	39849	-98	1104220	36247	-98	1104234	38775	-98	1104247	37982	-100	1104261	
-3897	39315	-5110	39849	-98	1104289	36200	-98	1104302	38826	-98	1104316	37987	-100	1104329	
-4299	39634	725	39844	-99	1104356	36270	-100	1104370	38855	-97	1104383	37949	-102	1104397	
-4459	39532	-1679	39858	-100	1104424	36219	-99	1104438	38859	-98	1104451	37963	-98	1104465	
-4339	39205	-5706	39839	-99	1104491	36270	-99	1104505	38855	-97	1104519	38029	-98	1104532	
-3755	39248	-5861	39900	-98	1104558	36294	-98	1104572	38883	-97	1104585	38067	-97	1104599	
-2571	39777	-2388	39915	-99	1104626	36294	-99	1104639	38845	-97	1104653	38015	-99	1104666	
-4613	39511	-3165	39839	-99	1104692	36359	-98	1104706	38887	-97	1104719	38043	-97	1104733	
Err	Err	Err	39839	-99	1104692	36284	-99	1104776	38878	-96	1104789	37959	-99	1104803	
Err	Err	Err	39872	-99	1104830	36284	-99	1104776	38855	-96	1104851	38029	-98	1104865	
-3824	39728	1335	39905	-98	1104895	36312	-98	1104908	38892	-97	1104922	37987	-98	1104935	
-3532	39761	1294	39886	-98	1104962	36336	-98	1104976	38873	-96	1104989	37987	-98	1105003	
-2822	39777	-2351	39924	-98	1105031	36336	-98	1105044	38873	-96	1105058	38043	-98	1105071	
-2701	39478	-5372	39924	-98	1105097	36317	-97	1105111	38864	-96	1105124	38071	-97	1105138	
-1034	39748	-4384	39952	-97	1105164	36411	-96	1105178	38845	-96	1105191	38099	-97	1105205	
-1492	39866	-3049	39971	-97	1105231	36387	-96	1105245	38869	-96	1105258	38085	-96	1105272	
-1039	39964	-2205	39999	-98	1105300	36411	-97	1105313	38878	-96	1105327	38095	-97	1105340	
-1383	39925	-1910	39961	-97	1105367	36392	-97	1105380	38859	-96	1105394	38067	-97	1105407	
-1029	40008	1030	39976	-97	1105436	36420	-97	1105449	38864	-96	1105463	38048	-96	1105476	
-1286	39990	-1547	39990	-97	1105504	36448	-96	1105518	38892	-96	1105531	38104	-96	1105545	
-2092	39719	-4186	39961	-97	1105570	36392	-96	1105583	38887	-97	1105597	38104	-96	1105610	
-347	39466	-6421	39990	-97	1105636	36364	-96	1105650	38831	-96	1105663	38113	-97	1105677	
-1364	39547	-5554	39938	-97	1105702	36369	-96	1105716	38836	-96	1105730	38090	-96	1105743	
-774	39995	-921	39990	-97	1105771	36373	-96	1105785	38850	-96	1105798	38052	-96	1105812	
-3	40040	-796	40036	-96	1105838	36397	-97	1105851	38859	-97	1105866	38076	-96	1105880	
-1514	39979	-1544	39980	-98	1105908	36425	-97	1105921	38887	-97	1105935	38090	-96	1105948	
1019	40018	-762	39971	-97	1105975	36472	-96	1105989	38798	-97	1106002	38071	-97	1106016	
-1749	39888	-2484	39957	-97	1106046	36401	-96	1106059	38873	-98	1106073	38081	-97	1106086	
-1515	39975	-130	39915	-97	1106113	36439	-96	1106126	38845	-97	1106140	38048	-97	1106153	
-716	39797	4012	39947	-98	1106181	36434	-96	1106195	38836	-99	1106209	38001	-98	1106222	
-1390	39948	-437	39961	-97	1106248	36326	-97	1106262	38840	-99	1106275	38015	-98	1106289	
Err	Err	Err	39952	-98	1106316	36289	-97	1106330	38840	-99	1106275	38001	-99	1106350	
-1234	39710	-4030	39882	-99	1106381	36345	-98	1106395	38784	-99	1106408	38029	-98	1106421	
Err	Err	Err	39947	-98	1106448	36247	-97	1106462	38784	-99	1106408	38006	-99	1106483	
-2063	39875	-398	39877	-98	1106511	36345	-98	1106525	38812	-99	1106538	37991	-98	1106552	
Err	Err	Err	39947	-98	1106577	36294	-98	1106591	38883	-98	1106605	37991	-98	1106552	
-2333	39878	1854	39947	-98	1106639	36364	-98	1106654	38878	-98	1106668	38010	-97	1106681	
-1754	39887	-1130	39910	-99	1106707	36322	-99	1106721	38817	-98	1106734	38001	-98	1106748	
-2620	39838	-244	39877	-99	1106773	36336	-100	1106787	38831	-99	1106800	37991	-97	1106814	
-3735	39102	-6576	39882	-100	1106842	36167	-102	1106856	38836	-100	1106869	38006	-98	1106883	
-2197	39415	-5441	39863	-100	1106909	36209	-101	1106923	38770	-99	1106936	37982	-98	1106950	
-4160	39508	-3216	39877	-100	1106977	36195	-100	1106991	38855	-98	1107004	37977	-97	1107018	
-3143	39328	-5580	39882	-100	1107044	36190	-99	1107057	38817	-98	1107071	37996	-98	1107084	
-3085	39800	1036	39924	-98	1107113	36284	-99	1107127	38869	-97	1107140	37977	-97	1107154	
-2604	39846	825	39915	-99	1107179	36326	-98	1107193	38855	-97	1107206	37991	-97	1107220	
Err	Err	Err	39961	-98	1107248	36355	-98	1107261	38850	-97	1107275	37991	-97	1107220	
-3631	39779	962	39947	-98	1107309	36312	-98	1107323	38915	-97	1107337	38010	-96	1107350	
-2528	39802	-2828	39961	-97	1107378	36350	-98	1107391	38892	-97	1107405	38071	-97	1107418	
-1922	39708	-4386	39961	-96	1107445	36401	-97	1107458	38883	-96	1107472	38109	-96	1107485	
Err	Err	Err	39961	-96	1107445	36397	-96	1107519	38897	-97	1107533	38062	-96	1107546	
-1202	39707	4938	39957	-96	1107574	36472	-95	1107588	38873	-95	1107602	38020	-96	1107615	
-2755	39895	1334	39966	-95	1107643	36425	-95	1107656	38925	-95	1107670	38062	-96	1107683	
-377	40003	1234	40008	-96	1107710	36383	-96	1107723	38850	-97	1107737	38034	-95	1107750	
-2283	39838	2840	39985	-96	1107779	36373	-96	1107792	38906	-96	1107806	38020	-96	1107819	
Err	Err	Err	39966	-96	1107847	36350	-98	1107860	38939	-97	1107874	38020	-96	1107819	
-1423	39979	1374	39985	-97	1107907	36411	-97	1107921	38883	-96	1107934	38048	-97	1107948	
-608	39971	1971	39952	-97	1107974	36420	-96	1107987	38831	-97	1108001	38020	-97	1108014	
Err	Err	Err	39990	-97	1108041	36444	-97	1108054	38826	-98	1108068	38020	-97	1108014	
160	40006	-815	39961	-97	1108102	36434	-97	1108116	38812	-98	1108129	38057	-96	1108143	
1084	40015	797	39990	-97	1108168	36439	-97	1108181	38798	-98	1108195	38043	-97	1108209	
-555	39827	-3263	39961	-97	1108234	36312	-99	1108248	38803	-98	1108261	38034	-97	1108275	
Err	Err	Err	39961	-97	1108234	36298	-102	1108318	38747	-100	1108331	38020	-96	1108345	
Err	Err	Err	39961	-97	1108234	36298	-102	1108318	38747	-100	1108331	37996	-97	1108410	
Err	Err	Err	39961	-97	1108234	36298	-102	1108318	38756	-101	1108447	37991	-96	1108460	
-712	39272	-7064	39891	-97	1108482	36326	-99	1108495	38765	-100	1108509	38057	-95	1108522	
-147	38811	-9382	39966	-97	1108549	36322	-98	1108562	38794	-99	1108576	38118	-94	1108589	
-39	39934	-2027	39957	-97	1108616	36359	-98	1108630	38794	-99	1108643	38034	-95	1108657	
Err	Err	Err	40032	-97	1108683	36355	-98	1108697	38794	-99	1108643	38090	-94	1108724	
2034	39419	-6492	39999	-97	1108752	36392	-97	1108765	38751	-101	1108779	38104	-94	1108793	
1483	39367	-6709	39980	-96	1108820	36336	-96	1108834	38742	-100	1108847	38076	-95	1108861	
446	39972	-1686	39985	-96	1108889	36387	-96	1108902	38803	-99	1108916	38052	-96	1108929	
-739	39964	-1783	40013	-96	1108955	36340	-96	1108970	38855	-97	1108983	38057	-95	1108997	
56	39708	4883	40004	-96	1109026	36369	-96	1109039	38826	-98	1109053	37973	-98	1109066	
Err	Err	Err	39929	-97	1109095	36322	-99	1109110	38826	-98	1109053	37916	-98	1109131	
229	39964	868	39915	-98	1109160	36364	-98	1109173	38756	-100	1109187	37977	-95	1109200	
-1259	39985	446	39961	-95	1109225	36378	-95	1109239	38850	-98	1109252	38029	-95	1109266	
Err	Err	Err	39966	-96	1109293	36247	-99	1109307	38850	-98	1109252	38029	-95	1109266	
1503	39633	-4753	39966	-98	1109345	36280	-100	1109359	38714	-98	1109373	38015	-96	1109386	
85	39945	-1973	39976	-95	1109413	36345	-96	1109427	38798	-103	1109440	38034	-98	1109454	
Err	Err	Err	40004	-96	1109482	36331	-96	1109495	38798	-103	1109440	38010	-97	1109517	
Err	Err	Err	39915	-98	1109546	36261	-98	1109559	38798	-103	1109440	37963	-97	1109580	
Err	Err	Err	39905	-98	1109607	36355	-99	1109620	38798	-103	1109440	37963	-97	1109649	
1034	39800	2386	39835	-101	1109677	36294	-100	1109691	38648	-100	1109704	37874	-97	1109719	
Err	Err	Err	39835	-101	1109677	36265	-101	1109760	38686	-98	1109773	37888	-97	1109787	
Err	Err	Err	39835	-101	1109677	36214	-101	1109829	38728	-97	1109843	37949	-97	1109856	
Err	Err	Err	39797	-101	1109884	36214	-101	1109829	38756	-97	1109906	37907	-97	1109920	
Err	Err	Err	39788	-100	1109948	36214	-101	1109829	38719	-96	1109976	37865	-97	1109990	
Err	Err	Err	39797	-100	1110018	36214	-101	1109829	38742	-96	1110045	37879	-95	1110059	
-1822	39623	3696	39821	-100	1110087	36204	-100	1110100	38723	-98	1110114	37837	-96	1110127	
Err	Err	Err	39839	-100	1110154	36204	-100	1110100	38639	-101	1110175	37893	-99	1110189	
Err	Err	Err	39863	-99	1110217	36204	-100	1110100	38798	-97	1110239	37884	-97	1110253	
Err	Err	Err	39854	-99	1110284	36204	-100	1110100	38803	-97	1110307	37874	-96	1110321	
Err	Err	Err	39882	-100	1110348	36204	-100	1110100	38751	-101	1110370	37879	-97	1110384	
Err	Err	Err	39886	-98	1110413	36204	-100	1110100	38850	-96	1110441	37893	-97	1110455	
-1270	39960	250	39938	-95	1110482	36350	-98	1110497	38826	-95	1110510	38006	-96	1110524	
430	39866	-2951	39924	-97	1110551	36369	-99	1110564	38756	-96	1110578	38029	-94	1110591	
Err	Err	Err	39924	-97	1110551	36369	-99	1110564	38756	-96	1110578	38006	-99	1110649	
Err	Err	Err	39924	-97	1110551	36369	-99	1110564	38756	-96	1110578	37902	-99	1110694	
-738	39921	-2106	39966	-96	1110717	36340	-99	1110730	38822	-97	1110744	38038	-95	1110757	
-2690	39218	-6719	39933	-97	1110783	36223	-99	1110797	38845	-94	1110810	38048	-97	1110824	
Err	Err	Err	39933	-97	1110783	36223	-99	1110797	38737	-98	1110866	37827	-98	1110879	
-2649	39236	-6544	39854	-98	1110902	36284	-100	1110916	38803	-99	1110929	38034	-96	1110943	
66	39998	1625	40004	-96	1110970	36387	-99	1110984	38831	-98	1110997	38024	-97	1111011	
-547	39565	-5422	39947	-98	1111037	36298	-101	1111050	38789	-98	1111064	38048	-97	1111077	
-1543	39674	-4077	39919	-98	1111105	36261	-101	1111118	38798	-98	1111132	38010	-98	1111145	
-2304	39736	2584	39854	-97	1111172	36270	-106	1111186	38784	-101	1111199	37907	-96	1111213	
-2959	39491	4644	39854	-98	1111241	36261	-101	1111254	38808	-99	1111268	37884	-95	1111281	
130	39895	2049	39886	-98	1111307	36355	-100	1111321	38737	-99	1111334	37945	-97	1111348	
1112	39778	-3804	39952	-97	1111375	36364	-98	1111389	38747	-99	1111402	38043	-96	1111416	
-19	39919	2696	39943	-97	1111445	36439	-96	1111458	38808	-99	1111472	38010	-96	1111485	
-490	39488	-5930	39943	-98	1111512	36298	-97	1111525	38784	-98	1111539	38052	-96	1111552	
-692	38263	-10963	39844	-98	1111579	36247	-99	1111593	38709	-98	1111606	38048	-96	1111620	
-1340	38921	-8480	39886	-98	1111646	36237	-100	1111660	38761	-98	1111673	38038	-96	1111687	
-2786	39321	-5934	39891	-97	1111713	36219	-99	1111727	38817	-96	1111740	38015	-97	1111754	
-3629	39151	-6533	39839	-97	1111780	36284	-99	1111793	38831	-96	1111807	38038	-96	1111820	
Err	Err	Err	39825	-96	1111846	36345	-97	1111860	38845	-96	1111873	38038	-96	1111820	
-2433	39521	-5096	39900	-96	1111908	36317	-97	1111922	38836	-96	1111935	38052	-96	1111949	
-2312	39724	-3415	39915	-96	1111975	36312	-97	1111988	38840	-95	1112002	38034	-96	1112015	
-2537	39828	-1362	39919	-97	1112043	36289	-98	1112056	38845	-95	1112070	38001	-97	1112083	
-4113	39516	-3497	39877	-97	1112110	36256	-100	1112123	38869	-95	1112137	38010	-97	1112150	
-4361	39573	-921	39797	-98	1112178	36228	-101	1112192	38812	-96	1112205	37926	-98	1112219	
-2749	39003	-7587	39793	-98	1112248	36289	-100	1112262	38765	-97	1112275	38020	-97	1112289	
-1559	39332	-6416	39872	-98	1112316	36275	-100	1112330	38770	-98	1112343	38024	-97	1112357	
-2528	39337	-5703	39821	-98	1112385	36219	-100	1112399	38756	-98	1112412	37973	-96	1112426	
-1633	39479	-5624	39900	-97	1112454	36294	-98	1112467	38798	-97	1112481	38038	-95	1112494	
-1998	38698	-9383	39919	-96	1112522	36237	-97	1112536	38812	-98	1112549	38076	-96	1112563	
-3209	39794	59	39886	-97	1112589	36331	-99	1112602	38859	-98	1112616	37996	-95	1112629	
Err	Err	Err	39830	-97	1112657	36247	-100	1112670	38761	-98	1112684	37996	-95	1112629	
-3445	39556	-3270	39783	-97	1112718	36261	-103	1112732	38775	-98	1112745	37954	-96	1112759	
Err	Err	Err	39844	-98	1112784	36256	-100	1112798	38775	-98	1112745	37973	-96	1112820	
-3740	39263	-5651	39886	-98	1112849	36158	-100	1112862	38836	-98	1112876	37991	-95	1112889	
-2334	39693	-3226	39886	-98	1112915	36251	-99	1112928	38803	-98	1112942	37987	-95	1112955	
-1720	39529	-4820	39830	-98	1112983	36261	-100	1112997	38742	-99	1113010	37977	-96	1113023	
-1311	39899	-145	39854	-97	1113049	36308	-99	1113063	38756	-98	1113076	37949	-96	1113090	
-2556	39577	-4197	39891	-97	1113116	36223	-99	1113129	38808	-97	1113142	37991	-95	1113156	
-1271	39850	-1913	39863	-97	1113184	36322	-99	1113198	38765	-97	1113211	37982	-96	1113225	
-2215	39390	-5625	39858	-97	1113253	36219	-98	1113266	38770	-96	1113280	37987	-96	1113293	
-1933	39827	-1504	39858	-98	1113321	36294	-98	1113335	38779	-97	1113348	37968	-97	1113362	
-1211	39623	-4385	39877	-99	1113390	36247	-98	1113404	38751	-97	1113417	37982	-98	1113431	
-227	39830	-2781	39919	-98	1113458	36280	-97	1113472	38751	-100	1113485	37987	-97	1113499	
17	39265	-7095	39924	-97	1113527	36270	-97	1113540	38742	-99	1113554	38038	-97	1113567	
-888	39798	-3083	39886	-97	1113594	36317	-99	1113607	38765	-98	1113621	38001	-97	1113634	
-2337	39712	-3145	39900	-98	1113661	36247	-100	1113674	38812	-97	1113688	37991	-98	1113701	
-2697	39807	-622	39891	-99	1113727	36256	-99	1113741	38822	-97	1113754	37963	-98	1113768	
Err	Err	Err	39891	-99	1113727	36331	-97	1113802	38756	-99	1113816	38029	-96	1113829	
-62	39985	85	39933	-97	1113858	36378	-97	1113871	38784	-98	1113885	38006	-97	1113898	
Err	Err	Err	39919	-97	1113925	36378	-97	1113871	38812	-99	1113945	38006	-97	1113898	
1974	39910	-283	39910	-97	1113977	36336	-97	1113991	38676	-99	1114004	37954	-97	1114018	
-749	39969	1591	39999	-96	1114045	36355	-96	1114060	38850	-97	1114073	38015	-96	1114087	
-2465	39745	-2717	39933	-97	1114113	36280	-97	1114126	38850	-97	1114140	38020	-97	1114153	
-3126	39867	-15	39971	-97	1114179	36359	-97	1114193	38925	-96	1114206	38052	-96	1114220	
-1792	39949	-551	39990	-96	1114246	36331	-96	1114260	38878	-97	1114273	38038	-95	1114287	
Err	Err	Err	39919	-97	1114315	36331	-96	1114260	38911	-97	1114336	38043	-96	1114350	
-4576	39603	-526	39868	-97	1114377	36228	-100	1114391	38873	-97	1114404	37959	-97	1114419	
-3877	39667	631	39844	-97	1114447	36242	-101	1114461	38831	-99	1114474	37931	-98	1114489	
Err	Err	Err	39807	-97	1114516	36209	-101	1114529	38831	-99	1114474	37921	-98	1114557	
-4353	39436	-3197	39769	-98	1114586	36237	-99	1114599	38794	-99	1114613	37945	-98	1114626	
-2943	39721	50	39760	-98	1114653	36256	-99	1114667	38737	-100	1114680	37893	-98	1114694	
221	39252	7001	39868	-99	1114724	36270	-98	1114739	38695	-99	1114752	37827	-98	1114766	
-735	39859	2042	39877	-98	1114792	36298	-98	1114806	38747	-99	1114819	37921	-99	1114833	
-2542	39609	4277	39891	-97	1114859	36308	-97	1114873	38831	-98	1114886	37926	-98	1114900	
-1056	39913	2338	39952	-96	1114928	36392	-95	1114941	38840	-97	1114955	38006	-95	1114968	
1113	39961	307	39919	-96	1114996	36359	-95	1115009	38723	-99	1115023	37973	-95	1115036	
-656	39236	7580	39947	-96	1115064	36406	-95	1115078	38826	-98	1115091	37940	-95	1115105	
-2452	39541	5127	39929	-96	1115134	36340	-94	1115147	38864	-98	1115160	37949	-96	1115174	
2124	39421	6448	39961	-95	1115202	36453	-94	1115215	38742	-99	1115229	37954	-96	1115242	
Err	Err	Err	39943	-95	1115270	36387	-94	1115284	38742	-99	1115229	37996	-95	1115305	
Err	Err	Err	39952	-94	1115333	36373	-95	1115347	38742	-99	1115229	37945	-97	1115368	
-300	39965	283	39933	-95	1115395	36331	-96	1115409	38779	-100	1115422	37982	-96	1115436	
Err	Err	Err	39929	-96	1115463	36406	-97	1115477	38779	-100	1115422	37954	-95	1115498	
Err	Err	Err	39877	0	1115526	36317	-97	1115540	38779	-100	1115422	37996	-95	1115567	
-823	39282	-7017	39886	-96	1115593	36340	-97	1115607	38770	-99	1115620	38062	-95	1115634	
-2151	39786	-2980	39943	-96	1115662	36317	-97	1115676	38855	-99	1115689	38043	-96	1115703	
Err	Err	Err	39900	-96	1115730	36275	-97	1115743	38855	-99	1115689	37968	-97	1115763	
-189	39857	-2193	39891	-96	1115791	36303	-98	1115805	38737	-101	1115819	37977	-97	1115832	
Err	Err	Err	39919	-96	1115859	36256	-98	1115873	38737	-101	1115819	37982	-97	1115894	
Err	Err	Err	39896	-96	1115922	36322	-98	1115935	38737	-101	1115819	37959	-97	1115957	
Err	Err	Err	39882	-95	1115986	36340	-97	1115999	38737	-101	1115819	37959	-97	1115957	
Err	Err	Err	39924	-96	1116037	36317	-96	1116050	38737	-101	1115819	37888	-96	1116072	
Err	Err	Err	39844	-97	1116099	36303	-97	1116112	38737	-101	1115819	37945	-97	1116134	
Err	Err	Err	39830	-98	1116161	36209	-100	1116175	38737	-101	1115819	37977	-97	1116196	
Err	Err	Err	39844	-98	1116225	36275	-99	1116238	38737	-101	1115819	37945	-97	1116260	
Err	Err	Err	39839	-98	1116289	36247	-98	1116303	38737	-101	1115819	37921	-98	1116325	
