Anchor0, 0x6e44, X: 0, Y: 0, Z: 0 
Anchor1, 0x6e7a, X: 0, Y: 5602, Z: 0 
Anchor2, 0x6e6c, X: 4099, Y: 4678, Z: 0 
Anchor3, 0x6939, X: 1936, Y: 3188, Z: 880 


#### UWB SETTINGS ####
Ranging protocol: FAST
Channel: 5
Bitrate: 6810 kb/s
PRF: 64 MHz
Preamble length: 4096 symbols
Gain: 11.5
######################


Misure in [mm] e [ms]

X	Y		Z	Dt	A0		A1		A2		A3	
519	2910	104	1538994072960	2883	2678	3975	1624	
458	2949	203	117	2959	2678	4040	1624	
484	2903	136	114	2883	2678	4040	1624	
477	2985	22	119	2959	2603	3975	1699	
477	2985	22	121	2959	2603	3975	1699	
490	2943	234	119	2959	2678	4017	1582	
414	2948	231	119	2959	2678	4082	1657	
414	2948	231	120	2959	2678	4082	1657	
478	2980	206	119	2959	2603	4017	1582	
421	2980	335	119	2959	2603	4082	1582	
478	2968	277	121	3001	2678	4017	1582	
478	2968	277	119	3001	2678	4017	1582	
421	2971	417	119	3001	2678	4082	1582	
421	2971	417	119	3001	2678	4082	1582	
395	3047	468	122	3076	2603	4082	1582	
440	2921	209	120	2874	2635	4082	1615	
456	2922	332	118	2874	2635	4082	1540	
512	2922	210	120	2874	2635	4017	1540	
486	2957	250	122	2874	2570	4017	1540	
399	2948	373	120	2874	2570	4157	1540	
482	2979	118	119	2959	2603	4008	1624	
487	2949	-3	118	2959	2678	4008	1699	
449	2984	65	123	2959	2603	4008	1699	
490	2950	136	119	2959	2678	4008	1624	
492	2908	144	120	2883	2678	4008	1624	
414	2948	231	119	2959	2678	4082	1657	
433	2943	369	122	2959	2678	4082	1582	
414	2948	231	117	2959	2678	4082	1657	
490	2943	234	121	2959	2678	4017	1582	
433	2943	369	119	2959	2678	4082	1582	
411	2980	263	122	2959	2603	4082	1624	
444	2943	425	119	2959	2678	4082	1549	
379	2904	370	119	2883	2678	4157	1624	
337	2947	315	228	2959	2678	4157	1699	
471	2947	113	121	2916	2635	4008	1657	
504	2942	162	123	2916	2635	4008	1582	
526	2982	130	117	2916	2570	3933	1582	
471	2947	113	121	2916	2635	4008	1657	
457	2946	106	121	2841	2570	4008	1657	
508	2888	189	119	2841	2678	4008	1582	
511	2921	175	119	2916	2678	4008	1582	
508	2888	189	121	2841	2678	4008	1582	
574	2979	68	119	2841	2678	3933	1582	
505	2919	45	120	2916	2678	4008	1657	
490	2924	172	120	2959	2720	4017	1624	
490	2924	172	118	2959	2720	4017	1624	
419	2922	169	120	2959	2720	4082	1699	
428	2925	313	122	2959	2720	4082	1624	
428	2925	313	117	2959	2720	4082	1624	
478	2963	145	121	2959	2635	4017	1624	
457	2932	61	120	2883	2635	4017	1699	
356	2963	430	119	2959	2635	4157	1624	
478	2963	145	122	2959	2635	4017	1624	
416	2964	276	119	2959	2635	4082	1624	
459	2968	170	121	2916	2593	4017	1624	
421	2963	217	119	2916	2593	4082	1624	
412	2960	88	120	2916	2593	4082	1699	
412	2960	88	118	2916	2593	4082	1699	
432	2926	246	121	2916	2668	4082	1624	
490	2943	234	118	2959	2678	4017	1582	
421	2980	335	122	2959	2603	4082	1582	
433	2943	369	120	2959	2678	4082	1582	
433	2943	369	120	2959	2678	4082	1582	
414	2948	231	120	2959	2678	4082	1657	
437	2898	77	119	2874	2678	4082	1699	
445	2900	209	120	2874	2678	4082	1624	
486	2904	154	119	2874	2678	4017	1624	
380	2899	360	120	2874	2678	4157	1624	
433	2936	183	119	2874	2603	4082	1624	
501	2935	94	121	2916	2645	4008	1624	
524	2901	247	119	2916	2720	4008	1549	
570	2905	41	121	2916	2720	3933	1624	
514	2899	115	118	2916	2720	4008	1624	
570	2905	41	123	2916	2720	3933	1624	
474	3002	304	117	3001	2603	4017	1549	
455	3000	37	240	3001	2603	4017	1699	
442	2891	292	122	2926	2753	4082	1624	
483	2961	107	116	2926	2603	4017	1624	
453	2979	172	121	2916	2570	4017	1624	
418	2940	99	120	2916	2635	4082	1699	
454	2947	63	121	2916	2635	4017	1699	
365	2942	384	118	2916	2635	4157	1624	
427	2942	233	120	2916	2635	4082	1624	
445	2900	209	120	2874	2678	4082	1624	
433	2936	183	122	2874	2603	4082	1624	
445	2900	209	118	2874	2678	4082	1624	
414	2975	253	121	2949	2603	4082	1624	
472	2905	50	120	2874	2678	4017	1699	
407	2961	267	121	2991	2678	4082	1657	
506	2887	80	119	2916	2753	4017	1657	
415	2924	183	118	2841	2603	4082	1657	
450	2881	124	121	2841	2678	4082	1657	
431	2958	291	121	2916	2603	4082	1582	
434	2921	250	118	2916	2678	4082	1624	
434	2921	250	120	2916	2678	4082	1624	
434	2921	250	120	2916	2678	4082	1624	
422	2958	221	119	2916	2603	4082	1624	
424	2920	112	121	2916	2678	4082	1699	
483	2922	108	118	2959	2720	4017	1657	
496	2926	249	119	2959	2720	4017	1582	
419	2922	250	121	2959	2720	4082	1657	
365	2995	589	120	3034	2645	4157	1582	
437	2928	389	120	2959	2720	4082	1582	
473	2962	11	118	2959	2635	4017	1699	
396	2994	117	122	2959	2570	4082	1699	
478	2963	145	119	2959	2635	4017	1624	
416	2964	276	122	2959	2635	4082	1624	
404	2963	138	118	2959	2635	4082	1699	
487	2949	-3	121	2959	2678	4008	1699	
505	2944	273	238	2959	2678	4008	1549	
490	2950	136	119	2959	2678	4008	1624	
490	2950	136	121	2959	2678	4008	1624	
546	2948	-65	120	2959	2678	3933	1699	
490	2950	136	120	2959	2678	4008	1624	
487	2949	-3	121	2959	2678	4008	1699	
490	2950	136	119	2959	2678	4008	1624	
419	2981	384	239	2991	2635	4082	1582	
436	2943	305	120	2916	2635	4082	1582	
436	2943	305	121	2916	2635	4082	1582	
436	2943	305	119	2916	2635	4082	1582	
436	2943	305	120	2916	2635	4082	1582	
497	2962	149	120	2916	2593	4008	1582	
427	2995	246	118	2916	2528	4073	1582	
469	3000	85	120	2991	2593	4008	1657	
517	2970	120	242	2841	2528	3933	1582	
421	2980	335	118	2959	2603	4082	1582	
478	2980	206	240	2959	2603	4017	1582	
381	2941	521	121	2959	2678	4157	1582	
433	2943	369	118	2959	2678	4082	1582	
404	2963	138	119	2959	2635	4082	1699	
347	2995	399	122	2959	2570	4157	1624	
489	2965	274	121	2959	2635	4017	1549	
416	2964	276	116	2959	2635	4082	1624	
489	2965	274	121	2959	2635	4017	1549	
437	2870	175	120	2809	2678	4082	1657	
453	2900	281	121	2874	2678	4082	1582	
453	2900	281	119	2874	2678	4082	1582	
456	2904	197	120	2809	2603	4082	1582	
474	2900	402	120	2874	2678	4082	1507	
433	2943	369	120	2959	2678	4082	1582	
433	2943	369	120	2959	2678	4082	1582	
421	2980	335	118	2959	2603	4082	1582	
421	2980	335	121	2959	2603	4082	1582	
416	2964	276	240	2959	2635	4082	1624	
416	2964	276	119	2959	2635	4082	1624	
488	2930	168	121	2959	2711	4017	1624	
407	2996	250	118	2959	2570	4082	1624	
404	2963	138	120	2959	2635	4082	1699	
445	2900	209	120	2874	2678	4082	1624	
445	2900	209	121	2874	2678	4082	1624	
437	2898	77	119	2874	2678	4082	1699	
433	2936	183	120	2874	2603	4082	1624	
403	2973	118	120	2949	2603	4082	1699	
437	2898	77	118	2874	2678	4082	1699	
433	2936	183	121	2874	2603	4082	1624	
486	2904	154	120	2874	2678	4017	1624	
437	2898	77	119	2874	2678	4082	1699	
445	2900	209	120	2874	2678	4082	1624	
478	2963	145	121	2959	2635	4017	1624	
473	2962	11	119	2959	2635	4017	1699	
416	2964	276	120	2959	2635	4082	1624	
436	2925	202	118	2883	2635	4082	1624	
404	2963	138	121	2959	2635	4082	1699	
554	2908	51	121	2874	2678	3933	1624	
531	2859	-42	239	2874	2753	4008	1699	
499	2874	132	122	2809	2678	4008	1624	
527	2900	194	118	2874	2678	4008	1549	
433	2943	369	120	2959	2678	4082	1582	
451	2905	290	118	2883	2678	4082	1582	
445	2908	406	121	2959	2753	4082	1582	
502	2906	264	119	2959	2753	4017	1582	
368	2977	482	121	2959	2603	4157	1582	
486	2904	154	122	2874	2678	4017	1624	
465	2944	157	119	2874	2603	4017	1624	
445	2900	209	118	2874	2678	4082	1624	
463	2866	154	118	2809	2678	4082	1624	
433	2936	183	122	2874	2603	4082	1624	
486	2904	154	119	2874	2678	4017	1624	
486	2904	154	121	2874	2678	4017	1624	
445	2900	209	121	2874	2678	4082	1624	
486	2904	154	119	2874	2678	4017	1624	
472	2905	50	117	2874	2678	4017	1699	
478	2963	145	122	2959	2635	4017	1624	
464	2958	104	119	3034	2711	4017	1699	
423	3003	488	120	3034	2635	4082	1549	
416	2964	276	121	2959	2635	4082	1624	
416	2964	276	118	2959	2635	4082	1624	
472	2905	50	120	2874	2678	4017	1699	
397	2942	139	121	2874	2603	4082	1699	
445	2900	209	119	2874	2678	4082	1624	
486	2904	154	118	2874	2678	4017	1624	
433	2936	183	121	2874	2603	4082	1624	
414	2948	231	122	2959	2678	4082	1657	
370	2980	609	120	3034	2678	4157	1582	
416	2985	456	118	3034	2678	4082	1582	
459	2942	492	119	2959	2678	4082	1507	
439	2942	260	120	2883	2603	4082	1582	
372	2979	590	124	2883	2720	4157	1582	
437	2928	389	117	2959	2720	4082	1582	
437	2928	389	120	2959	2720	4082	1582	
437	2928	389	119	2959	2720	4082	1582	
437	2928	389	120	2959	2720	4082	1582	
471	2984	132	121	2959	2593	4017	1624	
411	3127	316	121	2959	2528	4017	1624	
421	2963	217	116	2916	2593	4082	1624	
421	2963	217	123	2916	2593	4082	1624	
421	2963	217	118	2916	2593	4082	1624	
498	2920	120	120	2916	2678	4017	1624	
498	2920	120	120	2916	2678	4017	1624	
351	2979	414	120	2959	2603	4157	1624	
363	2942	452	121	2959	2678	4157	1624	
425	2901	184	119	2959	2753	4082	1699	
433	2943	369	119	2959	2678	4082	1582	
490	2943	234	121	2959	2678	4017	1582	
414	2948	231	118	2959	2678	4082	1657	
490	2943	234	120	2959	2678	4017	1582	
421	2980	335	121	2959	2603	4082	1582	
490	2943	234	119	2959	2678	4017	1582	
433	2943	369	120	2959	2678	4082	1582	
524	2906	286	119	2883	2678	4017	1507	
433	2943	369	120	2959	2678	4082	1582	
478	2980	206	121	2959	2603	4017	1582	
510	2906	245	121	2959	2753	4008	1582	
499	2943	216	117	2959	2678	4008	1582	
538	2946	120	117	2874	2603	3933	1582	
539	2918	109	113	2809	2603	3933	1582	
532	2860	32	120	2874	2753	4008	1657	
488	2945	73	123	2874	2603	3975	1657	
426	2900	347	115	2874	2678	4115	1582	
545	2920	113	122	2916	2678	3975	1582	
404	2958	356	121	2916	2603	4115	1582	
513	2925	60	118	2916	2678	3975	1657	
428	2921	190	119	2916	2678	4082	1657	
501	2889	198	120	2841	2678	4017	1582	
478	2980	206	122	2959	2603	4017	1582	
433	2943	369	120	2959	2678	4082	1582	
479	2949	93	117	2959	2678	4017	1657	
414	2948	231	122	2959	2678	4082	1657	
405	2979	204	121	2959	2603	4082	1657	
443	2921	323	119	2916	2678	4082	1582	
490	2957	168	119	2916	2603	4017	1582	
448	2920	223	121	2841	2603	4082	1582	
358	2962	364	121	2916	2593	4157	1624	
376	2998	155	117	2916	2528	4082	1699	
406	2977	221	121	2874	2528	4082	1624	
367	2941	323	119	2874	2593	4157	1624	
443	2904	206	120	2874	2668	4082	1624	
516	2876	40	120	2874	2720	4017	1657	
439	2923	378	121	2949	2720	4082	1582	
428	2960	353	117	2959	2645	4082	1582	
483	2922	108	119	2959	2720	4017	1657	
437	2928	389	122	2959	2720	4082	1582	
421	2980	335	121	2959	2603	4082	1582	
433	2943	369	118	2959	2678	4082	1582	
431	2958	291	122	2916	2603	4082	1582	
502	2921	193	119	2916	2678	4017	1582	
461	2884	250	118	2841	2678	4082	1582	
387	2978	154	121	2916	2570	4082	1699	
418	2940	99	118	2916	2635	4082	1699	
426	2957	180	122	2883	2570	4082	1624	
433	3001	85	119	2959	2570	4017	1699	
468	2994	125	120	2959	2570	4017	1624	
490	2943	234	121	2959	2678	4017	1582	
433	2943	369	120	2959	2678	4082	1582	
495	2919	62	119	2916	2678	4017	1657	
443	2921	323	121	2916	2678	4082	1582	
490	2957	168	118	2916	2603	4017	1582	
463	2961	172	119	2916	2603	4017	1624	
424	2920	112	121	2916	2678	4082	1699	
411	2980	263	119	2959	2603	4082	1624	
400	2979	128	120	2959	2603	4082	1699	
408	2946	151	121	2959	2678	4082	1699	
390	2977	234	119	3034	2678	4082	1699	
411	2980	263	120	2959	2603	4082	1624	
508	2902	93	120	2883	2678	4017	1624	
481	2949	155	121	2959	2678	4017	1624	
477	2948	14	118	2959	2678	4017	1699	
496	2926	249	119	2959	2720	4017	1582	
437	2928	389	122	2959	2720	4082	1582	
480	2958	334	118	3034	2720	4017	1582	
409	3004	439	121	3034	2645	4082	1582	
437	2928	389	119	2959	2720	4082	1582	
400	2979	128	122	2959	2603	4082	1699	
419	2950	293	119	2959	2678	4082	1624	
433	2936	183	118	2874	2603	4082	1624	
486	2904	154	120	2874	2678	4017	1624	
465	2944	157	122	2874	2603	4017	1624	
453	2900	281	118	2874	2678	4082	1582	
514	2899	156	120	2874	2678	4017	1582	
481	2975	197	119	2949	2603	4017	1582	
500	2900	252	119	2949	2753	4017	1582	
441	2899	152	119	2874	2678	4082	1657	
396	2921	286	123	2874	2635	4129	1624	
396	2921	286	118	2874	2635	4129	1624	
396	2921	286	122	2874	2635	4129	1624	
374	2951	134	119	2874	2570	4129	1699	
433	2956	200	120	2874	2570	4054	1624	
305	2937	406	120	2949	2678	4204	1699	
442	2903	99	121	2874	2678	4054	1699	
408	2865	114	119	2809	2678	4129	1699	
419	2942	109	118	2874	2603	4054	1699	
440	2941	200	121	2874	2603	4054	1624	
486	2904	154	118	2874	2678	4017	1624	
433	2936	183	122	2874	2603	4082	1624	
433	2936	183	119	2874	2603	4082	1624	
433	2936	183	121	2874	2603	4082	1624	
445	2900	209	119	2874	2678	4082	1624	
521	2859	-26	120	2874	2753	4017	1699	
486	2904	154	119	2874	2678	4017	1624	
486	2904	154	121	2874	2678	4017	1624	
445	2900	209	118	2874	2678	4082	1624	
445	2900	209	120	2874	2678	4082	1624	
435	2953	240	122	2874	2570	4082	1582	
376	2952	380	120	2874	2570	4157	1582	
495	2942	178	118	2916	2635	4017	1582	
419	2981	384	119	2991	2635	4082	1582	
432	3099	383	121	2991	2570	4017	1582	
