Anchor0, 0x6e44, X: 0, Y: 0, Z: 0 
Anchor1, 0x6e7a, X: 0, Y: 5602, Z: 0 
Anchor2, 0x6e6c, X: 4099, Y: 4678, Z: 0 
Anchor3, 0x6939, X: 1936, Y: 3188, Z: 880 


#### UWB SETTINGS ####
Ranging protocol: FAST
Channel: 5
Bitrate: 110 kb/s
PRF: 16 MHz
Preamble length: 512 symbols
Gain: 11.5
######################


Misure in [mm] e [ms]

X	Y		Z	Dt	A0		A1		A2		A3	
372	2934	341	1538994246413	2976	2714	4128	1671	
431	2957	251	37	2976	2676	4063	1634	
410	2934	327	101	2976	2714	4090	1634	
396	2899	388	108	2939	2751	4128	1634	
422	2920	286	109	2939	2714	4090	1634	
382	2937	412	40	2976	2714	4128	1634	
492	2897	105	102	2878	2685	4034	1634	
411	2935	256	114	2915	2648	4100	1634	
403	2943	310	104	2953	2685	4100	1634	
443	2917	213	37	2915	2685	4072	1634	
377	2936	389	104	2953	2685	4137	1634	
410	2917	203	102	2915	2685	4100	1671	
441	2903	156	38	2915	2723	4072	1671	
424	2914	291	99	2939	2723	4090	1634	
435	2935	119	105	2939	2685	4063	1685	
396	2972	254	37	2976	2648	4090	1657	
420	2913	247	98	2939	2723	4090	1657	
404	2951	271	102	2976	2685	4090	1657	
354	2916	412	37	2939	2723	4165	1657	
391	2910	273	102	2901	2685	4128	1657	
384	2922	380	106	2976	2737	4128	1657	
395	2940	410	36	2939	2662	4128	1596	
411	2943	321	96	2976	2700	4090	1634	
418	2928	280	103	2939	2700	4090	1634	
402	2921	429	37	2939	2700	4128	1596	
380	2903	310	98	2939	2737	4128	1671	
393	2907	381	106	2939	2737	4128	1634	
404	2914	436	37	2939	2714	4128	1596	
453	2896	244	99	2939	2751	4063	1634	
418	2934	271	106	2939	2676	4090	1634	
406	2958	310	31	2976	2676	4090	1634	
429	2895	180	102	2901	2714	4090	1671	
447	2919	228	99	2939	2714	4063	1634	
365	2956	323	31	2976	2676	4128	1671	
422	2922	340	103	2976	2737	4090	1634	
383	2902	525	101	2939	2737	4165	1596	
380	2903	310	31	2939	2737	4128	1671	
418	2928	280	104	2939	2700	4090	1634	
449	2922	280	108	2976	2737	4063	1634	
422	2922	340	36	2976	2737	4090	1634	
452	2905	238	106	2939	2737	4063	1634	
426	2896	260	103	2939	2751	4090	1657	
402	2956	266	37	2976	2676	4090	1657	
391	2922	395	100	2939	2714	4128	1620	
436	2941	168	110	2939	2676	4063	1657	
385	2938	437	107	2976	2714	4128	1620	
388	2896	291	37	2939	2751	4128	1685	
388	2906	338	107	2939	2737	4128	1657	
383	2902	525	109	2939	2737	4165	1596	
372	2887	483	108	2939	2775	4165	1634	
427	2906	297	38	2939	2737	4090	1634	
385	2929	362	104	2939	2700	4128	1634	
422	2922	340	108	2976	2737	4090	1634	
393	2907	381	109	2939	2737	4128	1634	
449	2922	280	38	2976	2737	4063	1634	
413	2926	210	103	2939	2700	4090	1671	
444	2928	222	102	2939	2700	4063	1634	
445	2903	167	35	2939	2737	4063	1671	
418	2903	226	105	2939	2737	4090	1671	
380	2903	310	106	2939	2737	4128	1671	
435	2906	390	110	2953	2751	4090	1596	
423	2883	179	37	2915	2751	4090	1685	
427	2922	271	106	2915	2676	4090	1620	
423	2909	217	108	2915	2714	4090	1657	
388	2909	300	107	2915	2714	4128	1657	
419	2900	222	41	2953	2751	4090	1685	
365	2946	319	101	2986	2700	4128	1685	
439	2924	247	102	2986	2737	4063	1657	
386	2928	392	36	2986	2737	4128	1657	
439	2930	188	103	2948	2700	4063	1657	
413	2924	307	102	2986	2737	4090	1657	
405	2940	350	35	3023	2737	4090	1657	
391	2925	360	103	2986	2737	4114	1657	
433	2907	315	108	2939	2737	4086	1620	
397	2929	332	108	2939	2700	4114	1634	
378	2884	451	38	2939	2775	4151	1634	
372	2921	411	106	2939	2700	4151	1634	
398	2922	392	110	2976	2737	4114	1634	
418	2903	226	106	2939	2737	4090	1671	
431	2917	360	37	2939	2723	4090	1596	
415	2937	273	105	2939	2685	4090	1634	
401	2950	244	110	2976	2685	4090	1671	
408	2952	314	108	2976	2685	4090	1634	
410	2935	204	39	2939	2685	4090	1671	
380	2929	374	103	2939	2685	4137	1634	
364	2894	426	102	2901	2714	4175	1634	
374	2937	431	37	2976	2714	4137	1634	
357	2914	469	101	2939	2714	4175	1634	
406	2918	238	107	2939	2714	4100	1671	
357	2914	469	108	2939	2714	4175	1634	
359	2902	492	36	2939	2751	4175	1634	
398	2897	354	107	2915	2737	4128	1634	
453	2894	143	103	2915	2737	4063	1671	
509	2875	219	39	2915	2775	4025	1596	
431	2896	271	99	2915	2737	4090	1634	
357	2896	366	107	2915	2737	4165	1671	
390	2895	284	37	2915	2737	4128	1671	
429	2909	256	95	2915	2700	4090	1634	
422	2920	286	104	2939	2714	4090	1634	
462	2899	316	37	2939	2751	4063	1596	
388	2921	369	100	2939	2714	4128	1634	
426	2896	234	105	2939	2751	4090	1671	
406	2958	310	31	2976	2676	4090	1634	
388	2921	369	101	2939	2714	4128	1634	
433	2880	192	103	2901	2751	4090	1671	
372	2934	341	37	2976	2714	4128	1671	
447	2919	228	101	2939	2714	4063	1634	
396	2899	388	110	2939	2751	4128	1634	
426	2955	181	106	2976	2676	4063	1671	
