Anchor0, 0x6e44, X: 0, Y: 0, Z: 0 
Anchor1, 0x6e7a, X: 0, Y: 5650, Z: 0 
Anchor2, 0x6e6c, X: 4016, Y: 4605, Z: 0 
Anchor3, 0x6939, X: 1851, Y: 3230, Z: 896 


#### UWB SETTINGS ####
Ranging protocol: PRECISION
Channel: 1
Bitrate: 6810 kb/s
PRF: 64 MHz
Preamble length: 512 symbols
Gain: 11.5
######################


Misure in [mm] e [ms]

X	Y		Z	Dt	A0		A1		A2		A3	
2286	3869	-1059	1539595919215	3756	2655	1427	2851	
2297	3876	-1044	31	3727	2636	1380	2865	
2310	3904	-1048	86	3807	2645	1403	2846	
2281	3860	-1054	27	3751	2650	1432	2833	
2276	3877	-1058	96	3756	2641	1432	2851	
2268	3862	-1068	29	3746	2641	1441	2856	
2287	3853	-1046	93	3737	2655	1418	2828	
2288	3850	-1072	101	3737	2669	1432	2865	
2331	3872	-1052	31	3774	2683	1389	2856	
2297	3878	-1046	101	3751	2641	1394	2851	
2288	3847	-1045	30	3732	2659	1418	2823	
2285	3865	-1054	94	3756	2650	1427	2838	
2321	3845	-1052	104	3737	2683	1394	2847	
2318	3882	-1050	31	3788	2664	1399	2846	
2307	3871	-1061	101	3784	2673	1422	2847	
2318	3898	-1046	29	3817	2659	1403	2838	
2310	3847	-1039	94	3727	2678	1394	2833	
2287	3878	-1072	102	3784	2655	1441	2860	
2286	3891	-1054	29	3770	2626	1413	2856	
2295	3914	-1051	99	3784	2622	1394	2874	
2305	3889	-1044	30	3788	2645	1403	2838	
2264	3878	-1083	99	3742	2622	1436	2898	
2290	3864	-1076	102	3756	2664	1432	2874	
2297	3872	-1048	32	3742	2641	1394	2856	
2322	3867	-1060	101	3760	2678	1394	2870	
2299	3885	-1057	29	3788	2655	1422	2846	
2265	3858	-1060	97	3727	2636	1436	2847	
2284	3852	-1063	102	3751	2664	1441	2838	
2283	3860	-1085	30	3765	2669	1450	2874	
2274	3857	-1048	101	3723	2636	1418	2838	
2328	3875	-1047	41	3779	2673	1389	2846	
2319	3897	-1037	84	3793	2645	1385	2838	
2287	3864	-1040	104	3751	2655	1422	2819	
2307	3849	-1048	29	3737	2669	1399	2842	
2312	3851	-1030	102	3727	2659	1376	2828	
2281	3881	-1045	31	3765	2631	1418	2833	
2292	3863	-1053	94	3746	2650	1413	2846	
2283	3863	-1053	102	3756	2650	1432	2833	
2293	3833	-1071	30	3732	2692	1441	2851	
