Anchor0, 0x6e44, X: 0, Y: 0, Z: 0 
Anchor1, 0x6e7a, X: 0, Y: 5650, Z: 0 
Anchor2, 0x6e6c, X: 4016, Y: 4605, Z: 0 
Anchor3, 0x6939, X: 1851, Y: 3230, Z: 896 


#### UWB SETTINGS ####
Ranging protocol: PRECISION
Channel: 1
Bitrate: 110 kb/s
PRF: 64 MHz
Preamble length: 2048 symbols
Gain: 11.5
######################


Misure in [mm] e [ms]

X	Y		Z	Dt	A0		A1		A2		A3	
2294	3822	-1043	1539594500121	3685	2669	1399	2833	
2290	3832	-1080	83	3709	2687	1427	2888	
2298	3859	-1016	158	3784	2669	1432	2753	
2289	3885	-1019	168	3798	2645	1432	2767	
2303	3827	-1002	86	3713	2678	1399	2753	
2286	3862	-1040	85	3779	2664	1446	2791	
2289	3860	-1026	157	3770	2659	1432	2777	
2292	3868	-1107	86	3727	2659	1413	2959	
2288	3822	-1013	86	3671	2659	1389	2791	
2291	3844	-1069	84	3676	2650	1380	2912	
2313	3886	-1072	86	3793	2664	1413	2879	
2281	3835	-1068	84	3695	2655	1413	2874	
2304	3881	-1058	153	3765	2655	1399	2870	
2290	3881	-1081	86	3756	2641	1413	2907	
2313	3876	-1043	84	3751	2655	1380	2856	
2323	3905	-1056	84	3821	2669	1403	2860	
2277	3870	-1053	85	3746	2645	1427	2846	
2276	3842	-1081	162	3713	2669	1436	2888	
2302	3868	-1057	85	3756	2659	1403	2860	
2301	3855	-1024	151	3751	2664	1408	2791	
2274	3835	-1021	90	3699	2645	1413	2786	
2302	3858	-1051	87	3742	2659	1403	2847	
2290	3846	-1023	86	3718	2650	1403	2795	
2297	3850	-1057	86	3742	2673	1422	2842	
2321	3877	-1043	85	3793	2673	1403	2828	
2278	3876	-1032	86	3760	2631	1422	2805	
2292	3863	-1064	85	3770	2678	1441	2846	
2303	3863	-1036	157	3742	2655	1394	2828	
2301	3875	-1028	85	3760	2650	1399	2814	
2304	3851	-1049	86	3737	2669	1403	2842	
2259	3852	-1030	86	3732	2631	1441	2786	
2334	3871	-1034	86	3802	2692	1403	2805	
2314	3859	-1044	87	3788	2692	1427	2805	
2297	3836	-1056	83	3723	2673	1418	2842	
2302	3898	-1070	165	3802	2655	1422	2874	
2301	3877	-1044	157	3756	2641	1394	2847	
2288	3825	-1024	84	3699	2673	1413	2791	
2776	5499	-238	157	3732	2659	1422	2786	
2313	3870	-1043	86	3807	2683	1432	2800	
2304	3853	-1019	84	3742	2659	1394	2791	
2262	3847	-1043	142	3742	2650	1455	2795	
2280	3868	-1022	84	3746	2631	1413	2791	
2282	3816	-1061	87	3695	2678	1432	2838	
2296	3876	-1026	85	3760	2641	1403	2805	
2297	3878	-1036	85	3751	2645	1394	2838	
2306	3862	-1059	86	3774	2678	1422	2842	
2294	3843	-1033	84	3727	2659	1408	2809	
2314	3868	-1028	85	3746	2655	1380	2823	
2284	3850	-1050	84	3742	2669	1436	2823	
2295	3836	-1052	85	3718	2669	1413	2838	
2300	3867	-1050	86	3765	2659	1413	2838	
2281	3838	-1055	86	3718	2659	1427	2838	
2304	3875	-1023	84	3788	2659	1413	2786	
2306	3875	-1049	85	3765	2659	1403	2846	
2310	3892	-1037	85	3784	2641	1394	2833	
2265	3838	-1045	84	3690	2645	1422	2833	
2275	3885	-1032	87	3760	2626	1418	2814	
2286	3843	-1010	85	3704	2641	1394	2781	
2780	5511	-253	88	3704	2664	1408	2800	
2296	3885	-1036	86	3774	2645	1408	2823	
2319	3885	-1033	84	3784	2655	1385	2828	
2301	3837	-1017	165	3746	2678	1418	2762	
2277	3888	-1062	87	3760	2631	1422	2870	
2312	3870	-1057	84	3784	2673	1413	2847	
2313	3842	-1017	86	3737	2673	1389	2786	
2287	3831	-1011	83	3713	2659	1413	2762	
2274	3850	-1044	85	3704	2631	1403	2842	
2249	3851	-1063	165	3713	2631	1450	2846	
2250	3828	-1025	87	3699	2641	1450	2767	
2759	5519	-283	77	3699	2641	1427	2819	
2313	3910	-1033	85	3849	2659	1422	2800	
2781	5495	-225	78	3849	2669	1418	2777	
2275	3823	-1036	154	3690	2659	1422	2805	
2308	3860	-1031	85	3756	2664	1403	2805	
2298	3867	-1056	85	3784	2669	1436	2828	
2320	3892	-1017	86	3817	2659	1403	2781	
2283	3843	-1007	87	3718	2641	1403	2767	
2292	3831	-1085	84	3732	2692	1446	2870	
2287	3883	-1012	88	3802	2650	1436	2753	
2300	3871	-1056	86	3770	2659	1418	2846	
2290	3856	-1056	85	3727	2659	1413	2856	
2283	3810	-1030	84	3681	2669	1418	2791	
2317	3861	-1030	85	3770	2673	1399	2805	
2298	3863	-1031	87	3760	2655	1413	2800	
2319	3847	-1024	157	3756	2683	1399	2791	
2279	3902	-1031	86	3802	2626	1432	2800	
2304	3869	-1043	85	3751	2659	1399	2842	
2285	3851	-1020	165	3742	2659	1422	2777	
