X [mm]	Y [mm]	Z [mm]	A0 	 RSS 	 Time 	 A1 	 RSS 	 Time 	 A2 	 RSS 	 Time 	 A3 	 RSS 	 Time 	 
322	2436	15	2284	-80	5483833	2687	-83	5483847	3966	-86	5483860	1629	-80	5483874	
326	2428	13	2298	-81	5484005	2711	-83	5484018	3966	-85	5484032	1634	-80	5484045	
329	2426	0	2284	-80	5484177	2706	-83	5484190	3961	-86	5484204	1638	-80	5484217	
355	2416	-11	2270	-80	5484348	2715	-83	5484361	3933	-85	5484375	1629	-80	5484388	
328	2429	1	2308	-80	5484520	2720	-83	5484533	3966	-86	5484547	1638	-80	5484560	
306	2439	1	2298	-80	5484692	2692	-83	5484706	3980	-86	5484719	1652	-80	5484733	
315	2434	6	2289	-80	5484864	2692	-83	5484877	3970	-86	5484892	1643	-80	5484906	
359	2413	11	2284	-81	5485037	2729	-83	5485050	3938	-86	5485064	1610	-80	5485077	
334	2439	-14	2298	-81	5485208	2696	-83	5485221	3947	-85	5485235	1643	-80	5485248	
354	2411	7	2308	-81	5485381	2757	-83	5485395	3952	-86	5485408	1620	-80	5485422	
340	2410	15	2284	-80	5485551	2734	-83	5485565	3961	-85	5485578	1624	-80	5485592	
331	2424	-16	2289	-81	5485723	2715	-83	5485736	3956	-85	5485750	1648	-80	5485764	
326	2435	47	2289	-80	5485895	2692	-83	5485908	3970	-85	5485922	1605	-80	5485935	
350	2415	-5	2289	-80	5486067	2734	-83	5486080	3947	-86	5486094	1629	-80	5486107	
338	2435	-9	2303	-80	5486240	2706	-83	5486253	3947	-86	5486267	1634	-80	5486280	
292	2441	42	2308	-80	5486411	2692	-83	5486424	4003	-86	5486439	1638	-80	5486453	
344	2425	2	2298	-81	5486583	2720	-83	5486596	3947	-86	5486610	1624	-80	5486623	
329	2416	49	2312	-81	5486755	2743	-83	5486768	3980	-86	5486782	1610	-80	5486795	
332	2447	-7	2308	-81	5486926	2687	-83	5486939	3947	-86	5486953	1634	-80	5486966	
330	2434	-4	2298	-81	5487098	2701	-83	5487111	3956	-86	5487125	1638	-80	5487138	
317	2434	13	2327	-80	5487270	2725	-83	5487283	3980	-86	5487297	1638	-80	5487310	
334	2422	14	2280	-81	5487442	2711	-83	5487455	3961	-86	5487469	1624	-80	5487482	
324	2432	26	2284	-80	5487614	2692	-83	5487627	3966	-86	5487641	1620	-80	5487654	
332	2418	15	2298	-81	5487786	2729	-83	5487799	3966	-86	5487813	1629	-80	5487826	
324	2430	2	2289	-80	5487957	2706	-83	5487970	3966	-85	5487984	1638	-80	5487997	
297	2435	32	2308	-80	5488131	2706	-83	5488146	3999	-86	5488160	1638	-80	5488173	
328	2432	2	2289	-80	5488301	2701	-83	5488316	3961	-86	5488329	1634	-80	5488343	
337	2431	-4	2284	-80	5488473	2696	-83	5488486	3947	-86	5488500	1634	-80	5488513	
365	2401	-59	2289	-81	5488645	2762	-83	5488659	3933	-86	5488672	1657	-80	5488686	
312	2437	-16	2312	-81	5488817	2711	-83	5488830	3975	-86	5488845	1657	-80	5488858	
349	2411	-22	2270	-81	5488989	2725	-83	5489002	3942	-86	5489016	1643	-80	5489029	
323	2413	31	2275	-81	5489161	2720	-83	5489174	3980	-86	5489188	1624	-80	5489201	
326	2430	-30	2294	-81	5489332	2706	-83	5489345	3956	-86	5489359	1662	-80	5489373	
321	2421	17	2308	-80	5489504	2734	-83	5489517	3980	-86	5489531	1634	-80	5489544	
327	2451	6	2322	-81	5489664	2692	-83	5489677	3956	-86	5489691	1624	-80	5489704	
328	2403	30	2270	-81	5489836	2734	-83	5489849	3980	-86	5489863	1624	-80	5489876	
312	2425	20	2289	-80	5490008	2711	-83	5490021	3984	-86	5490035	1638	-80	5490048	
318	2426	-7	2298	-80	5490180	2720	-83	5490193	3975	-86	5490207	1652	-80	5490221	
352	2400	10	2270	-81	5490353	2743	-83	5490366	3952	-85	5490380	1620	-80	5490393	
327	2419	8	2270	-80	5490523	2706	-83	5490536	3966	-85	5490550	1634	-80	5490564	
320	2420	15	2266	-80	5490695	2701	-83	5490708	3975	-85	5490722	1634	-80	5490735	
328	2435	15	2312	-80	5490867	2715	-83	5490880	3966	-85	5490894	1624	-80	5490907	
322	2439	5	2327	-80	5491040	2720	-83	5491053	3970	-85	5491067	1634	-80	5491080	
343	2424	-27	2289	-80	5491211	2706	-83	5491224	3938	-85	5491238	1652	-80	5491251	
345	2424	-3	2289	-80	5491384	2706	-83	5491397	3942	-85	5491411	1634	-80	5491424	
334	2425	-4	2270	-80	5491555	2687	-83	5491569	3947	-86	5491583	1643	-80	5491596	
302	2423	31	2298	-80	5491726	2720	-83	5491739	3999	-86	5491753	1638	-80	5491766	
335	2424	-7	2289	-80	5491899	2715	-83	5491912	3956	-86	5491926	1638	-80	5491939	
315	2406	12	2280	-80	5492070	2739	-83	5492083	3989	-86	5492098	1648	-80	5492112	
0	0	0	2284	-81	5492258	2739	-83	5492083	3961	-85	5492286	1629	-80	5492300	
320	2416	-12	2280	-81	5492429	2720	-83	5492442	3970	-86	5492457	1657	-80	5492471	
321	2444	-8	2303	-80	5492602	2692	-83	5492615	3961	-86	5492629	1643	-80	5492642	
318	2446	12	2322	-81	5492773	2701	-83	5492786	3970	-86	5492800	1634	-80	5492813	
316	2428	7	2284	-80	5492945	2701	-83	5492959	3975	-86	5492972	1643	-80	5492986	
0	0	0	2312	-80	5493132	2701	-83	5492959	3989	-86	5493160	1643	-80	5493174	
356	2420	-13	2322	-80	5493304	2748	-83	5493317	3942	-86	5493331	1629	-80	5493345	
332	2426	0	2280	-81	5493476	2701	-83	5493489	3956	-86	5493503	1634	-80	5493516	
323	2433	5	2298	-80	5493648	2706	-83	5493661	3966	-86	5493675	1634	-80	5493688	
332	2438	-12	2312	-80	5493820	2706	-83	5493834	3952	-86	5493847	1638	-80	5493861	
349	2432	-9	2308	-80	5493992	2715	-83	5494005	3938	-86	5494019	1629	-80	5494032	
311	2430	16	2327	-80	5494164	2734	-83	5494177	3989	-86	5494191	1643	-80	5494204	
323	2436	19	2312	-81	5494335	2711	-83	5494348	3970	-86	5494362	1624	-80	5494375	
311	2434	10	2317	-80	5494508	2715	-83	5494521	3980	-86	5494535	1643	-80	5494548	
