2708	2811	2294	4531	28151	27874	25614	0	0	0	3783	27701	28161	25736	2	1720688
2708	2753	2362	4513	28198	27884	25642	0	0	0	3792	27691	28161	25736	2	1745520
0	0	0	4494	28170	27893	25642	0	0	0	3792	27691	28161	25736	3	1769808
2727	2788	2220	4485	28161	27865	25595	0	0	0	3792	27691	28161	25736	2	1797304
2733	2786	2291	4522	28170	27865	25595	0	0	0	3764	27701	28161	25736	2	1822792
0	0	0	4513	28142	27846	25595	0	0	0	3755	27691	28161	25736	3	1847048
2724	2783	2289	4513	28161	27856	25623	0	0	0	3745	27720	28161	25736	2	1873376
0	0	0	4513	28142	27874	25623	0	0	0	3783	27673	28104	25736	3	1898844
2709	2784	2336	4531	28161	27893	25623	0	0	0	3830	27682	28104	25736	2	1925708
2723	2802	2374	4560	28151	27865	25623	0	0	0	3764	27682	28104	25736	2	1950028
0	0	0	4513	28179	27893	25623	0	0	0	3764	68385	28104	25736	3	1976720
2694	2788	2359	4531	28161	27893	25651	0	0	0	3745	27682	28104	25736	2	2004204
2708	2754	2442	4560	28217	27912	25600	0	0	0	3783	27696	28104	25736	2	2029708
2676	2792	2350	4513	28170	27931	25628	0	0	0	3755	27677	28104	25736	2	2057560
0	0	0	4522	28189	27865	25628	0	0	0	3773	27696	28104	25736	3	2084228
2748	2759	2225	4504	28198	27846	25618	0	0	0	3783	27724	28104	25736	2	2109348
2694	2759	2353	4504	28207	27912	25628	0	0	0	3764	27706	28104	25736	2	2133632
2698	2804	2323	4522	28142	27884	25637	0	0	0	3773	27696	28104	25736	2	2160332
2702	2788	2338	4522	28161	27884	25646	0	0	0	3839	27715	28104	25736	2	2184648
0	0	0	4531	28179	27856	25609	0	0	0	3820	27696	28104	25736	3	2235644
2689	2820	2364	4550	28142	27921	25609	0	0	0	3764	27696	28104	25736	2	2263112
2728	2765	2334	4522	28217	27903	25571	0	0	0	3802	27677	28104	25736	2	2287420
0	0	0	4522	28123	27903	25571	0	0	0	3811	27715	28104	25736	3	2315276
2620	2659	208	3576	28161	27884	25600	0	0	0	3783	27706	28104	25736	2	2341604
2628	2675	146	3539	28114	27846	25600	0	0	0	3764	27687	28104	25736	2	2368224
2619	2692	175	3567	28132	27893	25562	0	0	0	3764	27724	28104	25736	2	2393652
2636	2644	262	3548	28198	27893	25562	0	0	0	3792	27724	28104	25736	2	2422644
2626	2665	200	3567	28142	27874	25590	0	0	0	3764	27696	28128	25736	2	2449252
2640	2612	230	3586	28217	27865	25628	0	0	0	3802	27706	28128	25736	2	2476396
2626	2640	209	3586	28179	27865	25637	0	0	0	3792	27677	28128	25736	2	2504212
0	0	0	3576	28161	27893	25637	0	0	0	3755	27715	28128	25736	3	2530836
2639	2676	197	3605	28170	27884	25571	0	0	0	3783	27668	28128	25736	2	2555916
2594	2669	158	3558	28132	27884	25665	0	0	0	3792	27696	28128	25736	2	2581356
2637	2639	186	3576	28198	27874	25600	0	0	0	3783	27706	28128	25736	2	2609200
2580	2686	196	3567	28132	27931	25618	0	0	0	3811	27668	28128	25736	2	2635824
2684	2612	203	3586	28221	27818	25571	0	0	0	3811	27687	28128	25736	2	2662452
0	0	0	3567	28146	27856	25571	0	0	0	3726	27687	28128	25736	3	2689056
0	0	0	3558	28109	27893	25571	0	0	0	3802	27677	28128	25736	3	2715344
2619	2631	201	3558	28193	27884	25618	0	0	0	3773	27715	28128	25736	2	2741636
2622	2675	195	3558	28128	27874	25581	0	0	0	3783	27677	28128	25736	2	2768256
0	0	0	3558	28212	27921	25581	0	0	0	3783	27715	28128	25736	3	2794880
2643	2649	184	3567	28184	27865	25571	0	0	0	3792	27715	28128	25736	2	2822356
2639	2647	119	3572	28146	27818	25656	0	0	0	3792	27706	28128	25736	2	2848980
2623	2678	183	3562	28156	27893	25562	0	0	0	3792	27677	28128	25736	2	2875596
0	0	0	3562	28175	27865	25562	0	0	0	3717	27706	28128	25736	3	2899852
2642	2631	196	3562	28184	27856	25600	0	0	0	3792	27706	28128	25736	2	2926188
0	0	0	3562	28184	27893	25600	0	0	0	3755	27715	28128	25736	3	2952816
0	0	0	3544	28203	27856	25600	0	0	0	3783	27715	28128	25736	3	2977916
2596	2684	184	3572	28146	27921	25600	0	0	0	3783	27687	28128	25736	2	3005444
2603	2677	217	3581	28137	27903	25609	0	0	0	3764	27691	28128	25736	2	3032068
2610	2681	211	3572	28165	27931	25557	0	0	0	3792	27720	28128	25736	2	3058684
0	0	0	3553	28212	27884	25614	0	0	0	3745	27701	28165	25736	3	3111284
2649	2647	231	3600	28175	27856	25595	0	0	0	3755	27701	28165	25736	2	3136376
0	0	0	3600	28184	27893	25595	0	0	0	3783	27682	28165	25736	3	3161820
2602	2662	190	3544	28170	27921	25586	0	0	0	3792	27673	28165	25736	2	3188104
2680	2651	163	3553	28161	27809	25529	0	0	0	3764	27673	28165	25736	2	3214724
2617	2668	191	3562	28142	27884	25595	0	0	0	3811	27710	28165	25736	2	3242548
2621	2671	214	3572	28179	27921	25548	0	0	0	3820	27701	28165	25736	2	3269176
2639	2658	171	3544	28151	27856	25567	0	0	0	3820	27729	28165	25736	2	3294592
2593	2676	190	3562	28151	27921	25604	0	0	0	3792	27701	28165	25736	2	3321232
2637	2652	176	3553	28170	27865	25576	0	0	0	3820	27691	28165	25736	2	3346668
2639	2646	204	3576	28179	27865	25586	0	0	0	3811	27673	28165	25736	2	3373292
2588	2683	209	3549	28114	27912	25614	0	0	0	3783	27701	28165	25736	2	3399896
0	0	0	3548	28161	27781	25614	0	0	0	3802	27710	28165	25736	3	3426532
2676	2628	184	3576	28217	27837	25557	0	0	0	3848	27710	28165	25736	2	3452832
0	0	0	3549	28170	27884	25557	0	0	0	3820	27710	28165	25736	3	3479484
0	0	0	3576	28179	27799	25557	0	0	0	3820	27673	28137	25736	3	3505792
2651	2625	199	3548	28179	27837	25595	0	0	0	3830	27720	28137	25736	2	3530908
0	0	0	3530	28198	27771	25595	0	0	0	3830	27677	28062	25736	3	3556368
2709	2630	166	3539	28161	27762	25520	0	0	0	3811	27734	28137	25736	2	3581452
2713	2570	133	3576	28226	27724	25642	0	0	0	3802	27706	28137	25736	2	3607404
2709	2606	256	3558	28151	27706	25623	0	0	0	3811	27687	28156	25736	2	3631632
2722	2611	113	3521	28161	27706	25557	0	0	0	3792	27668	28165	25736	2	3656384
2697	2605	127	3549	28189	27752	25604	0	0	0	3802	27687	28081	25736	2	3683532
2681	2596	186	3539	28179	27724	25661	0	0	0	3773	27715	28146	25736	2	3709500
2699	2592	110	3530	28189	27734	25614	0	0	0	3745	27706	28146	25736	2	3734272
2670	2620	25	3539	28151	27734	25661	0	0	0	3783	27724	28118	25736	2	3787992
2651	2604	131	3539	28179	27790	25661	0	0	0	3820	27687	28118	25736	2	3812716
0	0	0	3502	28217	27968	25661	0	0	0	3764	27706	28118	25736	3	3838200
2599	2607	129	3493	28179	27856	25689	0	0	0	3792	27724	28118	25736	2	3865688
2643	2614	177	3581	28207	27837	25670	0	0	0	3802	27743	28118	25736	2	3891140
2617	2623	126	3562	28179	27846	25698	0	0	0	3773	27696	28118	25736	2	3917768
0	0	0	3544	28189	27893	25698	0	0	0	3773	27659	28118	25736	3	3943192
2555	2624	120	3497	28161	27903	25736	0	0	0	3811	27696	28118	25736	2	3971868
2606	2588	124	3544	28217	27856	25736	0	0	0	3820	27724	28118	25736	2	3998520
2614	2584	118	3507	28207	27837	25707	0	0	0	3764	27696	28118	25736	2	4025168
2579	2601	126	3525	28198	27884	25745	0	0	0	3783	27706	28118	25736	2	4051804
2630	2558	39	3535	28236	27795	25764	0	0	0	3839	27715	28118	25736	2	4080776
2610	2582	59	3525	28198	27813	25773	0	0	0	3783	27668	28118	25736	2	4104952
2608	2613	106	3553	28179	27832	25736	0	0	0	3792	27724	28118	25736	2	4130340
2626	2593	103	3516	28189	27804	25717	0	0	0	3764	27668	28118	25736	2	4155792
2645	2585	117	3525	28207	27804	25679	0	0	0	3745	27715	28118	25736	2	4180024
2638	2584	108	3562	28217	27804	25736	0	0	0	3773	27696	28118	25736	2	4207828
2612	2598	118	3553	28198	27842	25736	0	0	0	3764	27668	28118	25736	2	4234456
2621	2597	117	3535	28198	27832	25707	0	0	0	3736	27687	28118	25736	2	4259864
0	0	0	3535	28179	27785	25717	0	0	0	3755	27734	28118	25736	3	4314244
2637	2574	134	3516	28207	27776	25726	0	0	0	3736	27687	28118	25736	2	4339336
0	0	0	3516	28170	27832	25726	0	0	0	3783	27668	28118	25736	3	4367164
0	0	0	3521	28189	27785	25717	0	0	0	3750	27734	28118	25736	3	4417672
2643	2567	136	3511	28217	27795	25689	0	0	0	3778	27706	28118	25736	2	4443980
2661	2590	113	3502	28189	27776	25642	0	0	0	3750	27668	28118	25736	2	4470588
0	0	0	3530	28179	27776	25642	0	0	0	3741	27668	28118	25736	3	4497228
2651	2604	135	3521	28189	27804	25642	0	0	0	3778	27602	28118	25736	2	4523548
2638	2588	162	3511	28189	27795	25670	0	0	0	3731	27696	28118	25736	2	4548960
0	0	0	3521	28198	27832	25670	0	0	0	3731	27677	28118	25736	3	4575572
2650	2589	208	3539	28217	27837	25632	0	0	0	3778	27677	28118	25736	2	4603040
0	0	0	3502	28198	27799	25632	0	0	0	3825	27640	28118	25736	3	4629680
2637	2592	172	3483	28198	27837	25614	0	0	0	3806	27630	28118	25736	2	4655952
2610	2586	120	3493	28189	27827	25707	0	0	0	3797	27677	28118	25736	2	4681404
0	0	0	3483	28236	27865	25707	0	0	0	3731	27612	28118	25736	3	4705628
2632	2557	194	3493	28245	27846	25661	0	0	0	3769	27659	28118	25736	2	4731932
2618	2582	145	3474	28217	27846	25661	0	0	0	3750	27659	28118	25736	2	4757372
0	0	0	3493	28245	27921	25661	0	0	0	3712	27687	28118	25736	3	4785180
2652	2569	154	3502	28236	27818	25651	0	0	0	3703	27687	28118	25736	2	4812656
2611	2573	151	3483	28226	27856	25689	0	0	0	3722	27668	28118	25736	2	4840456
0	0	0	3502	28207	27874	25689	0	0	0	3778	27696	28118	25736	3	4867044
2605	2595	231	3483	28236	27912	25614	0	0	0	3755	27724	28118	25736	2	4892160
2637	2585	180	3497	28207	27837	25632	0	0	0	3755	27649	28118	25736	2	4916388
0	0	0	3516	28226	27790	25632	0	0	0	3726	27649	28118	25736	3	4943004
2615	2593	126	3497	28179	27818	25698	0	0	0	3755	27649	28118	25736	2	4968104
0	0	0	3516	28236	27865	25698	0	0	0	3764	27659	28118	25736	3	4992368
0	0	0	3488	28189	27846	25698	0	0	0	3745	27649	28118	25736	3	5018660
0	0	0	3507	28226	27874	25698	0	0	0	3745	27706	28118	25736	3	5044940
2657	2609	157	3507	28198	27827	25576	0	0	0	3745	27659	28118	25736	2	5073596
2600	2598	196	3497	28198	27884	25661	0	0	0	3820	27668	28118	25736	2	5100240
0	0	0	3507	28198	27874	25661	0	0	0	3745	27673	28118	25736	3	5126864
2584	2589	193	3497	28254	27931	25661	0	0	0	3773	27682	28118	25736	2	5151964
0	0	0	3516	28217	27884	25661	0	0	0	3736	27626	28118	25736	3	5177412
0	0	0	3479	28236	27912	25661	0	0	0	3773	27645	28118	25736	3	5203696
2587	2611	165	3479	28207	27912	25632	0	0	0	3773	27626	28118	25736	2	5228844
2607	2616	180	3525	28207	27893	25632	0	0	0	3755	27654	28118	25736	2	5254300
2593	2637	184	3535	28184	27912	25632	0	0	0	3764	27626	28184	25736	2	5280936
2641	2617	179	3535	28203	27856	25595	0	0	0	3792	27663	28184	25736	2	5306868
0	0	0	3544	28221	27903	25595	0	0	0	3811	27663	28184	25736	3	5333484
2608	2622	181	3544	28193	27874	25661	0	0	0	3783	27654	28212	25736	2	5359804
2621	2625	205	3544	28184	27874	25623	0	0	0	3783	27654	28118	25736	2	5385772
2646	2628	123	3553	28165	27809	25651	0	0	0	3769	27654	28118	25736	2	5411724
2613	2640	194	3553	28184	27893	25614	0	0	0	3787	27654	28118	25736	2	5437148
2612	2628	235	3572	28193	27893	25642	0	0	0	3825	27645	28156	25736	2	5463740
0	0	0	3553	28184	27893	25642	0	0	0	3787	27645	28156	25736	3	5489688
2632	2631	203	3562	28184	27865	25614	0	0	0	3825	27598	28156	25736	2	5517188
2607	2624	188	3525	28193	27893	25623	0	0	0	3844	27607	28165	25736	2	5543840
2625	2620	193	3544	28203	27874	25614	0	0	0	3825	27673	28165	25736	2	5569804
2608	2638	186	3544	28193	27903	25614	0	0	0	3825	27701	28165	25736	2	5596452
2622	2636	192	3553	28193	27884	25604	0	0	0	3844	27626	28165	25736	2	5621892
2594	2620	219	3544	28203	27912	25651	0	0	0	3825	27720	28165	25736	2	5648508
2588	2614	149	3479	28184	27884	25670	0	0	0	3806	27645	28165	25736	2	5675104
2570	2613	251	3479	28221	27959	25632	0	0	0	3806	27691	28165	25736	2	5701728
2589	2610	190	3516	28212	27912	25651	0	0	0	3853	27720	28165	25736	2	5728352
2602	2637	183	3535	28184	27903	25623	0	0	0	3834	27691	28165	25736	2	5753764
2588	2594	180	3516	28221	27893	25698	0	0	0	3825	27720	28165	25736	2	5780404
0	0	0	3507	28245	27865	25698	0	0	0	3825	27673	28165	25736	3	5807036
2603	2571	119	3479	28217	27846	25717	0	0	0	3797	27720	28165	25736	2	5833368
0	0	0	3507	28301	27837	25717	0	0	0	3778	27720	28165	25736	3	5860032
2583	2581	149	3479	28217	27884	25717	0	0	0	3806	27720	28165	25736	2	5887508
0	0	0	3488	28329	27846	25717	0	0	0	3806	27635	28165	25736	3	5916476
2617	2525	114	3488	28264	27818	25764	0	0	0	3787	27635	28165	25736	2	5945168
2622	2556	125	3441	28207	27799	25689	0	0	0	3844	27635	28165	25736	2	5971756
2656	2566	147	3497	28236	27809	25651	0	0	0	3806	27635	28165	25736	2	5998396
2661	2566	141	3516	28217	27771	25670	0	0	0	3797	27663	28165	25736	2	6026212
0	0	0	3535	28226	27771	25670	0	0	0	3778	27710	28165	25736	3	6050472
2679	2572	133	3488	28217	27771	25614	0	0	0	3825	27663	28165	25736	2	6076776
2660	2566	191	3507	28236	27818	25623	0	0	0	3844	27654	28165	25736	2	6103396
2654	2589	116	3516	28198	27790	25661	0	0	0	3787	27682	28165	25736	2	6130032
2661	2603	183	3525	28236	27846	25567	0	0	0	3797	27682	28165	25736	2	6155464
0	0	0	3507	28245	27818	25567	0	0	0	3797	27682	28165	25736	3	6183268
0	0	0	3497	28179	27818	25567	0	0	0	3787	27673	28165	25736	3	6211912
2632	2593	192	3525	28217	27856	25632	0	0	0	3816	27691	28165	25736	2	6238200
0	0	0	3525	28198	27865	25632	0	0	0	3797	27663	28165	25736	3	6266000
2589	2647	209	3544	28161	27912	25642	0	0	0	3863	27673	28165	25736	2	6291100
0	0	0	3525	28175	27940	25642	0	0	0	3872	27654	28165	25736	3	6316548
0	0	0	3507	28146	27893	25642	0	0	0	3825	27701	28165	25736	3	6342828
2579	2636	167	3525	28175	27903	25679	0	0	0	3853	27710	28165	25736	2	6372684
2602	2603	189	3525	28240	27912	25642	0	0	0	3844	27682	28165	25736	2	6398116
2568	2651	211	3535	28193	27968	25623	0	0	0	3816	27729	28165	25736	2	6424744
0	0	0	3539	28165	27968	25623	0	0	0	3816	27710	28165	25736	3	6451372
2536	2634	287	3586	28221	27996	25736	0	0	0	3802	27710	28165	25736	2	6481244
2527	2641	261	3567	28212	28006	25707	0	0	0	3783	27682	28165	25736	2	6507852
2561	2631	238	3549	28221	27978	25661	0	0	0	3858	27767	28165	25736	2	6535680
2519	2673	312	3567	28203	28043	25651	0	0	0	3802	27720	28165	25736	2	6562288
2540	2665	186	3549	28146	27949	25726	0	0	0	3820	27691	28165	25736	2	6588912
2502	2693	291	3605	28165	28043	25717	0	0	0	3811	27701	28165	25736	2	6617920
2555	2676	271	3595	28184	27996	25642	0	0	0	3802	27701	28165	25736	2	6645772
0	0	0	3595	28203	28118	25642	0	0	0	3783	27710	28165	25736	3	6673580
2502	2674	456	3595	28221	28090	25651	0	0	0	3848	27710	28165	25736	2	6698692
2533	2692	232	3558	28156	28015	25632	0	0	0	3820	27682	28165	25736	2	6726556
0	0	0	3586	28221	28043	25632	0	0	0	3820	27682	28165	25736	3	6751984
2567	2671	213	3567	28156	27949	25642	0	0	0	3867	27663	28165	25736	2	6779420
2563	2686	191	3576	28128	27931	25689	0	0	0	3820	27654	28165	25736	2	6804864
2657	2673	154	3595	28132	27818	25604	0	0	0	3830	27663	28165	25736	2	6832680
2627	2670	210	3586	28142	27874	25595	0	0	0	3839	27654	28165	25736	2	6859276
2669	2653	120	3586	28132	27781	25623	0	0	0	3811	27663	28165	25736	2	6885912
2592	2639	198	3576	28198	27921	25670	0	0	0	3811	27663	28165	25736	2	6911324
0	0	0	3614	28189	27846	25670	0	0	0	3867	27691	28165	25736	3	6936708
2772	2637	-81	3666	28161	27649	25595	0	0	0	3802	27682	28165	25736	2	6962992
2643	2675	128	3628	28132	27827	25651	0	0	0	3858	27691	28165	25736	2	6987216
2634	2648	164	3609	28170	27846	25670	0	0	0	3802	27701	28165	25736	2	7012656
0	0	0	3600	28170	27790	25670	0	0	0	3811	27663	28165	25736	3	7039276
2592	2664	115	3572	28123	27865	25707	0	0	0	3830	27691	28268	25736	2	7064404
0	0	0	3572	28179	27818	25707	0	0	0	3830	27720	28221	25736	3	7090364
0	0	0	3600	28142	27668	25707	0	0	0	3830	27691	28221	25736	3	7116604
2627	2673	168	3609	28142	27856	25651	0	0	0	3811	27701	28212	25736	2	7142928
2722	2663	248	3637	28123	27696	25595	0	0	0	3848	27691	28212	25736	2	7171264
2622	2675	155	3628	28142	27860	25670	0	0	0	3886	27663	28212	25736	2	7195532
2597	2706	187	3600	28114	27898	25632	0	0	0	3858	27673	28212	25736	2	7222156
2656	2681	151	3609	28104	27795	25614	0	0	0	3886	27701	28212	25736	2	7247580
2730	2648	71	3590	28114	27673	25604	0	0	0	3848	27654	28212	25736	2	7274192
2645	2673	193	3619	28151	27851	25623	0	0	0	3867	27729	28212	25736	2	7298380
2770	2644	49	3609	28123	27626	25576	0	0	0	3848	27654	28212	25736	2	7326196
0	0	0	3619	28095	27626	25642	0	0	0	3867	27710	28212	25736	3	7350404
2721	2634	22	3600	28114	27663	25642	0	0	0	3867	27663	28212	25736	2	7377928
0	0	0	3647	28179	27663	25595	0	0	0	3848	27654	28212	25736	3	7429656
0	0	0	3590	28132	27663	25604	0	0	0	3858	27701	28212	25736	3	7450980
0	0	0	3572	28142	27663	25670	0	0	0	3848	27701	28212	25736	3	7478464
0	0	0	3628	28142	27663	25623	0	0	0	3848	27682	28212	25736	3	7504784
0	0	0	3628	28142	27663	25623	0	0	0	3848	27682	28212	25736	3	7531084
0	0	0	3637	28161	27663	25604	0	0	0	3848	27710	28212	25736	3	7553608
0	0	0	3609	28179	27663	25567	0	0	0	3867	27673	28212	25736	3	7579896
0	0	0	3647	28170	27663	25614	0	0	0	3886	27682	28292	25736	3	7605004
0	0	0	3647	28207	27654	25614	0	0	0	3858	27682	28217	25736	3	7633044
0	0	0	3647	28207	27654	25614	0	0	0	3858	27682	28217	25736	3	7658688
0	0	0	3684	28123	27654	25576	0	0	0	3848	27663	28245	25736	3	7678800
0	0	0	3684	28161	27654	25510	0	0	0	3858	27640	28245	25736	3	7706312
0	0	0	3656	28226	27654	25632	0	0	0	3858	27621	28245	25736	3	7733128
0	0	0	3647	28207	27654	25567	0	0	0	3839	27668	28245	25736	3	7759444
0	0	0	3666	28217	27654	25548	0	0	0	3877	27659	28245	25736	3	7786280
0	0	0	3656	28217	27654	25567	0	0	0	3858	27677	28245	25736	3	7812596
0	0	0	3684	28254	27654	25543	0	0	0	3914	27602	28245	25736	3	7838908
0	0	0	3666	28207	27654	25609	0	0	0	3877	27621	28245	25736	3	7865228
0	0	0	3684	28236	27654	25562	0	0	0	3867	27621	28245	25576	3	7891528
0	0	0	3712	28254	27654	25581	0	0	0	3858	27621	28245	25576	3	7918372
0	0	0	3694	28245	27654	25571	0	0	0	3839	27668	28245	25576	3	7944716
0	0	0	3750	28254	27654	25590	0	0	0	3848	27612	28245	25576	3	7971024
0	0	0	3703	28273	27654	25553	0	0	0	3858	27630	28245	25576	3	7998556
0	0	0	3712	28254	27654	25571	0	0	0	3834	27640	28245	25576	3	8023676
0	0	0	3712	28254	27654	25571	0	0	0	3834	27640	28245	25576	3	8051200
0	0	0	3703	28245	27654	25543	0	0	0	3834	27593	28282	25576	3	8073748
0	0	0	3703	28245	27654	25543	0	0	0	3834	27593	28282	25576	3	8100588
0	0	0	3694	28236	27654	25581	0	0	0	3787	27640	28250	25576	3	8122496
0	0	0	3694	28236	27654	25581	0	0	0	3787	27640	28250	25576	3	8148160
0	0	0	3750	28161	27654	25534	0	0	0	3834	27659	28221	25576	3	8170040
0	0	0	3750	28207	27654	25534	0	0	0	3834	27640	28231	25576	3	8196900
0	0	0	3703	28264	27654	25431	0	0	0	3872	27616	28203	25576	3	8222576
0	0	0	3731	28151	27654	25581	0	0	0	3853	27607	28193	25576	3	8248216
0	0	0	3731	28207	27654	25515	0	0	0	3853	27673	28221	25576	3	8275108
0	0	0	3769	28236	27654	25562	0	0	0	3844	27626	28203	25576	3	8300776
0	0	0	3712	28198	27654	25496	0	0	0	3825	27645	28203	25576	3	8328776
0	0	0	3722	28179	27654	25459	0	0	0	3825	27607	28231	25576	3	8354464
0	0	0	3722	28165	27654	25534	0	0	0	3816	27607	28231	25576	3	8381300
0	0	0	3722	28165	27654	25534	0	0	0	3816	27607	28231	25576	3	8406968
0	0	0	3731	28175	27654	25478	0	0	0	3834	27588	28231	25576	3	8428820
0	0	0	3741	28156	27654	25609	0	0	0	3825	27588	28221	25576	3	8454476
2473	2802	586	3684	28146	28217	25506	0	0	0	3816	27663	28175	25576	2	8481316
2485	2761	575	3661	28175	28179	25553	0	0	0	3787	27635	28175	25576	2	8507296
2529	2741	463	3642	28193	28132	25506	0	0	0	3773	27598	28193	25576	2	8535620
2613	2703	476	3680	28221	28020	25487	0	0	0	3811	27607	28175	25576	2	8562764
2602	2732	-11	3736	28203	28029	25562	0	0	0	3820	27579	28221	25576	2	8589892
2573	2807	576	3736	28146	28095	25421	0	0	0	3820	27616	28212	25576	2	8617020
2573	2816	729	3792	28146	28104	25449	0	0	0	3839	27682	28207	25576	2	8643032
0	0	0	3792	28146	28104	25449	0	0	0	3839	27682	28207	25576	3	8670172
0	0	0	3783	28156	28104	25515	0	0	0	3839	27607	28245	25576	3	8691848
2619	2738	381	3717	28156	27954	25543	0	0	0	3811	27626	28170	25576	2	8719860
2727	2716	273	3736	28118	27785	25515	0	0	0	3830	27626	28170	25576	2	8747036
2717	2663	175	3680	28175	27776	25571	0	0	0	3783	27598	28170	25576	2	8773708
0	0	0	3755	28165	27776	25506	0	0	0	3811	27635	28170	25576	3	8799116
0	0	0	3736	28128	27776	25478	0	0	0	3792	27579	28170	25576	3	8826620
0	0	0	3726	28128	27776	25468	0	0	0	3792	27626	28170	25576	3	8851768
0	0	0	3726	28128	27776	25468	0	0	0	3792	27626	28170	25576	3	8877420
0	0	0	3820	28142	27776	25501	0	0	0	3886	27654	28198	25576	3	8898092
0	0	0	3820	28142	27776	25501	0	0	0	3886	27654	28198	25576	3	8926104
0	0	0	3736	28057	27776	25520	0	0	0	3792	27570	28161	25576	3	8968700
0	0	0	3736	28057	27776	25520	0	0	0	3792	27570	28161	25576	3	8993828
2728	2747	200	3726	28085	27776	25510	0	0	0	3783	27682	28217	25576	2	9015700
2705	2728	142	3736	28085	27767	25595	0	0	0	3792	27701	28236	25576	2	9042856
2731	2761	189	3736	28067	27767	25501	0	0	0	3820	27682	28151	25576	2	9068784
2761	2716	239	3726	28114	27748	25464	0	0	0	3783	27607	28189	25576	2	9094720
0	0	0	3736	28104	27748	25548	0	0	0	3811	27701	28198	25576	3	9121856
0	0	0	3736	28104	27748	25548	0	0	0	3811	27701	28198	25576	3	9147480
0	0	0	3736	28151	27701	25548	0	0	0	3783	27607	28212	25576	3	9169352
