Anchor0, 0x6e44, X: 0, Y: 0, Z: 0 
Anchor1, 0x6e7a, X: 0, Y: 5602, Z: 0 
Anchor2, 0x6e6c, X: 4099, Y: 4678, Z: 0 
Anchor3, 0x6939, X: 1936, Y: 3188, Z: 880 


#### UWB SETTINGS ####
Ranging protocol: PRECISION
Channel: 5
Bitrate: 850 kb/s
PRF: 16 MHz
Preamble length: 128 symbols
Gain: 11.5
######################


Misure in [mm] e [ms]

X	Y		Z	Dt	A0		A1		A2		A3	
426	2921	331	1538992055992	2939	2714	4090	1610	
422	2901	334	26	2948	2751	4095	1629	
431	2926	334	27	2958	2718	4081	1610	
391	2916	415	29	2943	2728	4132	1620	
416	2916	416	28	2948	2732	4109	1596	
401	2917	466	22	2953	2737	4128	1596	
405	2906	474	22	2972	2765	4123	1606	
385	2936	425	29	2972	2714	4128	1624	
422	2925	342	27	2962	2723	4090	1620	
414	2912	365	26	2929	2723	4109	1610	
408	2891	380	28	2939	2761	4114	1624	
448	2898	321	25	2948	2756	4072	1610	
428	2932	335	27	2981	2723	4077	1620	
382	2927	445	26	2981	2732	4128	1624	
429	2901	403	27	2958	2761	4095	1601	
438	2894	425	27	2953	2770	4090	1582	
404	2925	387	26	2981	2737	4109	1634	
431	2909	305	28	2939	2732	4086	1624	
430	2924	353	27	2958	2723	4085	1606	
415	2917	304	26	2958	2728	4090	1639	
410	2913	340	27	2958	2737	4100	1634	
409	2920	451	27	2972	2742	4114	1601	
434	2898	334	26	2948	2756	4086	1620	
407	2911	395	28	2962	2746	4109	1620	
430	2924	323	25	2962	2723	4081	1620	
398	2930	330	27	2958	2709	4109	1643	
421	2906	332	26	2929	2732	4100	1620	
411	2911	355	25	2934	2728	4109	1620	
413	2930	427	21	2976	2728	4104	1601	
414	2924	295	23	2962	2718	4086	1639	
412	2916	352	26	2948	2728	4104	1624	
421	2925	321	26	2972	2728	4086	1634	
429	2920	339	28	2958	2728	4085	1615	
429	2917	416	30	2958	2737	4095	1587	
421	2929	320	27	2967	2718	4086	1629	
421	2911	438	27	2948	2742	4109	1587	
415	2891	348	25	2943	2765	4109	1639	
416	2935	430	31	2981	2723	4100	1596	
441	2917	336	26	2948	2728	4077	1601	
