Distanza: 65000.0
X [mm]	Y [mm]	Z [mm]	A0 	 RSS 	 Time 	 A1 	 RSS 	 Time 	 A2 	 RSS 	 Time 	 A3 	 RSS 	 Time 	 
39975	47907	-18425	66251	-87	553628	48174	-85	553634	54839	-87	553641	50721	-86	553648	
40595	48117	-16832	66176	-89	553685	48249	-85	553663	54839	-88	553670	50684	-86	553676	
41457	47031	-17562	66176	-89	553685	48287	-84	553692	54802	-88	553699	50684	-85	553705	
39731	47567	-19306	66176	-87	553713	48212	-85	553720	54764	-88	553727	50721	-85	553733	
41257	46892	-18275	66213	-88	553770	48249	-86	553749	54839	-87	553756	50721	-85	553763	
40129	47823	-18303	66213	-88	553799	48249	-85	553777	54802	-88	553784	50721	-85	553791	
39801	47560	-19451	66251	-87	553828	48249	-85	553806	54802	-88	553813	50759	-86	553819	
40044	47715	-18630	66213	-87	553857	48287	-84	553835	54802	-88	553842	50759	-85	553848	
39625	47479	-19637	66213	-87	553857	48249	-86	553863	54764	-88	553870	50759	-85	553877	
39576	47516	-19866	66288	-87	553914	48212	-86	553892	54802	-87	553899	50759	-85	553906	
40042	47855	-18546	66288	-87	553914	48249	-85	553921	54839	-87	553927	50759	-84	553934	
39925	47821	-18790	66251	-87	553943	48212	-85	553950	54764	-87	553957	50721	-86	553964	
39694	47452	-19815	66251	-86	553973	48249	-85	553979	54764	-87	553986	50759	-85	553993	
40628	48096	-16901	66288	-87	554002	48249	-84	554008	54802	-87	554015	50684	-85	554022	
39575	47710	-19594	66251	-87	554030	48212	-85	554037	54877	-87	554044	50796	-85	554051	
39940	47557	-18993	66223	-87	554088	48277	-86	554066	54811	-86	554073	50759	-86	554080	
39921	47556	-19186	66185	-87	554117	48277	-86	554095	54736	-87	554101	50731	-85	554108	
40216	47798	-18162	66185	-87	554145	48240	-84	554123	54774	-88	554130	50693	-84	554137	
40008	47652	-18843	66185	-87	554174	48277	-85	554152	54774	-87	554159	50731	-85	554166	
40216	47798	-18162	66185	-87	554174	48240	-85	554181	54774	-87	554188	50693	-86	554194	
41307	46917	-18079	66185	-88	554231	48240	-86	554210	54811	-87	554217	50693	-85	554223	
40236	47720	-18278	66223	-87	554261	48277	-85	554238	54736	-87	554245	50693	-85	554252	
40104	47780	-18425	66223	-88	554289	48202	-85	554268	54774	-87	554274	50693	-85	554281	
40276	47909	-17880	66223	-88	554289	48240	-85	554296	54774	-87	554303	50693	-86	554310	
39879	47537	-18991	66223	-87	554347	48202	-85	554325	54736	-87	554332	50693	-85	554338	
40641	48050	-16858	66223	-87	554376	48240	-85	554353	54774	-88	554361	50655	-84	554367	
40641	48050	-16858	66148	-87	554404	48240	-85	554383	54774	-88	554389	50655	-84	554396	
41499	47163	-17071	66148	-87	554404	48202	-85	554411	54774	-87	554418	50618	-86	554425	
41229	46867	-18247	66148	-86	554461	48240	-85	554439	54811	-87	554446	50693	-85	554453	
39954	47491	-18924	66148	-87	554489	48240	-85	554468	54736	-86	554475	50693	-86	554481	
41231	46718	-18445	66148	-87	554518	48240	-85	554496	54736	-87	554503	50655	-86	554510	
40538	47879	-17361	66148	-87	554518	48277	-84	554524	54736	-86	554531	50655	-86	554538	
41567	47330	-16405	66148	-86	554547	48202	-85	554554	54811	-87	554560	50618	-86	554567	
40336	48109	-17272	66148	-87	554603	48137	-85	554581	54835	-86	554588	50655	-85	554595	
41242	46981	-17955	66148	-87	554603	48174	-85	554610	54797	-87	554617	50646	-86	554624	
41517	47321	-16823	66148	-87	554659	48212	-84	554638	54835	-87	554645	50646	-86	554652	
39848	47634	-19118	66148	-87	554659	48212	-85	554666	54797	-88	554673	50721	-86	554680	
41396	47092	-17477	66148	-88	554688	48212	-85	554695	54797	-87	554702	50646	-86	554709	
40394	48073	-17268	66185	-87	554716	48212	-85	554723	54835	-88	554730	50684	-86	554737	
40149	47803	-18208	66223	-87	554774	48212	-85	554752	54797	-88	554759	50684	-85	554766	
40354	47850	-17841	66148	-87	554803	48249	-86	554781	54760	-89	554788	50684	-86	554794	
40057	47695	-18596	66110	-87	554832	48212	-85	554810	54760	-88	554817	50684	-87	554824	
41834	47649	-15237	66223	-86	554861	48249	-86	554839	54835	-88	554846	50609	-87	554852	
40316	47957	-17666	66185	-86	554890	48212	-84	554868	54797	-87	554875	50684	-86	554881	
Err	Err	Err	66185	-86	554890	48212	-86	554897	54797	-87	554875	50684	-86	554911	
40095	47805	-18327	66185	-87	554921	48212	-85	554928	54760	-88	554935	50684	-86	554941	
41396	47092	-17477	66148	-87	554950	48212	-85	554957	54797	-88	554964	50646	-86	554970	
41396	47092	-17477	66148	-87	555006	48212	-85	554985	54797	-88	554992	50646	-85	554999	
Err	Err	Err	66148	-87	555006	48212	-85	555013	54797	-88	554992	50721	-86	555028	
40011	47804	-18444	66148	-88	555065	48174	-85	555043	54797	-89	555050	50684	-85	555057	
39628	47626	-19437	66185	-87	555096	48174	-85	555072	54797	-88	555080	50721	-85	555087	
39939	47738	-18635	66185	-87	555096	48179	-84	555102	54764	-89	555110	50684	-85	555117	
40009	47859	-18406	66185	-87	555155	48179	-86	555132	54802	-88	555139	50693	-85	555146	
40239	47882	-17868	66110	-87	555185	48179	-85	555161	54764	-88	555170	50655	-84	555177	
39717	47602	-19292	66110	-87	555185	48179	-85	555192	54764	-88	555199	50693	-85	555206	
40184	47830	-18049	66148	-87	555243	48179	-85	555221	54764	-88	555228	50655	-85	555235	
40326	48005	-17444	66148	-87	555272	48179	-86	555250	54802	-88	555257	50655	-85	555263	
40326	48005	-17444	66148	-87	555272	48179	-86	555280	54802	-89	555287	50655	-85	555293	
39777	47666	-19118	66148	-87	555302	48179	-86	555310	54764	-88	555317	50693	-85	555323	
41260	46986	-17797	66110	-87	555332	48216	-85	555339	54802	-88	555345	50655	-85	555352	
41489	47091	-17181	66185	-87	555389	48179	-85	555367	54764	-89	555374	50618	-85	555381	
40028	47752	-18557	66185	-87	555420	48216	-85	555396	54764	-88	555402	50693	-85	555410	
39456	47471	-20015	66185	-87	555420	48179	-85	555426	54764	-88	555433	50731	-84	555440	
39492	47620	-19661	66185	-87	555480	48141	-85	555455	54802	-89	555462	50731	-84	555469	
40009	47859	-18406	66185	-87	555510	48179	-86	555486	54802	-88	555493	50693	-86	555500	
40009	47859	-18406	66185	-87	555510	48179	-85	555517	54802	-87	555523	50693	-85	555530	
39487	47502	-19875	66185	-86	555570	48141	-85	555546	54727	-89	555553	50693	-86	555560	
40436	47924	-17469	66213	-86	555599	48216	-85	555577	54764	-88	555583	50655	-86	555590	
40256	47914	-17804	66251	-87	555629	48174	-85	555606	54764	-88	555612	50655	-86	555619	
41320	47017	-17820	66176	-87	555659	48212	-85	555636	54839	-87	555643	50693	-86	555650	
41227	46837	-18331	66176	-87	555659	48249	-85	555666	54802	-89	555672	50693	-84	555679	
41579	47189	-16907	66251	-87	555716	48249	-85	555694	54802	-89	555700	50655	-86	555709	
40848	48206	-16191	66176	-88	555745	48249	-85	555723	54802	-89	555730	50655	-86	555737	
40181	47879	-17920	66176	-88	555745	48174	-85	555752	54764	-89	555759	50655	-86	555766	
39893	47695	-18906	66138	-87	555803	48174	-85	555781	54764	-89	555788	50693	-85	555795	
39966	47643	-18840	66176	-88	555832	48212	-85	555810	54764	-89	555817	50693	-86	555823	
39997	47716	-18626	66213	-87	555860	48212	-85	555838	54764	-88	555845	50693	-85	555852	
40410	48066	-17214	66176	-88	555890	48174	-85	555869	54802	-89	555875	50655	-86	555882	
40546	48073	-16962	66176	-87	555920	48174	-85	555929	54802	-89	555904	50655	-86	555911	
39597	47598	-19497	66176	-87	555920	48174	-85	555929	54802	-87	555935	50731	-85	555942	
40073	47799	-18330	66213	-87	555950	48174	-85	555958	54727	-88	555965	50655	-86	555972	
40279	47988	-17542	66213	-88	556010	48174	-86	555987	54802	-88	555994	50655	-85	556001	
39893	47695	-18906	66138	-88	556040	48174	-86	556018	54764	-88	556025	50693	-85	556032	
41354	46881	-17783	66176	-88	556069	48212	-84	556047	54727	-89	556054	50618	-85	556061	
40010	47753	-18491	66176	-86	556098	48174	-86	556076	54727	-89	556083	50655	-85	556089	
40010	47753	-18491	66176	-86	556129	48174	-85	556105	54727	-88	556112	50655	-86	556119	
41483	47084	-17172	66176	-86	556157	48202	-85	556136	54760	-88	556142	50618	-86	556149	
41483	47084	-17172	66176	-86	556157	48202	-85	556164	54760	-88	556171	50618	-86	556178	
41235	46940	-17927	66176	-86	556213	48202	-85	556192	54797	-88	556199	50655	-86	556206	
40137	47749	-18298	66101	-88	556242	48240	-85	556220	54760	-88	556227	50693	-84	556234	
40020	47737	-18464	66138	-88	556271	48165	-86	556249	54760	-88	556256	50655	-85	556262	
41235	46940	-17927	66101	-87	556299	48202	-85	556278	54797	-89	556285	50655	-85	556291	
40351	47977	-17353	66176	-86	556328	48165	-86	556306	54760	-87	556313	50618	-86	556319	
41459	47092	-17275	66176	-87	556357	48240	-84	556335	54797	-87	556342	50655	-85	556349	
40307	47918	-17592	66138	-87	556385	48165	-85	556363	54722	-89	556370	50618	-86	556377	
41514	47247	-16700	66138	-88	556413	48202	-86	556392	54797	-88	556399	50618	-86	556406	
40617	48042	-16783	66138	-88	556442	48202	-86	556420	54760	-89	556427	50618	-86	556434	
40617	48042	-16783	66138	-87	556471	48202	-86	556449	54760	-88	556456	50618	-86	556463	
41514	47247	-16700	66138	-87	556500	48202	-86	556478	54797	-88	556485	50618	-86	556492	
39894	47675	-18846	66138	-87	556500	48165	-86	556506	54722	-89	556513	50655	-86	556520	
40095	47874	-17860	66138	-87	556528	48165	-85	556535	54760	-89	556542	50655	-86	556548	
40459	47900	-17370	66101	-88	556587	48202	-84	556564	54722	-89	556571	50618	-86	556578	
40020	47737	-18464	66101	-88	556587	48165	-85	556593	54760	-89	556600	50655	-85	556607	
41763	47391	-15899	66176	-88	556643	48202	-85	556623	54760	-88	556629	50580	-86	556636	
41657	47328	-16188	66176	-88	556643	48174	-85	556650	54764	-88	556657	50580	-86	556664	
40028	47838	-18240	66138	-87	556671	48137	-85	556678	54764	-89	556685	50646	-86	556692	
40129	47793	-18077	66176	-86	556700	48174	-84	556707	54727	-88	556714	50646	-87	556721	
40331	47813	-17749	66176	-88	556759	48174	-86	556737	54689	-88	556743	50609	-87	556750	
40129	47793	-18077	66138	-87	556788	48174	-86	556766	54727	-87	556773	50646	-87	556779	
40238	47797	-17995	66176	-87	556817	48212	-85	556795	54727	-88	556801	50646	-87	556808	
39745	47612	-19177	66176	-87	556817	48137	-85	556824	54689	-89	556830	50646	-87	556837	
40129	47793	-18077	66176	-87	556875	48174	-85	556853	54727	-89	556860	50646	-86	556866	
40636	48124	-16591	66176	-87	556904	48174	-85	556882	54764	-89	556888	50609	-87	556895	
40530	47861	-17328	66176	-87	556904	48212	-85	556911	54689	-89	556917	50609	-86	556924	
41608	47203	-16830	66213	-87	556960	48174	-85	556939	54764	-88	556946	50609	-86	556953	
41413	46934	-17627	66251	-85	556988	48174	-85	556967	54727	-88	556974	50609	-86	556981	
40013	47815	-18421	66138	-86	557017	48174	-85	556995	54764	-88	557002	50684	-86	557009	
40183	47822	-17897	66176	-86	557046	48174	-84	557024	54764	-87	557031	50646	-86	557038	
40331	47813	-17749	66213	-87	557075	48174	-85	557053	54689	-89	557060	50609	-86	557067	
39955	47758	-18615	66213	-86	557104	48174	-84	557082	54764	-88	557089	50684	-85	557096	
39998	47670	-18743	66176	-87	557133	48212	-85	557111	54727	0	557118	50684	-85	557125	
40129	47793	-18077	66176	-87	557133	48174	-84	557140	54727	-88	557147	50646	-85	557154	
39914	47683	-18895	66082	-88	557162	48216	-84	557169	54736	-88	557176	50684	-85	557183	
Err	Err	Err	66082	-87	557220	48141	-85	557198	54736	-88	557176	50655	-86	557212	
39362	47385	-20167	66082	-87	557249	48141	-85	557227	54736	-88	557234	50693	-85	557241	
39947	47666	-18564	66120	-87	557278	48141	-85	557256	54699	-88	557263	50618	-86	557270	
39662	47405	-19612	66120	-87	557307	48179	-85	557285	54661	-88	557292	50655	-86	557298	
39653	47456	-19681	66120	-87	557307	48179	-84	557314	54736	-88	557320	50693	-85	557327	
39241	47299	-20524	66120	-87	557337	48141	-84	557343	54699	-88	557350	50693	-85	557357	
39231	47265	-20583	66157	-89	557395	48179	-84	557373	54736	-88	557380	50731	-84	557387	
39308	47338	-20376	66082	-87	557425	48141	-84	557402	54699	-88	557409	50693	-84	557416	
39781	47503	-19267	66120	-88	557454	48179	-85	557432	54699	-88	557439	50655	-86	557445	
40184	47754	-18136	66157	-87	557484	48216	-85	557461	54736	-89	557468	50655	-86	557475	
39686	47555	-19425	66157	-88	557513	48179	-86	557490	54736	-88	557497	50693	-84	557504	
39916	47590	-18948	66157	-88	557541	48179	-86	557520	54699	-88	557526	50655	-85	557533	
40043	47910	-18142	66157	-88	557541	48141	-86	557548	54774	-87	557555	50655	-86	557562	
39468	47506	-19863	66157	-87	557570	48141	-85	557577	54736	-88	557585	50693	-85	557592	
41589	47360	-16361	66157	-86	557630	48216	-84	557607	54811	-87	557615	50618	-85	557622	
39916	47590	-18948	66157	-86	557630	48179	-85	557636	54699	-88	557643	50655	-86	557650	
39928	47660	-18742	66110	-88	557687	48179	-85	557665	54736	-88	557672	50655	-85	557679	
40261	47964	-17618	66185	-88	557717	48179	-84	557694	54802	-87	557701	50655	-85	557707	
39784	47655	-19209	66185	-86	557747	48216	-85	557725	54764	-89	557732	50721	-86	557739	
40147	47768	-18314	66185	-87	557777	48216	-85	557754	54764	-88	557761	50684	-85	557768	
39586	47499	-19749	66148	-87	557807	48179	-85	557785	54764	-87	557792	50721	-86	557799	
39746	47507	-19422	66148	-87	557837	48179	-85	557815	54727	-88	557822	50684	-86	557828	
39900	47596	-18983	66148	-87	557866	48216	-84	557844	54727	-88	557850	50684	-86	557857	
38562	46873	-22335	66185	-88	557897	48179	-85	557875	54727	-88	557881	50796	-85	557888	
39404	47439	-20160	66148	-87	557926	48141	-85	557903	54764	-88	557910	50721	-85	557917	
39508	47493	-19853	66148	-87	557926	48179	-85	557935	54764	-88	557942	50721	-85	557949	
39586	47499	-19749	66223	-88	557986	48179	-85	557964	54764	-88	557971	50721	-85	557978	
41888	48453	-13467	66148	-89	558017	48216	-85	557993	54764	-89	558000	50759	-84	558007	
42327	49556	-7703	66185	-88	558049	48179	-85	558024	54802	-88	558031	50721	-85	558038	
39831	47707	-19003	66185	-88	558049	48179	-85	558056	54727	-88	558062	50684	-85	558069	
39200	47430	-20500	66185	-88	558106	48141	-85	558084	54727	-89	558091	50721	-85	558098	
39939	47738	-18635	66148	-88	558136	48179	-86	558114	54764	-88	558121	50684	-85	558128	
39513	47401	-20010	66185	-88	558166	48216	-85	558143	54727	-88	558150	50721	-85	558157	
39010	47171	-21203	66138	-89	558196	48179	-85	558174	54727	-88	558181	50759	-85	558188	
39798	47529	-19416	66213	-87	558225	48179	-85	558203	54736	-89	558210	50684	-85	558216	
39680	47499	-19596	66176	-89	558255	48216	-85	558232	54736	-88	558239	50721	-85	558246	
39605	47562	-19598	66138	-88	558285	48179	-85	558261	54774	-88	558268	50721	-85	558275	
39849	47819	-18698	66138	-88	558315	48179	-85	558292	54849	-88	558298	50721	-85	558305	
39948	47587	-19050	66138	-88	558315	48254	-85	558322	54774	-88	558329	50721	-85	558335	
39955	47797	-18643	66176	-88	558344	48216	-86	558351	54811	-88	558358	50721	-85	558364	
42156	48683	-11873	66176	-88	558405	48179	-85	558381	54774	-88	558388	50684	-84	558395	
39427	47432	-20093	66176	-88	558405	48179	-85	558412	54736	-88	558419	50721	-84	558425	
39367	47295	-20500	66176	-88	558465	48216	-85	558443	54774	-88	558449	50759	-84	558456	
39828	47581	-19170	66176	-88	558495	48179	-85	558473	54736	-88	558480	50684	-85	558487	
39828	47581	-19170	66251	-87	558525	48179	-85	558502	54736	-88	558509	50684	-85	558516	
41782	48358	-13955	66213	-88	558557	48179	-85	558533	54736	-89	558540	50759	-85	558547	
39680	47499	-19596	66176	-88	558585	48216	-85	558563	54736	-88	558570	50721	-85	558577	
39427	47432	-20093	66176	-88	558585	48179	-85	558592	54736	-88	558599	50721	-84	558606	
40218	47895	-17958	66213	-88	558614	48216	-85	558621	54774	-88	558628	50684	-84	558635	
39754	47718	-19117	66176	-88	558674	48179	-85	558650	54811	-87	558657	50721	-85	558664	
39795	47603	-19239	66148	-88	558703	48216	-85	558681	54774	-87	558688	50721	-84	558694	
39613	47625	-19562	66148	-88	558703	48212	-85	558710	54839	-87	558717	50759	-84	558723	
39915	47766	-18754	66073	-88	558763	48212	-85	558741	54839	-86	558748	50731	-84	558754	
41314	47030	-17542	66148	-88	558792	48249	-85	558770	54802	-87	558777	50655	-84	558784	
40144	47742	-18359	66110	-88	558821	48249	-85	558799	54764	-88	558806	50693	-85	558812	
41395	47119	-17535	66185	-87	558849	48287	-84	558827	54839	-87	558834	50693	-84	558841	
40364	47956	-17633	66148	-88	558877	48249	-85	558856	54802	-87	558862	50693	-84	558869	
39970	47687	-18653	66148	-88	558907	48212	-85	558884	54764	-88	558892	50693	-84	558898	
42468	49457	-7647	66148	-88	558907	48249	-84	558914	54764	-87	558920	50731	-84	558927	
41983	48347	-13368	66148	-88	558938	48249	-85	558944	54727	-88	558951	50731	-85	558958	
39656	47487	-19701	66185	-88	558997	48212	-85	558974	54764	-87	558981	50731	-84	558988	
40195	47863	-18060	66185	-88	558997	48212	-85	559003	54802	-88	559010	50693	-84	559017	
41662	47399	-16402	66185	-87	559025	48249	-86	559032	54839	-88	559039	50655	-84	559046	
40229	47741	-18366	66185	-87	559053	48287	-84	559060	54802	-87	559067	50731	-85	559074	
39970	47687	-18653	66148	-87	559112	48212	-85	559089	54764	-88	559096	50693	-85	559103	
39970	47687	-18653	66148	-87	559112	48212	-85	559119	54764	-88	559125	50693	-85	559132	
41637	47255	-16729	66148	-87	559169	48287	-84	559148	54802	-87	559155	50655	-84	559161	
39970	47687	-18653	66110	-87	559198	48212	-84	559176	54764	-87	559182	50693	-84	559189	
40077	47690	-18533	66251	-88	559227	48249	-85	559204	54764	-88	559211	50693	-84	559218	
40644	48082	-16867	66213	-87	559255	48277	-85	559233	54811	-87	559240	50693	-84	559247	
39896	47525	-19265	66251	-88	559284	48277	-85	559262	54736	-87	559269	50731	-85	559276	
40136	47752	-18364	66251	-88	559284	48277	-85	559291	54774	-88	559298	50731	-84	559305	
40306	47890	-17844	66213	-87	559342	48240	-85	559320	54774	-88	559326	50693	-84	559333	
41596	47129	-17181	66213	-88	559370	48315	-84	559349	54811	-87	559356	50693	-84	559362	
41271	46887	-18114	66213	-88	559398	48240	-84	559377	54811	-87	559384	50693	-84	559391	
40284	47735	-18190	66213	-88	559398	48277	-85	559405	54736	-87	559412	50693	-84	559419	
39967	47588	-18891	66138	-87	559427	48240	-85	559434	54736	-87	559441	50693	-84	559447	
40249	47671	-18384	66176	-88	559456	48277	-85	559463	54736	-88	559469	50693	-84	559476	
40426	47909	-17607	66213	-88	559484	48277	-85	559491	54774	-88	559498	50693	-84	559505	
40248	47843	-18022	66213	-86	559542	48240	-85	559520	54774	-88	559527	50693	-84	559534	
40073	47672	-18731	66138	-88	559571	48277	-84	559549	54774	-87	559556	50731	-85	559563	
39967	47588	-18891	66176	-88	559600	48240	-85	559578	54736	-88	559585	50693	-85	559592	
41255	46756	-18455	66251	-87	559628	48277	-85	559607	54774	-87	559614	50693	-84	559621	
41730	47053	-17040	66251	-87	559628	48315	-85	559635	54736	-88	559642	50655	-84	559649	
40109	47677	-18611	66213	-86	559656	48240	-85	559663	54736	-88	559670	50693	-84	559677	
40278	47575	-18514	66251	-86	559714	48315	-84	559692	54699	-88	559699	50693	-84	559706	
40136	47752	-18364	66148	-87	559743	48277	-84	559721	54774	-88	559728	50731	-84	559735	
39706	47537	-19546	66223	-87	559772	48240	-85	559750	54764	-87	559757	50731	-85	559763	
40468	48018	-17293	66148	-87	559801	48240	-84	559779	54802	-87	559786	50684	-84	559792	
39847	47599	-18996	66223	-86	559830	48240	-84	559808	54764	-86	559815	50721	-85	559821	
40316	47843	-17990	66185	-87	559860	48277	-84	559837	54802	-87	559844	50721	-85	559851	
39935	47732	-18874	66110	-87	559889	48240	-84	559866	54764	-88	559873	50721	-85	559880	
39551	47360	-20112	66185	-87	559917	48277	-84	559895	54764	-87	559902	50759	-85	559909	
39727	47405	-19820	66185	-87	559917	48277	-84	559924	54764	-88	559931	50759	-84	559938	
40091	47639	-18731	66148	-87	559975	48277	-84	559953	54764	-88	559960	50721	-84	559966	
40015	47688	-18744	66148	-87	559975	48240	-84	559982	54802	-87	559988	50721	-84	559995	
40091	47639	-18731	66185	-86	560004	48277	-84	560010	54764	-87	560017	50721	-84	560024	
39942	47653	-18913	66110	-87	560032	48240	-84	560040	54802	-87	560046	50721	-84	560053	
40134	47707	-18505	66223	-86	560062	48277	-84	560069	54764	-87	560075	50721	-84	560082	
39503	47388	-20075	66185	-88	560121	48240	-84	560098	54764	-87	560105	50759	-84	560112	
41296	46768	-18281	66148	-88	560149	48277	-84	560128	54764	-87	560135	50684	-85	560141	
40015	47688	-18744	66148	-88	560149	48240	-84	560156	54802	-86	560163	50721	-85	560170	
40015	47688	-18744	66148	-87	560178	48240	-84	560185	54802	-86	560192	50721	-84	560199	
41690	47293	-16364	66110	-87	560235	48277	-85	560214	54802	-87	560221	50646	-85	560228	
39942	47573	-19038	66110	-87	560264	48277	-85	560242	54764	-87	560249	50721	-84	560256	
39818	47638	-18969	66148	-87	560293	48179	-85	560271	54764	-87	560278	50684	-84	560285	
39939	47544	-19166	66148	-87	560322	48254	-84	560300	54764	-87	560307	50721	-85	560313	
39508	47493	-19853	66185	-87	560352	48179	-86	560330	54764	-87	560337	50721	-85	560343	
40085	47904	-18124	66148	-88	560382	48179	-85	560359	54802	-86	560365	50684	-84	560372	
42080	48737	-11991	66148	-87	560413	48179	-85	560390	54839	-86	560397	50721	-84	560404	
39468	47586	-19764	66185	-87	560442	48141	-84	560420	54802	-87	560427	50721	-85	560434	
39349	47311	-20456	66185	-87	560442	48216	-84	560449	54764	-88	560456	50759	-85	560462	
39715	47499	-19547	66148	-87	560471	48216	-84	560478	54764	-88	560484	50721	-85	560491	
39982	47794	-18636	66223	-85	560500	48216	-85	560507	54802	-88	560514	50721	-85	560520	
39761	47651	-19232	66185	-87	560530	48179	-84	560537	54802	-87	560544	50721	-85	560551	
39508	47493	-19853	66223	-86	560590	48179	-85	560566	54764	-87	560573	50721	-84	560580	
39822	47636	-19193	66223	-86	560590	48216	-85	560596	54764	-87	560603	50721	-84	560610	
39200	47288	-20638	66073	-87	560620	48141	-85	560627	54764	-87	560634	50721	-84	560640	
42327	49556	-7703	66148	-88	560649	48179	-84	560656	54802	-87	560663	50721	-85	560670	
39853	47585	-18911	66148	-87	560682	48179	-85	560689	54764	-88	560696	50684	-85	560702	
39543	47323	-20220	66148	-87	560742	48254	-85	560720	54764	-87	560726	50759	-85	560733	
41251	46883	-18094	66176	-87	560770	48254	-84	560748	54802	-86	560755	50684	-85	560762	
40473	47971	-17349	66213	-88	560799	48254	-85	560777	54802	-88	560784	50684	-85	560790	
40090	47774	-18417	66176	-88	560829	48216	-85	560806	54764	-87	560813	50693	-85	560819	
40178	47841	-17932	66176	-88	560829	48179	-84	560836	54764	-87	560843	50655	-84	560850	
40410	48096	-17134	66213	-87	560858	48179	-85	560865	54802	-86	560871	50655	-84	560879	
40269	48064	-17529	66251	-87	560889	48179	-85	560896	54839	-86	560902	50693	-84	560909	
39908	47702	-18850	66213	-87	560919	48179	-85	560926	54764	-86	560933	50693	-84	560939	
Err	Err	Err	66251	-87	560979	48179	-85	560926	54764	-87	560962	50693	-84	560969	
39592	47473	-19837	66251	-87	560979	48216	-85	560986	54727	-88	560992	50731	-84	560999	
39840	47575	-19288	66138	-86	561038	48254	-84	561015	54764	-88	561022	50731	-85	561028	
39960	47681	-18711	66213	-87	561069	48216	-85	561045	54764	-87	561052	50693	-85	561059	
40262	47941	-17727	66213	-88	561098	48179	-84	561075	54764	-87	561082	50655	-84	561089	
40243	47945	-17874	66138	-87	561129	48216	-85	561105	54802	-87	561111	50693	-85	561119	
39614	47475	-19597	66138	-87	561129	48179	-85	561135	54727	-88	561142	50693	-84	561149	
40262	47941	-17727	66213	-88	561158	48179	-84	561164	54764	-88	561171	50655	-84	561178	
39638	47518	-19677	66176	-87	561188	48216	-84	561195	54764	-88	561202	50731	-84	561209	
40391	48022	-17342	66176	-87	561219	48179	-85	561226	54802	-88	561233	50655	-84	561239	
40229	47985	-17879	66138	-87	561248	48216	-85	561255	54802	-88	561262	50693	-85	561269	
40333	47792	-17940	66148	-88	561278	48287	-84	561285	54764	-88	561292	50693	-85	561299	
39993	47664	-18788	66148	-87	561338	48249	-85	561315	54764	-88	561321	50721	-85	561328	
39121	47151	-21068	66185	-87	561368	48212	-85	561345	54727	-87	561352	50759	-84	561358	
39759	47550	-19408	66185	-87	561397	48212	-85	561375	54764	-88	561382	50721	-85	561389	
39927	47618	-19003	66185	-88	561428	48249	-84	561404	54764	-88	561411	50721	-84	561418	
40157	47645	-18634	66185	-88	561428	48287	-85	561434	54764	-88	561441	50721	-84	561448	
39687	47572	-19468	66148	-87	561457	48212	-85	561464	54764	-88	561470	50721	-85	561477	
39797	47609	-19208	66148	-86	561517	48212	-85	561494	54802	-87	561501	50721	-86	561508	
40060	47710	-18647	66185	-87	561546	48249	-85	561524	54802	-88	561531	50721	-85	561538	
41703	48297	-14356	66185	-87	561546	48212	-86	561553	54764	-88	561560	50796	-85	561567	
41235	46872	-18159	66110	-87	561606	48249	-86	561584	54802	-86	561591	50684	-85	561598	
