Distanza: 10000.0
X [mm]	Y [mm]	Z [mm]	A0 	 RSS 	 Time 	 A1 	 RSS 	 Time 	 A2 	 RSS 	 Time 	 A3 	 RSS 	 Time 	 
6342	7634	9	9660	-79	51946	20408	-85	51953	17509	-79	51959	5679	-79	51966	
6330	7630	-41	9660	-79	51985	20408	-85	51992	17514	-79	51999	5717	-79	52006	
6339	7610	111	9622	-80	52025	20445	-84	52032	17514	-79	52039	5642	-79	52045	
6361	7657	25	9697	-80	52065	20408	-85	52072	17514	-79	52078	5642	-79	52085	
6372	7647	-58	9735	-80	52106	20445	-85	52113	17514	-80	52119	5679	-79	52126	
6350	7598	44	9660	-80	52145	20483	-86	52152	17514	-79	52159	5679	-79	52166	
6338	7627	88	9622	-80	52183	20408	-86	52190	17509	-79	52197	5642	-79	52204	
6353	7657	-31	9735	-80	52222	20445	-86	52229	17547	-79	52236	5679	-79	52243	
6352	7623	185	9660	-79	52267	20483	-86	52273	17552	-79	52280	5604	-79	52287	
6332	7635	109	9660	-80	52307	20445	-86	52313	17552	-79	52320	5642	-79	52327	
6347	7649	84	9697	-79	52350	20445	-86	52356	17552	-79	52363	5637	-79	52370	
6335	7585	80	9622	-79	52391	20483	-86	52397	17514	-79	52404	5679	-79	52411	
6309	7562	168	9584	-79	52431	20521	-86	52437	17552	-79	52444	5679	-79	52451	
6363	7634	144	9688	-79	52478	20474	-86	52484	17542	-79	52491	5609	-79	52498	
6367	7659	168	9688	-79	52516	20436	-87	52522	17542	-79	52529	5571	-79	52536	
6384	7630	131	9725	-79	52558	20511	-87	52565	17542	-79	52572	5609	-79	52578	
6344	7636	249	9650	-80	52598	20474	-87	52605	17580	-80	52612	5571	-79	52618	
6345	7646	61	9688	-80	52639	20436	-87	52646	17542	-79	52652	5646	-79	52659	
6387	7578	204	9688	-80	52680	20586	-88	52686	17542	-79	52693	5609	-79	52700	
6381	7606	94	9725	-80	52721	20549	-88	52727	17542	-80	52734	5646	-79	52741	
6351	7572	145	9613	-79	52760	20511	-88	52767	17505	-79	52774	5646	-79	52781	
6350	7619	171	9650	-79	52801	20474	-87	52808	17542	-80	52814	5609	-79	52821	
6356	7652	116	9688	-79	52841	20436	-87	52847	17542	-80	52854	5609	-79	52861	
6370	7608	243	9650	-80	52881	20511	-87	52888	17542	-80	52894	5571	-79	52901	
6319	7618	127	9613	-80	52921	20436	-87	52929	17542	-80	52935	5646	-79	52942	
6358	7603	89	9650	-80	52964	20474	-87	52971	17505	-79	52977	5646	-79	52984	
6374	7516	189	9584	-80	53005	20586	-86	53011	17472	-80	53018	5646	-79	53025	
6391	7554	183	9622	-80	53045	20549	-87	53052	17472	-80	53059	5609	-79	53066	
6402	7619	78	9697	-80	53087	20474	-87	53093	17476	-79	53100	5609	-79	53107	
6335	7612	199	9622	-80	53128	20474	-87	53135	17552	-80	53142	5609	-79	53148	
6376	7591	140	9622	-80	53169	20474	-88	53175	17476	-80	53182	5609	-79	53189	
6350	7597	28	9622	-80	53210	20436	-88	53217	17476	-79	53224	5684	-79	53231	
6344	7594	120	9622	-80	53253	20474	-88	53260	17514	-79	53267	5646	-79	53273	
6347	7603	29	9660	-80	53293	20474	-87	53300	17509	-79	53307	5684	-79	53313	
6362	7583	195	9622	-80	53335	20511	-87	53342	17514	-79	53349	5609	-79	53355	
6338	7611	197	9622	-80	53377	20474	-87	53383	17547	-79	53390	5609	-79	53397	
6357	7559	172	9622	-80	53418	20549	-87	53425	17514	-79	53432	5646	-79	53438	
6386	7599	189	9622	-80	53461	20474	-87	53468	17476	-79	53475	5571	-79	53482	
6402	7563	134	9622	-80	53502	20511	-86	53508	17439	-79	53515	5609	-79	53522	
6399	7580	156	9660	-79	53544	20530	-85	53550	17476	-79	53558	5604	-79	53565	
6373	7601	139	9622	-79	53587	20455	-86	53594	17476	-80	53601	5604	-79	53608	
6306	7577	48	9584	-79	53632	20455	-86	53639	17514	-80	53645	5717	-79	53652	
6353	7588	46	9622	-79	53674	20455	-86	53681	17476	-79	53687	5679	-79	53694	
6353	7588	46	9622	-79	53714	20455	-86	53721	17476	-80	53728	5679	-79	53735	
6354	7611	164	9622	-79	53755	20455	-86	53762	17514	-79	53768	5604	-79	53775	
6325	7609	129	9584	-79	53798	20417	-85	53804	17514	-79	53811	5642	-79	53818	
6346	7608	23	9622	-79	53839	20417	-87	53846	17476	-79	53852	5679	-79	53859	
6367	7591	95	9584	-80	53882	20417	-87	53889	17439	-79	53896	5637	-79	53902	
6384	7585	68	9622	-79	53925	20455	-87	53932	17439	-79	53939	5642	-79	53945	
6343	7599	102	9584	-79	53968	20417	-87	53974	17476	-79	53981	5642	-79	53988	
6375	7601	136	9622	-80	54010	20455	-86	54017	17472	-79	54024	5604	-79	54031	
6423	7551	202	9622	-79	54051	20549	-86	54058	17434	-79	54065	5571	-79	54071	
6355	7602	169	9622	-79	54092	20474	-87	54099	17514	-80	54105	5609	-79	54112	
6408	7593	183	9660	-79	54132	20511	-87	54139	17472	-79	54145	5571	-79	54152	
6389	7605	109	9660	-79	54174	20474	-87	54181	17476	-79	54188	5609	-79	54194	
6350	7569	220	9584	-79	54217	20511	-87	54224	17514	-79	54231	5609	-79	54237	
6402	7611	156	9660	-79	54261	20474	-87	54268	17472	-80	54275	5571	-79	54282	
6394	7583	116	9622	-79	54303	20474	-87	54310	17439	-79	54317	5609	-79	54324	
6381	7574	165	9622	-79	54347	20511	-86	54353	17476	-79	54360	5609	-79	54367	
6399	7613	159	9660	-79	54388	20474	-86	54397	17476	-80	54404	5571	-79	54410	
6379	7599	59	9660	-79	54430	20474	-87	54437	17476	-79	54444	5646	-79	54451	
6389	7605	109	9660	-79	54472	20474	-87	54479	17476	-79	54486	5609	-79	54492	
6365	7629	111	9622	-79	54513	20399	-87	54520	17476	-80	54527	5609	-79	54533	
6373	7645	114	9716	-79	54554	20474	-87	54561	17542	-80	54568	5609	-79	54575	
6353	7648	123	9678	-79	54597	20436	-87	54604	17542	-79	54611	5609	-79	54618	
6381	7615	99	9641	-79	54639	20436	-87	54646	17467	-79	54653	5609	-79	54660	
6396	7660	116	9716	-80	54681	20436	-87	54688	17505	-79	54696	5571	-79	54703	
6431	7663	52	9753	-80	54725	20436	-87	54732	17467	-79	54739	5571	-79	54746	
6430	7614	135	9716	-79	54769	20511	-86	54776	17467	-79	54783	5571	-79	54790	
6414	7624	51	9716	-79	54812	20474	-87	54819	17467	-79	54826	5609	-79	54833	
6346	7666	104	9678	-79	54855	20399	-87	54862	17542	-79	54869	5609	-79	54876	
6392	7634	84	9716	-79	54896	20474	-87	54903	17505	-79	54910	5609	-79	54917	
Err	Err	Err	9716	-79	54937	20474	-87	54903	17467	-80	54952	5609	-79	54959	
6409	7675	85	9753	-79	54980	20436	-87	54987	17505	-79	54994	5571	-79	55000	
6371	7637	203	9678	-79	55021	20474	-87	55027	17542	-80	55035	5571	-79	55041	
6341	7645	149	9660	-79	55062	20436	-87	55068	17552	-79	55075	5609	-79	55082	
6408	7636	182	9660	-79	55104	20436	-86	55111	17472	-80	55118	5534	-79	55125	
6407	7588	162	9622	-79	55144	20474	-86	55151	17439	-80	55158	5571	-79	55165	
6415	7621	116	9660	-79	55186	20436	-87	55193	17439	-79	55199	5571	-79	55206	
6394	7589	135	9660	-79	55228	20511	-87	55235	17476	-79	55241	5609	-79	55248	
6368	7616	138	9660	-79	55269	20474	-86	55276	17514	-80	55283	5609	-79	55290	
6386	7599	189	9622	-79	55311	20474	-87	55318	17476	-79	55325	5571	-79	55331	
6373	7621	50	9697	-79	55354	20474	-87	55361	17509	-80	55367	5646	-79	55374	
6324	7600	130	9584	-79	55395	20436	-86	55401	17514	-79	55408	5646	-79	55415	
6387	7650	120	9660	-79	55437	20399	-86	55444	17476	-79	55450	5571	-79	55457	
6348	7655	-42	9697	-79	55478	20399	-87	55485	17514	-79	55492	5684	-79	55498	
6381	7631	109	9697	-79	55520	20474	-86	55526	17514	-79	55533	5609	-79	55540	
6355	7631	-24	9688	-79	55562	20436	-85	55568	17505	-79	55575	5684	-79	55582	
6388	7657	52	9725	-79	55603	20436	-86	55610	17505	-80	55617	5609	-79	55624	
6367	7659	168	9688	-79	55645	20436	-86	55652	17542	-79	55658	5571	-79	55665	
6384	7630	131	9725	-80	55686	20511	-85	55693	17542	-79	55700	5609	-79	55706	
6395	7640	77	9725	-80	55728	20474	-86	55735	17505	-80	55742	5609	-79	55748	
6384	7630	131	9725	-79	55769	20511	-85	55776	17542	-79	55783	5609	-79	55790	
6398	7656	186	9688	-79	55812	20436	-86	55818	17505	-79	55825	5534	-79	55832	
6375	7640	196	9688	-80	55853	20474	-86	55860	17542	-80	55867	5571	-79	55874	
6407	7645	130	9725	-79	55894	20474	-86	55901	17505	-80	55908	5571	-79	55915	
6375	7650	110	9725	-79	55938	20474	-86	55945	17542	-80	55952	5609	-79	55959	
6350	7619	171	9650	-80	55979	20474	-86	55986	17542	-80	55993	5609	-79	56000	
6368	7667	86	9725	-79	56021	20436	-86	56028	17542	-79	56035	5609	-79	56042	
6410	7629	107	9697	-79	56063	20464	-86	56070	17472	-79	56076	5581	-79	56083	
6405	7603	79	9697	-80	56105	20502	-86	56113	17472	-79	56120	5618	-79	56126	
6392	7590	110	9660	-79	56148	20502	-86	56155	17472	-79	56163	5618	-79	56170	
