Distanza: 15000.0
X [mm]	Y [mm]	Z [mm]	A0 	 RSS 	 Time 	 A1 	 RSS 	 Time 	 A2 	 RSS 	 Time 	 A3 	 RSS 	 Time 	 
9461	11402	-26	14686	-80	84790	18133	-82	84797	17176	-79	84803	1928	-78	84810	
9461	11355	-88	14649	-81	84829	18171	-81	84836	17139	-79	84842	1966	-78	84849	
9490	11426	-94	14724	-81	84869	18133	-81	84876	17176	-79	84883	1966	-78	84889	
9437	11361	-116	14649	-81	84910	18171	-81	84916	17176	-79	84923	2004	-78	84930	
9531	11374	-175	14686	-80	84951	18133	-82	84957	17134	-79	84964	1966	-78	84971	
9439	11383	40	14649	-81	84991	18133	-81	84998	17176	-79	85004	1891	-78	85011	
9448	11392	-62	14649	-81	85032	18096	-81	85039	17139	-79	85045	1966	-78	85052	
9461	11404	-76	14686	-80	85075	18133	-82	85082	17176	-79	85089	1966	-78	85095	
9452	11345	-35	14649	-81	85116	18208	-82	85123	17176	-79	85130	1928	-78	85136	
9430	11380	-103	14649	-80	85157	18133	-82	85163	17176	-79	85170	2004	-79	85177	
9443	11409	-9	14686	-80	85197	18133	-82	85204	17214	-79	85211	1928	-78	85218	
9478	11411	-39	14686	-81	85237	18096	-82	85244	17134	-79	85251	1928	-78	85257	
9476	11388	8	14686	-81	85279	18171	-82	85285	17176	-79	85292	1891	-78	85299	
9412	11363	-39	14630	-81	85319	18161	-82	85326	17204	-79	85333	1966	-78	85339	
9422	11341	-8	14630	-81	85360	18199	-82	85367	17204	-79	85374	1928	-78	85380	
9441	11385	-11	14668	-80	85401	18161	-82	85407	17204	-79	85415	1928	-78	85421	
9451	11367	-27	14668	-80	85442	18199	-82	85449	17204	-79	85456	1928	-78	85462	
9389	11320	-132	14593	-80	85481	18199	-82	85488	17204	-79	85495	2041	-79	85501	
9404	11348	7	14630	-80	85521	18199	-82	85527	17242	-79	85534	1928	-78	85541	
9413	11360	5	14630	-81	85561	18161	-82	85568	17204	-79	85575	1928	-79	85581	
9420	11344	-57	14630	-81	85603	18199	-82	85609	17204	-79	85616	1966	-78	85623	
9388	11355	25	14630	-80	85644	18199	-82	85651	17279	-79	85658	1928	-79	85665	
9390	11368	-73	14630	-81	85689	18161	-82	85696	17242	-79	85703	2004	-78	85709	
9430	11324	-73	14630	-80	85730	18236	-82	85737	17204	-79	85744	1966	-79	85751	
9412	11363	-39	14630	-81	85769	18161	-82	85776	17204	-80	85783	1966	-79	85790	
9391	11308	60	14593	-80	85809	18236	-82	85816	17242	-79	85823	1891	-78	85830	
9414	11373	-43	14649	-80	85849	18171	-82	85856	17233	-79	85863	1966	-78	85869	
9443	11397	-13	14686	-80	85891	18171	-83	85898	17233	-80	85905	1928	-78	85912	
9430	11355	89	14649	-80	85932	18208	-83	85939	17233	-79	85946	1853	-78	85952	
9441	11368	85	14649	-80	85975	18171	-84	85981	17195	-79	85988	1853	-78	85995	
9427	11356	38	14649	-81	86018	18208	-84	86025	17233	-80	86032	1891	-78	86038	
9437	11336	22	14649	-80	86060	18246	-84	86066	17233	-80	86074	1891	-78	86081	
9345	11334	63	14574	-80	86102	18171	-85	86109	17270	-80	86116	1928	-78	86124	
9412	11325	-51	14611	-81	86146	18208	-85	86155	17195	-80	86161	1966	-78	86168	
9407	11392	21	14649	-80	86188	18133	-86	86195	17233	-80	86201	1928	-78	86208	
9328	11373	97	14574	-80	86230	18096	-86	86237	17270	-80	86243	1928	-78	86250	
9366	11408	63	14611	-80	86271	18058	-86	86278	17233	-80	86285	1928	-78	86291	
Err	Err	Err	14649	-80	86314	4294967295	-87	86320	17233	-80	86327	2004	-78	86334	
