Distanza: 70000.0
X [mm]	Y [mm]	Z [mm]	A0 	 RSS 	 Time 	 A1 	 RSS 	 Time 	 A2 	 RSS 	 Time 	 A3 	 RSS 	 Time 	 
37242	45645	-17139	62489	-86	678876	44474	-84	678853	51570	-86	678860	47035	-85	678867	
37187	45592	-17326	62452	-86	678905	44474	-85	678883	51570	-86	678890	47035	-83	678896	
37169	45465	-17497	62494	-87	678934	44474	-85	678912	51495	-87	678919	46997	-84	678926	
37029	45402	-17820	62494	-87	678934	44436	-84	678941	51458	-87	678948	46983	-84	678955	
36957	45384	-17803	62456	-86	678963	44399	-84	678970	51420	-86	678977	46945	-84	678983	
36590	45177	-18654	62339	-87	678992	44361	-85	678999	51420	-87	679006	46945	-84	679012	
36950	45241	-17893	62344	-87	679050	44361	-85	679028	51345	-87	679035	46870	-85	679042	
36441	45159	-18732	62269	-87	679079	44248	-84	679057	51345	-86	679064	46870	-85	679070	
38657	45995	-12545	62231	-88	679108	44248	-85	679086	51307	-86	679092	46833	-85	679099	
36982	45422	-17148	62231	-88	679108	44211	-84	679115	51307	-86	679122	46758	-85	679129	
36251	44896	-19220	62194	-87	679137	44211	-84	679144	51232	-86	679151	46795	-85	679157	
36982	45273	-17417	62189	-88	679195	44211	-84	679173	51232	-86	679180	46720	-85	679187	
36079	44904	-19423	62194	-87	679224	44098	-84	679202	51232	-85	679209	46758	-85	679216	
37132	45456	-16653	62194	-87	679224	44136	-84	679231	51195	-86	679238	46645	-85	679245	
36629	45118	-17941	62119	-87	679282	44098	-84	679260	51157	-86	679267	46645	-85	679273	
36880	45233	-17399	62044	-87	679310	44098	-84	679289	51120	-86	679295	46608	-84	679302	
36811	45111	-17610	61926	-87	679339	44061	-84	679317	51082	-86	679324	46570	-84	679331	
36434	44950	-18195	61926	-87	679339	43986	-84	679346	51045	-86	679353	46533	-84	679360	
38575	45896	-11929	61889	-88	679398	43986	-85	679375	51045	-86	679382	46533	-84	679389	
38529	45753	-12558	61894	-87	679428	43911	-85	679405	50970	-86	679411	46495	-84	679418	
36732	45209	-17102	61894	-87	679428	43873	-85	679435	51007	-87	679441	46420	-84	679448	
36207	44761	-18615	61851	-88	679486	43845	-84	679464	50857	-87	679471	46392	-85	679477	
36565	44953	-17825	61851	-88	679486	43808	-84	679493	50895	-87	679499	46354	-84	679506	
35961	44774	-18807	61781	-86	679544	43732	-85	679521	50895	-85	679528	46354	-85	679535	
36599	45000	-17366	61706	-87	679573	43770	-84	679551	50820	-87	679557	46279	-85	679564	
35832	44464	-19389	61668	-87	679601	43695	-84	679579	50745	-88	679586	46279	-85	679593	
38360	45582	-12634	61664	-87	679631	43695	-84	679608	50745	-87	679615	46279	-84	679621	
36038	44749	-18512	61664	-87	679631	43657	-84	679638	50782	-87	679645	46242	-84	679651	
38619	45866	-10864	61668	-88	679660	43620	-84	679667	50745	-87	679674	46167	-85	679680	
35846	44655	-18685	61626	-87	679719	43545	-85	679697	50707	-87	679704	46167	-84	679710	
36230	44784	-17916	61626	-87	679719	43582	-84	679726	50670	-87	679732	46129	-85	679739	
36262	44710	-17800	61518	-87	679747	43545	-84	679754	50594	-87	679761	46054	-85	679768	
36212	44721	-17785	61518	-88	679776	43507	-85	679783	50632	-85	679790	46054	-85	679797	
36348	44796	-17440	61481	-88	679805	43507	-84	679812	50594	-86	679818	46017	-85	679825	
35948	44547	-18377	61401	-88	679864	43470	-85	679841	50557	-85	679848	46017	-84	679855	
38502	45669	-10818	61368	-87	679895	43432	-84	679871	50519	-86	679877	45942	-84	679884	
35739	44403	-18810	61368	-87	679895	43395	-84	679902	50444	-86	679909	45942	-84	679916	
36361	44729	-17233	61293	-87	679954	43357	-84	679932	50482	-86	679939	45867	-85	679945	
36448	44777	-16798	61260	-87	679984	43357	-84	679961	50444	-85	679967	45829	-85	679974	
36273	44620	-17283	61223	-87	680013	43320	-85	679990	50369	-85	679997	45792	-85	680004	
36036	44445	-17955	61223	-87	680013	43320	-84	680020	50332	-85	680026	45792	-84	680034	
36209	44635	-17241	61223	-86	680042	43245	-84	680049	50369	-85	680055	45754	-85	680063	
36162	44620	-17110	61148	-87	680100	43207	-84	680078	50332	-86	680085	45717	-85	680091	
35943	44446	-17781	61073	-87	680128	43170	-84	680107	50257	-85	680113	45679	-84	680120	
36045	44378	-17661	61073	-87	680159	43170	-84	680135	50219	-87	680144	45641	-85	680151	
36226	44502	-17101	60998	-88	680189	43170	-84	680166	50182	-87	680174	45604	-85	680181	
38467	46455	-5334	60998	-88	680218	43057	-84	680196	50182	-87	680203	45604	-85	680209	
38319	45309	-10787	60923	-89	680248	43132	-83	680225	50144	-86	680232	45566	-85	680239	
35997	44355	-17484	60923	-89	680248	43057	-84	680255	50144	-86	680262	45529	-85	680269	
36297	44454	-16842	60960	-89	680277	43020	-84	680284	50069	-86	680291	45454	-84	680297	
35350	44054	-18749	60848	-89	680335	42945	-84	680312	50069	-86	680319	45491	-84	680326	
36406	44542	-16049	60848	-88	680365	42982	-84	680343	50032	-86	680350	45379	-86	680357	
36114	44322	-17011	60848	-87	680395	42945	-84	680373	49994	-87	680380	45379	-85	680387	
36094	44365	-16836	60848	-87	680395	42907	-84	680402	49957	-86	680409	45341	-86	680416	
36445	44536	-15757	60773	-87	680425	42907	-84	680434	49994	-86	680440	45304	-86	680447	
36431	44549	-15765	60698	-88	680485	42869	-84	680462	49957	-85	680469	45266	-85	680476	
36055	44239	-16897	60698	-88	680515	42869	-84	680493	49882	-85	680500	45266	-85	680507	
35368	43808	-18589	60698	-88	680515	42794	-84	680523	49807	-85	680530	45266	-85	680537	
37594	45295	-11076	60585	-88	680545	42794	-84	680552	49807	-86	680559	45266	-85	680565	
35824	44086	-17382	60622	-88	680576	42757	-84	680583	49807	-86	680590	45191	-85	680596	
34869	43491	-19570	60585	-89	680605	42682	-83	680612	49694	-86	680618	45191	-84	680625	
35721	43938	-17554	60547	-89	680663	42719	-83	680641	49694	-86	680647	45116	-84	680654	
35721	43938	-17554	60547	-89	680663	42719	-83	680670	49694	-86	680677	45116	-84	680684	
35924	44135	-16716	60472	-87	680724	42644	-83	680700	49694	-86	680707	45041	-85	680714	
35065	43719	-18770	60510	-87	680752	42569	-83	680730	49656	-85	680737	45079	-84	680744	
35308	43907	-18034	60435	-88	680783	42532	-83	680759	49656	-85	680766	45041	-85	680773	
35721	44053	-16989	60360	-87	680812	42532	-83	680790	49619	-85	680797	44966	-86	680803	
37958	44977	-10112	60435	-88	680844	42532	-83	680819	49581	-86	680826	44929	-84	680833	
35741	44081	-16860	60360	-88	680874	42494	-83	680851	49581	-86	680858	44929	-85	680865	
36011	44054	-16311	60322	-88	680904	42494	-83	680882	49506	-86	680889	44853	-85	680896	
35621	43851	-17162	60285	-87	680934	42457	-84	680911	49469	-86	680918	44853	-85	680925	
35567	43914	-16948	60285	-87	680934	42382	-84	680942	49469	-86	680949	44816	-86	680956	
36008	44130	-15863	60243	-89	680994	42382	-83	680971	49431	-86	680978	44741	-85	680985	
35488	43764	-17350	60243	-89	680994	42344	-83	681001	49361	-86	681008	44746	-85	681015	
35601	43851	-16882	60205	-89	681023	42307	-83	681030	49361	-85	681037	44708	-86	681043	
35514	43758	-17148	60168	-88	681083	42307	-83	681059	49323	-86	681066	44708	-85	681073	
35214	43617	-17819	60168	-88	681083	42269	-84	681090	49323	-86	681096	44708	-86	681103	
37492	44485	-11085	60130	-88	681112	42232	-83	681119	49211	-85	681126	44596	-86	681132	
35787	43826	-16376	60055	-89	681172	42269	-83	681150	49248	-85	681157	44596	-86	681163	
34897	43370	-18521	60055	-89	681201	42194	-84	681179	49211	-86	681186	44633	-86	681192	
35264	43554	-17519	60055	-88	681230	42157	-84	681208	49173	-85	681214	44558	-85	681221	
35602	43617	-16832	59975	-87	681258	42194	-83	681236	49136	-85	681243	44520	-87	681250	
35709	43799	-16246	59975	-87	681258	42119	-83	681265	49098	-86	681272	44445	-87	681279	
35485	43662	-16850	59975	-87	681316	42119	-83	681294	49136	-84	681301	44483	-87	681307	
35702	43575	-16617	59905	-89	681344	42157	-83	681323	49061	-86	681329	44445	-86	681336	
35904	43821	-15625	59905	-89	681344	42081	-83	681351	49061	-85	681358	44370	-87	681365	
35755	43683	-16003	59900	-89	681373	42081	-84	681382	49023	-85	681388	44370	-87	681395	
35710	43628	-16217	59867	-89	681403	42044	-84	681410	48986	-85	681417	44333	-87	681424	
36172	43944	-14643	59867	-88	681432	42006	-83	681439	48986	-85	681446	44258	-87	681452	
36060	43865	-14815	59788	-89	681461	41969	-83	681468	48948	-85	681475	44220	-87	681481	
35795	43732	-15475	59759	-88	681519	41931	-83	681497	48948	-85	681504	44220	-87	681511	
35798	43735	-15520	59759	-88	681519	41931	-83	681526	48934	-85	681533	44220	-86	681540	
